col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16
0,8-alternatives,exp_96,1.0,1.484,0.58,0.38,0.6900000000000001,0.6,0.49,0.0,1.0,0.4,0.0,TwoStageWithin,0.532,0.5573
1,8-alternatives,exp_10,0.0,1.111,0.7,0.29,0.5,0.6,0.18,0.0,0.0,0.4,1.0,TwoStageWithin,0.5161,0.6586
2,8-alternatives,exp_40,1.0,0.103,0.81,0.48,0.79,0.6,0.1699999999999999,0.0,1.0,0.4,0.0,TwoStageWithin,0.3329,0.0538
3,8-alternatives,exp_60,0.0,0.161,0.41,0.21,0.62,0.4,0.18,0.0,0.0,0.6,1.0,TwoStageWithin,0.5343,0.4928
4,8-alternatives,exp_90,0.0,0.921,0.5,0.38,0.4,0.6,0.3,0.0,0.0,0.4,1.0,TwoStageWithin,0.5211,0.6355
5,8-alternatives,exp_102,0.0,1.426,0.58,0.38,0.6900000000000001,0.4,0.49,0.0,1.0,0.6,1.0,TwoStageWithin,0.532,0.5573
6,8-alternatives,exp_22,0.0,1.14,0.28,0.17,0.8300000000000001,0.4,0.43,0.0,1.0,0.6,1.0,TwoStageWithin,0.5267,0.3963
7,8-alternatives,catch_2,1.0,0.226,0.38,0.6,0.4,0.5,0.22,0.0,1.0,0.5,0.0,TwoStageWithin,0.3454,0.0623
8,8-alternatives,catch_4,1.0,0.008,0.19,0.31,0.73,0.5,0.4,0.0,1.0,0.5,0.0,TwoStageWithin,0.3773,0.0883
9,8-alternatives,exp_82,0.0,0.351,0.61,0.29,0.8099999999999999,0.6,0.22,0.0,0.0,0.4,1.0,TwoStageWithin,0.5309,0.4305
10,8-alternatives,exp_88,0.0,2.064,0.5,0.38,0.4,0.6,0.3,0.0,1.0,0.4,1.0,TwoStageWithin,0.531,0.4306
11,8-alternatives,exp_80,1.0,0.682,0.61,0.29,0.8099999999999999,0.6,0.22,0.0,1.0,0.4,0.0,TwoStageWithin,0.4854,0.2469
12,8-alternatives,exp_74,0.0,1.291,0.8,0.2,0.6799999999999999,0.6,0.4,0.0,0.0,0.4,1.0,TwoStageWithin,0.2804,0.9738
13,8-alternatives,exp_46,1.0,0.432,0.81,0.48,0.79,0.4,0.1699999999999999,0.0,1.0,0.6,0.0,TwoStageWithin,0.3329,0.0538
14,8-alternatives,exp_20,0.0,0.759,0.28,0.17,0.8300000000000001,0.4,0.43,0.0,0.0,0.6,1.0,TwoStageWithin,0.5269,0.6022
15,8-alternatives,exp_26,0.0,0.186,0.3,0.17,0.3,0.6,0.2,0.0,0.0,0.4,1.0,TwoStageWithin,0.5151,0.6628
16,8-alternatives,catch_6,1.0,0.432,0.23,0.59,0.27,0.5,0.19,0.0,1.0,0.5,0.0,TwoStageWithin,0.3734,0.0848
17,8-alternatives,exp_64,0.0,0.996,0.72,0.51,0.52,0.6,0.42,0.0,1.0,0.4,1.0,TwoStageWithin,0.5282,0.5933
18,8-alternatives,exp_78,0.0,0.506,0.8,0.2,0.6799999999999999,0.4,0.4,0.0,1.0,0.6,1.0,TwoStageWithin,0.3398,0.9416
19,8-alternatives,exp_84,0.0,2.12,0.61,0.29,0.8099999999999999,0.4,0.22,0.0,0.0,0.6,1.0,TwoStageWithin,0.5309,0.4305
20,8-alternatives,exp_98,0.0,1.035,0.58,0.38,0.6900000000000001,0.6,0.49,0.0,0.0,0.4,1.0,TwoStageWithin,0.4892,0.7438
21,8-alternatives,exp_114,0.0,0.475,0.49,0.22,0.79,0.6,0.42,0.0,0.0,0.4,1.0,TwoStageWithin,0.4697,0.7871
22,8-alternatives,exp_94,0.0,0.192,0.5,0.38,0.4,0.4,0.3,0.0,1.0,0.6,1.0,TwoStageWithin,0.531,0.4306
23,8-alternatives,catch_0,1.0,0.095,0.19,0.72,0.3,0.5,0.2,0.0,1.0,0.5,0.0,TwoStageWithin,0.2945,0.0324
24,8-alternatives,exp_36,0.0,1.248,0.79,0.7,0.32,0.4,0.2,0.0,0.0,0.6,1.0,TwoStageWithin,0.5282,0.4066
25,8-alternatives,exp_18,1.0,0.381,0.28,0.17,0.8300000000000001,0.6,0.43,0.0,0.0,0.4,0.0,TwoStageWithin,0.5269,0.6022
26,8-alternatives,exp_42,1.0,0.303,0.81,0.48,0.79,0.6,0.1699999999999999,0.0,0.0,0.4,0.0,TwoStageWithin,0.4044,0.1159
27,8-alternatives,exp_50,0.0,2.359,0.49,0.32,0.82,0.6,0.6900000000000001,0.0,0.0,0.4,1.0,TwoStageWithin,0.4414,0.8359
28,8-alternatives,exp_108,0.0,0.103,0.78,0.4,0.3,0.4,0.21,0.0,0.0,0.6,1.0,TwoStageWithin,0.4603,0.8048
29,8-alternatives,exp_116,0.0,0.452,0.49,0.22,0.79,0.4,0.42,0.0,0.0,0.6,1.0,TwoStageWithin,0.4697,0.7871
30,8-alternatives,catch_8,1.0,0.455,0.22,0.32,0.5,0.5,0.37,0.0,1.0,0.5,0.0,TwoStageWithin,0.4515,0.18
31,8-alternatives,exp_52,0.0,1.009,0.49,0.32,0.82,0.4,0.6900000000000001,0.0,0.0,0.6,1.0,TwoStageWithin,0.4414,0.8359
32,8-alternatives,exp_104,0.0,0.798,0.78,0.4,0.3,0.6,0.21,0.0,1.0,0.4,1.0,TwoStageWithin,0.5199,0.6412
33,8-alternatives,exp_58,1.0,1.653,0.41,0.21,0.62,0.6,0.18,0.0,0.0,0.4,0.0,TwoStageWithin,0.5343,0.4928
34,8-alternatives,exp_8,0.0,0.926,0.7,0.29,0.5,0.6,0.18,0.0,1.0,0.4,1.0,TwoStageWithin,0.533,0.4556
35,8-alternatives,exp_30,0.0,2.851,0.3,0.17,0.3,0.4,0.2,0.0,1.0,0.6,1.0,TwoStageWithin,0.5333,0.4602
36,8-alternatives,exp_68,0.0,0.379,0.72,0.51,0.52,0.4,0.42,0.0,0.0,0.6,1.0,TwoStageWithin,0.4775,0.7709
37,8-alternatives,exp_12,0.0,1.056,0.7,0.29,0.5,0.4,0.18,0.0,0.0,0.6,1.0,TwoStageWithin,0.5161,0.6586
38,8-alternatives,exp_62,1.0,0.24,0.41,0.21,0.62,0.4,0.18,0.0,1.0,0.6,0.0,TwoStageWithin,0.5036,0.2965
39,8-alternatives,exp_14,0.0,0.206,0.7,0.29,0.5,0.4,0.18,0.0,1.0,0.6,1.0,TwoStageWithin,0.533,0.4556
40,8-alternatives,catch_18,1.0,0.02,0.19,0.37,0.38,0.5,0.31,0.0,1.0,0.5,0.0,TwoStageWithin,0.4356,0.1556
41,8-alternatives,exp_44,1.0,0.556,0.81,0.48,0.79,0.4,0.1699999999999999,0.0,0.0,0.6,0.0,TwoStageWithin,0.4044,0.1159
