col0,col1,col2,col3,col4,col5
1,Yesugei,\N,1171,\N,\N
2,Hoelun,\N,\N,\N,\N
3,Temüjin,1162,1227,1,2
4,Börte,1161,1230,\N,\N
5,Jochi,1181,1227,3,4
6,Batu,1207,1255,5,\N
7,Sartaq,\N,1256,6,\N
8,Berke,\N,1266,5,\N
9,Chagatai,1183,1242,3,4
10,Baidar,\N,\N,9,\N
11,Ögedei,1186,1241,3,4
12,Töregene Khatun,1242,1246,\N,\N
13,Güyük,1206,1248,11,12
14,Kashin,\N,\N,11,12
15,Kaidu,1230,1301,14,\N
16,Tolui,1192,1232,3,4
17,Sorghaghtani Beki,\N,1252,\N,\N
18,Möngke,1209,1259,16,17
19,Kublai,1215,1294,16,17
20,Zhenjin,1243,1286,19,\N
21,Temür,1265,1307,20,\N
22,Hulagu,1218,1265,16,17
23,Abaqa Khan,1234,1282,22,\N
24,Arghun,1258,1291,23,\N
25,Ariq Böke,1219,1266,16,17
26,Hasar,\N,\N,1,2
27,Hachiun,\N,\N,1,2
28,Temüge,1168,1246,1,2
29,Belgutei,\N,\N,1,\N
30,Behter,\N,1180,1,\N
