col0,col1,col2,col3,col4
SM18,micro001,c1ccc2c(c1)c(=O)[nH]c(n2)CCC(=O)/[NH+]=C/3\N=CC(S3)Cc4ccc(c(c4)F)F,1,2
SM18,micro002,c1ccc2c(c1)c(=O)[n-]c([nH+]2)CCC(=O)Nc3ncc(s3)Cc4ccc(c(c4)F)F,0,2
SM18,micro003,O=c1nc(C/C=C(\[O-])Nc2[nH+]cc(Cc3ccc(F)c(F)c3)s2)[nH]c2ccccc12,0,3
SM18,micro004,c1ccc2c(c1)c(=O)nc([nH]2)CCC(=O)[NH+]=c3[nH]cc(s3)Cc4ccc(c(c4)F)F,1,3
SM18,micro005,O=c1nc(CC/C([O-])=N/c2ncc(Cc3ccc(F)c(F)c3)s2)[nH]c2ccccc12,-1,1
SM18,micro007,O=c1[nH+]c(C/C=C(\[O-])Nc2ncc(Cc3ccc(F)c(F)c3)s2)[nH]c2ccccc12,0,3
SM18,micro009,c1ccc2c(c1)c(=O)nc([nH]2)CCC(=O)/N=C\3/N=CC(S3)Cc4ccc(c(c4)F)F,0,1
SM18,micro010,c1ccc2c(c1)c(=O)nc([nH]2)CCC(=O)/N=C/3\[NH+]=CC(S3)Cc4ccc(c(c4)F)F,1,2
SM18,micro011,O=C(CCc1nc([O-])c2ccccc2n1)/N=C1\N=CC(Cc2ccc(F)c(F)c2)S1,-1,0
SM18,micro013,c1ccc2c(c1)c(=O)[nH]c(n2)CCC(=O)/N=C/3\N=CC(S3)Cc4ccc(c(c4)F)F,0,1
SM18,micro016,c1ccc2c(c1)c(=O)[nH]c(n2)CCC(=O)Nc3ncc(s3)Cc4ccc(c(c4)F)F,0,2
SM18,micro017,Oc1nc(C[CH-]C(=[OH+])/N=c2\[nH]cc(Cc3ccc(F)c(F)c3)s2)nc2ccccc12,0,3
SM18,micro020,O=c1nc(C/C=C(\[O-])Nc2ncc(Cc3ccc(F)c(F)c3)s2)[nH]c2ccccc12,-1,2
SM18,micro021,c1ccc2c(c1)c(=O)nc([nH]2)CCC(=[OH+])[N-]c3ncc(s3)Cc4ccc(c(c4)F)F,0,2
SM18,micro025,c1ccc2c(c1)c(=O)nc([nH]2)CCC(=O)/N=c/3\[nH]cc(s3)Cc4ccc(c(c4)F)F,0,2
SM18,micro026,c1ccc2c(c1)c(=O)[nH+]c([nH]2)CCC(=O)Nc3[nH+]cc(s3)Cc4ccc(c(c4)F)F,2,4
SM18,micro028,O=C(CCc1nc(O)c2ccccc2n1)Nc1ncc(Cc2ccc(F)c(F)c2)s1,0,2
SM18,micro029,c1ccc2c(c1)c(=O)[nH+]c([nH]2)CCC(=O)/[NH+]=C/3\N=CC(S3)Cc4ccc(c(c4)F)F,2,3
SM18,micro030,O=c1[nH]c(C/C=C(\[O-])Nc2[nH+]cc(Cc3ccc(F)c(F)c3)s2)nc2ccccc12,0,3
SM18,micro031,c1ccc2c(c1)c(=[OH+])nc([nH]2)CCC(=O)Nc3ncc(s3)Cc4ccc(c(c4)F)F,1,3
SM18,micro032,O=C(CCc1nc([O-])c2ccccc2n1)/N=c1\[nH]cc(Cc2ccc(F)c(F)c2)s1,-1,1
SM18,micro033,[O-]/C(CCc1nc(O)c2ccccc2n1)=N\c1ncc(Cc2ccc(F)c(F)c2)s1,-1,1
SM18,micro034,c1ccc2c(c1)c(=O)[nH+]c([nH]2)CCC(=O)Nc3ncc(s3)Cc4ccc(c(c4)F)F,1,3
SM18,micro037,c1ccc2c(c1)c(=O)nc([nH]2)CCC(=O)/[NH+]=C/3\N=CC(S3)Cc4ccc(c(c4)F)F,1,2
SM18,micro038,O=C(CCc1nc([O-])c2ccccc2n1)/[NH+]=C1\N=CC(Cc2ccc(F)c(F)c2)S1,0,1
SM18,micro042,c1ccc2c(c1)c(=O)[nH]c(n2)CCC(=O)/N=c\3/[nH]cc(s3)Cc4ccc(c(c4)F)F,0,2
