col0,col1,col2,col3,col4,col5,col6,col7,col8
1,multiCompany,false,,0,,0,,0
10,apPluginEnabled,false,,0,2011-04-14T00:00:00.000,0,,0
20,arSyncModuleName,,,0,2011-04-14T00:00:00.000,0,,0
30,crmPluginEnabled,true,,0,2011-04-14T00:00:00.000,0,,0
40,currencyFormat,,,0,2011-04-14T00:00:00.000,0,,0
41,currencyCode,USD,,0,,0,,0
49,timeZoneServer,UTC,,0,,0,,0
50,dateFormat,MM/dd/yyyy,,0,2011-04-14T00:00:00.000,0,,0
51,timeZone,US/Central,,0,,0,,0
52,passwordExpireEnabled,false,,0,,0,,0
53,passwordExpireDays,45,,0,,0,,0
54,passwordWarnDays,30,,0,,0,,0
55,segmentationOrgType,company,,0,,0,,0
56,custAccountActive,false,,0,,0,,0
57,generateCustNum,true,,0,,0,,0
58,custAcctNumScript,,,0,,0,,0
60,invHtmlTemplate,13,,0,2011-04-14T00:00:00.000,0,,0
70,invRefNum,100,,0,2011-04-14T00:00:00.000,0,,0
80,invoiceLogo,2,,0,2011-04-14T00:00:00.000,0,,0
90,invoiceTemplate,10,,0,2011-04-14T00:00:00.000,0,,0
100,showBolNum,false,,0,2011-04-14T00:00:00.000,0,,0
101,arTermsId,3,,0,,0,,0
102,arContactId,2,,0,,0,,0
103,podRequestReasonId,7,,0,,0,,0
104,onlinePaymentTypes,"ACH, CC, AMEX, PAL",,0,,0,,0
105,onlinePaymentEnable,true,,0,,0,,0
106,brokenPTPManagerNotification,true,,0,,0,,0
107,disputeReviewOrgTypeLevel,Company,,0,,0,,0
108,generateRefnumsFromArTranTypeRanges,true,,0,,0,,0
220,websiteLogo,3,,0,2011-04-14T00:00:00.000,0,,0
230,adjustApprovedDispute,false,,0,2011-04-14T00:00:00.000,0,,0
240,enableCollectionSteps,false,,0,2011-04-14T00:00:00.000,0,,0
250,enableGlPostPeriod,false,,0,2011-04-14T00:00:00.000,0,,0
251,allowFutureGlPostDate,false,,0,2011-04-14T00:00:00.000,0,,0
252,allowOnlyCurrentPeriod,false,,0,2011-04-14T00:00:00.000,0,,0
253,autoChangeGlPostDateToCurrent,false,,0,2011-04-14T00:00:00.000,0,,0
254,dashboardPreference,custList,,0,2011-04-14T00:00:00.000,0,,0
260,apiUnknownCustNum,,,0,,0,,0
261,outApiSendOnlyFullyPostedArBatches,FALSE,,0,,0,,0
265,apiArTranAddMissingCustomer,false,,0,,0,,0
266,apiDefaultCompanyNum,Main,,0,,0,,0
267,acOffsetLockboxName,,,0,,0,,0
268,acGreenbillLockboxName,,,0,,0,,0
269,outApiRunOnlyPostedArBatches,false,,0,,0,,0
270,acMiscCustomerNum,,,0,,0,,0
271,disableDisputeStatusForReasonCode,false,,0,,0,,0
273,disputeReviewHeader,Dispute/Deduction Review,,0,,0,,0
275,holdTagName,HOLD,,0,,0,,0
