col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Adair,"1,112",389,35.00%,949,308,32.50%,-7.20%,19_001,19.0,2.0,4.0,,
Adams,744,256,34.40%,540,216,40.00%,16.30%,19_002,19.0,2.0,4.0,,
Allamakee,"2,641",816,30.90%,"2,283",983,43.10%,39.40%,19_003,19.0,2.0,4.0,,
Appanoose,"2,316","1,022",44.10%,"2,190",994,45.40%,2.90%,19_004,19.0,2.0,4.0,,
Audubon,"1,142",312,27.30%,889,298,33.50%,22.70%,19_005,19.0,2.0,4.0,,
Benton,"4,239",846,20.00%,"3,975","1,101",27.70%,38.80%,19_006,19.0,2.0,4.0,,
Black Hawk,"17,614","6,290",35.70%,"17,650","7,067",40.00%,12.10%,19_007,19.0,2.0,4.0,,
Boone,"4,186",904,21.60%,"3,815","1,117",29.30%,35.60%,19_008,19.0,2.0,4.0,,
Bremer,"5,082",796,15.70%,"4,766",842,17.70%,12.80%,19_009,19.0,2.0,4.0,,
Buchanan,"3,201",759,23.70%,"2,853",813,28.50%,20.20%,19_010,19.0,2.0,4.0,,
Buena Vista,"3,897","1,413",36.30%,"3,910","1,937",49.50%,36.60%,19_011,19.0,2.0,4.0,,
Butler,"2,123",466,22.00%,"1,869",514,27.50%,25.30%,19_012,19.0,2.0,4.0,,
Calhoun,"2,470",682,27.60%,"1,955",585,29.90%,8.40%,19_013,19.0,2.0,4.0,,
Carroll,"3,362",856,25.50%,"3,146",950,30.20%,18.60%,19_014,19.0,2.0,4.0,,
Cass,"2,986",885,29.60%,"2,579",982,38.10%,28.50%,19_015,19.0,2.0,4.0,,
Cedar,"3,663",664,18.10%,"3,401",742,21.80%,20.40%,19_016,19.0,2.0,4.0,,
Cerro Gordo,"7,046","1,862",26.40%,"6,249","2,189",35.00%,32.60%,19_017,19.0,2.0,4.0,,
Cherokee,"2,278",462,20.30%,"1,788",602,33.70%,66.00%,19_018,19.0,2.0,4.0,,
Chickasaw,"2,624",561,21.40%,"2,175",562,25.80%,20.90%,19_019,19.0,2.0,4.0,,
Clarke,"1,876",723,38.50%,"1,720",732,42.60%,10.40%,19_020,19.0,2.0,4.0,,
Clay,"2,851",670,23.50%,"2,460",833,33.90%,44.10%,19_021,19.0,2.0,4.0,,
Clayton,"3,526","1,033",29.30%,"2,147",719,33.50%,14.30%,19_022,19.0,2.0,4.0,,
Clinton,"8,745","2,386",27.30%,"8,292","3,063",36.90%,35.40%,19_023,19.0,2.0,4.0,,
Crawford,"2,659","1,035",38.90%,"3,246","1,655",51.00%,31.00%,19_024,19.0,2.0,4.0,,
Dallas,"8,338","1,512",18.10%,"12,822","2,666",20.80%,14.70%,19_025,19.0,2.0,4.0,,
Davis,"1,214",344,28.30%,"1,236",414,33.50%,18.20%,19_026,19.0,2.0,4.0,,
Decatur,"1,598",673,42.10%,"1,148",561,48.90%,16.00%,19_027,19.0,2.0,4.0,,
Delaware,"3,597",824,22.90%,"2,995",824,27.50%,20.10%,19_028,19.0,2.0,4.0,,
Des Moines,"7,178","2,142",29.80%,"6,481","2,752",42.50%,42.30%,19_029,19.0,2.0,4.0,,
Dickinson,"2,851",577,20.20%,"2,645",705,26.70%,31.70%,19_030,19.0,2.0,4.0,,
Dubuque,"12,462","3,347",26.90%,"14,113","4,714",33.40%,24.40%,19_031,19.0,2.0,4.0,,
Emmet,"1,959",602,30.70%,"1,718",707,41.20%,33.90%,19_032,19.0,2.0,4.0,,
Fayette,"4,428","1,413",31.90%,"3,865","1,371",35.50%,11.20%,19_033,19.0,2.0,4.0,,
Floyd,"2,980",934,31.30%,"2,624","1,019",38.80%,23.90%,19_034,19.0,2.0,4.0,,
Franklin,"1,916",500,26.10%,"1,867",764,40.90%,56.80%,19_035,19.0,2.0,4.0,,
Fremont,"1,631",539,33.00%,"1,410",589,41.80%,26.40%,19_036,19.0,2.0,4.0,,
Greene,"2,095",658,31.40%,"1,634",670,41.00%,30.60%,19_037,19.0,2.0,4.0,,
Grundy,"2,527",555,22.00%,"2,758",595,21.60%,-1.80%,19_038,19.0,2.0,4.0,,
Guthrie,"2,228",638,28.60%,"2,710",859,31.70%,10.70%,19_039,19.0,2.0,4.0,,
Hamilton,"2,987",679,22.70%,"2,854",836,29.30%,28.90%,19_040,19.0,2.0,4.0,,
Hancock,"2,078",479,23.10%,"1,802",565,31.40%,36.00%,19_041,19.0,2.0,4.0,,
Hardin,"3,406",935,27.50%,"2,853",970,34.00%,23.90%,19_042,19.0,2.0,4.0,,
Harrison,"3,413","1,021",29.90%,"3,029",982,32.40%,8.40%,19_043,19.0,2.0,4.0,,
Henry,"3,818",933,24.40%,"3,636","1,396",38.40%,57.10%,19_044,19.0,2.0,4.0,,
Howard,"2,039",525,25.70%,"1,735",528,30.40%,18.20%,19_045,19.0,2.0,4.0,,
Humboldt,"1,890",410,21.70%,"1,504",477,31.70%,46.20%,19_046,19.0,2.0,4.0,,
Ida,"1,437",449,31.20%,"1,239",366,29.50%,-5.50%,19_047,19.0,2.0,4.0,,
Iowa,"2,870",527,18.40%,"2,689",626,23.30%,26.80%,19_048,19.0,2.0,4.0,,
Jackson,"3,589","1,040",29.00%,"3,285","1,197",36.40%,25.70%,19_049,19.0,2.0,4.0,,
Jasper,"6,431","1,189",18.50%,"6,006","1,956",32.60%,76.10%,19_050,19.0,2.0,4.0,,
Jefferson,"2,137",462,21.60%,"1,765",600,34.00%,57.20%,19_051,19.0,2.0,4.0,,
Johnson,"13,443","2,210",16.40%,"14,735","3,815",25.90%,57.50%,19_052,19.0,2.0,4.0,,
Jones,"3,428",896,26.10%,"3,149",940,29.90%,14.20%,19_053,19.0,2.0,4.0,,
Keokuk,"2,402",644,26.80%,"2,121",610,28.80%,7.30%,19_054,19.0,2.0,4.0,,
Kossuth,"2,539",730,28.80%,"1,994",668,33.50%,16.50%,19_055,19.0,2.0,4.0,,
Lee,"6,144","2,080",33.90%,"5,356","2,537",47.40%,39.90%,19_056,19.0,2.0,4.0,,
Linn,"32,737","6,880",21.00%,"35,058","10,120",28.90%,37.40%,19_057,19.0,2.0,4.0,,
Louisa,"3,001","1,049",35.00%,"2,761","1,394",50.50%,44.40%,19_058,19.0,2.0,4.0,,
Lucas,"1,546",473,30.60%,"1,537",658,42.80%,39.90%,19_059,19.0,2.0,4.0,,
Lyon,"2,058",462,22.40%,"1,836",481,26.20%,16.70%,19_119,19.0,2.0,4.0,,
Madison,"2,920",524,17.90%,"3,287",782,23.80%,32.60%,19_121,19.0,2.0,4.0,,
Mahaska,"3,341",940,28.10%,"3,261","1,254",38.50%,36.70%,19_123,19.0,2.0,4.0,,
Marion,"5,938","1,111",18.70%,"5,929","1,540",26.00%,38.80%,19_125,19.0,2.0,4.0,,
Marshall,"6,685","2,517",37.70%,"6,754","3,488",51.60%,37.20%,19_127,19.0,2.0,4.0,,
Mills,"2,773",826,29.80%,"2,773",954,34.40%,15.50%,19_129,19.0,2.0,4.0,,
Mitchell,"1,847",417,22.60%,"1,640",388,23.70%,4.80%,19_131,19.0,2.0,4.0,,
Monona,"1,631",490,30.00%,"1,397",577,41.30%,37.50%,19_133,19.0,2.0,4.0,,
Monroe,"1,283",449,35.00%,"1,175",380,32.30%,-7.60%,19_135,19.0,2.0,4.0,,
Montgomery,"2,107",642,30.50%,"1,848",805,43.60%,43.00%,19_137,19.0,2.0,4.0,,
Muscatine,"7,537","2,210",29.30%,"7,596","3,059",40.30%,37.30%,19_139,19.0,2.0,4.0,,
O'Brien,"2,758",709,25.70%,"2,379",680,28.60%,11.20%,19_141,19.0,2.0,4.0,,
Osceola,"1,004",214,21.30%,869,229,26.40%,23.60%,19_143,19.0,2.0,4.0,,
Page,"2,921",686,23.50%,"2,740","1,093",39.90%,69.90%,19_145,19.0,2.0,4.0,,
