col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14
1,1,t,,,3823.0,0,0,1,,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,,,
3,2,t,4.0,,2999.0,0,0,1,,....구...구해줘. 나... 나는...,,,,
4,2,f,0.0,4212.0,,0,0,1,,손대지 마세요! 간신히 보호진의 마력으로 결박시킨 놈들입니다. 조심하세요!,,,,
5,3,t,0.0,,3016.0,0,0,1,,도와줘! 도와줘! 날 풀어줘!,,,,
6,3,f,0.0,,3016.0,0,0,1,195.0,"@ITEM_NAME(17639), @ITEM_NAME(17640), @ITEM_NAME(17641)를 찾아서 내 무덤에 가져와 줘! ",,,,
7,3,f,0.0,,,0,0,1,,당신은  누구요? 살아 있는 겁니까? 죽은 겁니까? 대체 이름은 뭐죠? ,,,,
8,3,f,0.0,,3016.0,0,0,1,,난 예전에 여신의 우물을 지키는 자였어! 지금은 아무것도 아닌 자야. 이 안쪽에 나머지 내 몸이 있어!,,,,
9,3,f,0.0,,3016.0,0,0,1,,누이 여신에게 바쳐진 우물의 보물들을 건져올렸다 저주를 받아 죽지도 살지도 못한 몸이 됐어! 날 좀 구해줘!,,,,
10,4,t,11.0,,,0,0,1,,안녕?,,,,
11,4,f,0.0,,3186.0,0,0,1,,안녕하지 못해. 움직일 수 없어서 너무 답답해...,,,,
12,5,t,13.0,,,0,0,1,,사갈까?!,,,,
13,5,f,0.0,,3185.0,0,0,1,,나를 네 침대 옆에 두면 밤마다 좋은 꿈 꾸게 해주지.,,,,
14,6,t,15.0,,,0,0,2,,한번 만져 볼까?,,,,
15,6,f,0.0,,3186.0,0,0,1,,아얏! 그 손 치우지 못해? 그냥 보기만 하라구!!,,,,
16,8,t,18.0,,4121.0,0,0,1,,쉿! 이봐! 조심해! 나 여기 숨어있다고!,,,,
18,8,f,0.0,,4121.0,0,0,1,,오늘 밤 나를 오스테라로 몰래 옮겨주기로 한 약속 잊지 않았겠지? ,,,,
20,9,t,22.0,,4420.0,0,0,1,,야 너 지금 내가 장대 위에 걸려있다고 무시하냐?,,,,
22,9,f,0.0,,4420.0,0,0,1,,미안. 화났어? 화풀어. 그냥 해본 소리야.,,,,
23,10,t,25.0,,4420.0,0,0,1,,@PC_NAME(0). 너 직업 @PC_CLASS(0) 맞지? ,,,,
25,10,f,0.0,,4420.0,0,0,1,,내가 척 보면 알지. 얼마나 똑똑한 몸인데. ,,,,
26,11,t,27.0,,4420.0,0,0,1,,이야! 너 @PC_RACE(0) 치곤 잘생겼구나?,,,,
27,11,f,0.0,,4420.0,0,0,1,,하지만 나보단 못생긴 건 어쩔 수 없구나. 희망을 품고 살아가면 너도 언젠가 더 잘생겨질 수 있을 거야.,,,,
28,12,t,29.0,,4420.0,0,0,1,,훠이! 훠이! 물러가거라! 곡식을 훔치려고? 내가 두 눈 시퍼렇게 뜨고 지켜보고 있다.,,,,
29,12,f,0.0,,4420.0,0,0,1,,너는 도둑놈같이 안 생겼으니 조금 더 머물러도 좋아. 딱히 내가 심심해서 그런 건 아니고...,,,,
30,13,t,31.0,,4419.0,0,0,1,,야! 날 이렇게 내팽개치면 어떡해? 살살 좀 다뤄줘.,,,,
31,13,f,32.0,,4419.0,0,0,1,,또다시 여기로 돌아왔군. 오랜만이야 @NPC_NAME(10493). 잘 지냈지?,,,,
32,13,f,33.0,,4419.0,0,0,1,,난 생각보다 말수가 적은 편인데. 왜 다들 나보고 시끄럽다고 그러는지 모르겠어. @NPC_NAME(10493)는 내가 결백하다는 사실을 믿어 주겠지? 그렇지?,,,,
33,13,f,0.0,10493.0,,0,0,1,,/화남 시끄러워!,,,,
37,15,t,43.0,,1086.0,0,0,1,,그가... 그가 죽었다고요? 제 넋을 안식으로 보내려고 가져온 누이 여신의 반지도 계속 쓰지 못하게 하고 있었는데. 다 소용없게 되었군요!,,,,
38,15,f,39.0,,1086.0,0,0,1,,"나는 일벌백계의 폐허가 만들어지던 날, 반란군 귀족의 딸로 처형된 플로라입니다... 오래 전 이 벽화에 넋이 붙들렸어요.",,,,
39,15,f,40.0,,1086.0,0,0,1,,"스콧은 폐허에서 저를 발견하고 우리는 사랑에 빠졌어요. 우리는 서로 다른 시대에 태어났지만, 함께 하기로 했고 스콧은 저승 방어군의 소임을 그만뒀어요. 그런데 부질없게 이렇게....",,,,
40,15,f,0.0,,1086.0,0,0,1,,젊은 분이여. 저는 이제 안식보다 스콧의 복수를 원합니다. @NPC_NAME(10586)|1을;를; 잡아주세요! |nn;릴리엇 구릉지의 @NPC_NAME(10586)|r|1이;가; 불쌍한 스콧을 죽였을 거예요!,,,,
41,16,t,44.0,,4617.0,0,0,1,,|nn;집 안의 아탈란시아|r에게 말해주오. 저승 방어군의 동료였던 스콧이 마지막으로 도움을 청한다고. 누이 여신의 반지를 잃은 것은 순전히 내 잘못이오.,,,,
42,16,f,0.0,,4617.0,0,0,1,,내가 @NPC_NAME(10586)|1을;를; 너무 쉽게 믿었소.... 이제 저승으로 떠날 시간이 됐소. 마지막 힘으로 이 세계에 이렇게 말을 남기오. 그러면....,,17.0,,
43,15,f,38.0,,,0,0,1,,/변명 당신은 누굽니까?,npc_question,,,
44,16,f,42.0,,,0,0,2,,닭이 말을...이 목소리가...스콧?,,17.0,,
45,17,t,,,5826.0,0,0,1,,"안녕하세요~ 하리하란어를 책임지는 가정교사에요.
1:1 과외를 진행할테니 진도를 잘 따라와야해요. 알았죠?",,,,
47,18,t,48.0,,5826.0,0,0,1,,하리하란 말은 크게 어렵지 않아요.,,,,
48,18,f,0.0,,5826.0,0,0,1,,단지 당신이 하리하란이 아니라는게 걱정스러울 뿐이죠.,,,,
49,19,t,50.0,,5826.0,0,0,1,,시간강사를 한지도 벌써 2달이 지났네요.,,,,
50,19,f,0.0,,5826.0,0,0,1,,그러니까 빨리 우리를 고용하라고. 그게 니들이 할 일이야.,,,,
51,20,t,52.0,,5826.0,0,0,1,,공부를 못해도 좋아요. 사람 됨됨이가 잘 되어 있으면 좋은거죠.,,,,
52,20,f,0.0,,5826.0,0,0,1,,사람이 먼저다... 기호 2번 문재인,,,,
53,21,t,54.0,,5826.0,0,0,1,,저와 공부를 해서 하리하란어를 완벽하게 배우면 가정교사에 도전해보세요!,,,,
54,21,f,0.0,,5826.0,0,0,1,,물론 외모가 저보단 딸리니 선택률이 적을거란 우려가 있지만요.,,,,
55,22,f,0.0,,5826.0,0,0,1,,"에휴... 너무 오랫동안 서 있었더니 기운이 하나도 없네요. 
맛있는 것 좀 먹을 수 있으면 좋으련만...",,,,
56,23,f,0.0,,5826.0,0,0,1,,입이 심심한데... 좀 맛있는 것 없을까요?,,,,
57,24,f,0.0,,5826.0,0,0,1,,"흑흑... 배가 너무 고파요...
기운 낼 수 있게 맛난 것 좀 주세요... 힝...",,,,
58,25,t,0.0,,6806.0,0,0,1,,사랑해.,,,,
59,26,t,0.0,,6806.0,0,0,1,,안아줘.,,,,
60,27,t,0.0,,6807.0,0,0,1,,어디 갔다 지금 오는 거야.,,,,
61,28,t,0.0,,6807.0,0,0,1,,별... 별로 외로웠다는 건 아니야.,,,,
