col0,col1,col2,col3
28,Mosman Council News,http://www.mosman.nsw.gov.au/feed,
29,Positions vacant,http://www.mosman.nsw.gov.au/feed/?c=employment,
30,Community Consultation,http://www.mosman.nsw.gov.au/feed/?c=consultation,
31,Mosman Art Gallery blog,http://mosmanartgallery.org.au/rss/?section=blog,
32,Mosman Library blog,http://refdesk.mosmanlibraryblogs.com/rss/,
33,Mosman Library Teens Blog,http://teens.mosmanlibraryblogs.com/rss/,
34,Mosman Readers,http://www.mosmanreaders.net/forum/topic/list?feed=yes&xn_auth=no&sort=mostRecent,
35,Mosman Memories of Your Street,http://www.mosmanmemories.net/rss,
36,Mosman Voices: Oral Histories Online,http://www.mosmanvoices.net/index.php?atom=1,
37,Twitter - Mosman Council,http://twitter.com/statuses/user_timeline/15817099.rss,
38,Twitter - Mosman Library,http://twitter.com/statuses/user_timeline/29129178.rss,
39,Flickr - Mosman Council,http://api.flickr.com/services/feeds/photos_public.gne?id=31209984@N06&lang=en-us&format=rss_200,
40,Flickr - Mosman Library,http://api.flickr.com/services/feeds/photos_public.gne?id=61713553@N00&lang=en-us&format=rss_200,
41,YouTube,http://gdata.youtube.com/feeds/base/users/mosmancouncil/uploads,
