col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11
 United States of America,Federal state,US USA 840,US,0.0,,,U.S.,U.S.,U.S.A.,, 
 Alabama,State,US-AL,AL,1.0,AL,AL,Ala.,Ala.,,1.0, 
 Alaska,State,US-AK,AK,2.0,AK,AK,Alaska,Alaska,Ak.[1],2.0, 
 Arizona,State,US-AZ,AZ,4.0,AZ,AZ,Ariz.,Ariz.,,4.0, 
 Arkansas,State,US-AR,AR,5.0,AR,AR,Ark.,Ark.,,5.0, 
 California,State,US-CA,CA,6.0,CA,CF,Calif.,Calif.,Cal.,6.0, 
 Colorado,State,US-CO,CO,8.0,CO,CL,Colo.,Colo.,,8.0, 
 Connecticut,State,US-CT,CT,9.0,CT,CT,Conn.,Conn.,,9.0, 
 Delaware,State,US-DE,DE,10.0,DE,DL,Del.,Del.,,10.0, 
 District of Columbia,Federal district,US-DC,DC,11.0,DC,DC,D.C.,D.C.,Dis. Col.[2],11.0, 
 Florida,State,US-FL,FL,12.0,FL,FL,Fla.,Fla.,,12.0, 
 Georgia,State,US-GA,GA,13.0,GA,GA,Ga.,Ga.,Geo.[1],13.0, 
 Hawaii,State,US-HI,HI,15.0,HI,HA,Hawaii,Hawaii,Hi.[1],15.0, 
 Idaho,State,US-ID,ID,16.0,ID,ID,Idaho,Idaho,Ida.[1],16.0, 
 Illinois,State,US-IL,IL,17.0,IL,IL,Ill.,Ill.,"Ills., Ill's",17.0, 
 Indiana,State,US-IN,IN,18.0,IN,IN,Ind.,Ind.,,18.0, 
 Iowa,State,US-IA,IA,19.0,IA,IA,Iowa,Iowa,Ioa.[a],19.0, 
 Kansas,State,US-KS,KS,20.0,KS,KA,Kans.,Kan.,Ka.,20.0, 
 Kentucky,State,US-KY,KY,21.0,KY,KY,Ky.,Ky.,"Ken., Kent.[b]",21.0, 
 Louisiana,State,US-LA,LA,22.0,LA,LA,La.,La.,,22.0, 
 Maine,State,US-ME,ME,23.0,ME,ME,Maine,Maine,,23.0, 
 Maryland,State,US-MD,MD,24.0,MD,MD,Md.,Md.,"Mar., Mary.",24.0, 
 Massachusetts,State,US-MA,MA,25.0,MA,MS,Mass.,Mass.,,25.0, 
 Michigan,State,US-MI,MI,26.0,MI,MC,Mich.,Mich.,,26.0, 
 Minnesota,State,US-MN,MN,27.0,MN,MN,Minn.,Minn.,,27.0, 
 Mississippi,State,US-MS,MS,28.0,MS,MI,Miss.,Miss.,,28.0, 
 Missouri,State,US-MO,MO,29.0,MO,MO,Mo.,Mo.,,29.0, 
 Montana,State,US-MT,MT,30.0,MT,MT,Mont.,Mont.,,30.0, 
 Nebraska,State,US-NE,NE,31.0,NE,NB,Nebr.,Neb.,,31.0, 
 Nevada,State,US-NV,NV,32.0,NV,NV,Nev.,Nev.,,32.0, 
 New Hampshire,State,US-NH,NH,33.0,NH,NH,N.H.,N.H.,,33.0, 
 New Jersey,State,US-NJ,NJ,34.0,NJ,NJ,N.J.,N.J.,N. Jersey[2],34.0, 
 New Mexico,State,US-NM,NM,35.0,NM,NM,N. Mex.,N.M.,"New M., New Mex.",35.0, 
 New York,State,US-NY,NY,36.0,NY,NY,N.Y.,N.Y.,N. York[2],36.0, 
 North Carolina,State,US-NC,NC,37.0,NC,NC,N.C.,N.C.,N. Car.,37.0, 
 North Dakota,State,US-ND,ND,38.0,ND,ND,N. Dak.,N.D.,,38.0, 
 Ohio,State,US-OH,OH,39.0,OH,OH,Ohio,Ohio,Oh.[1],39.0, 
 Oklahoma,State,US-OK,OK,40.0,OK,OK,Okla.,Okla.,,40.0, 
 Oregon,State,US-OR,OR,41.0,OR,OR,Oreg.,Ore.,,41.0, 
 Pennsylvania,State,US-PA,PA,42.0,PA,PA,Pa.,Pa.,Penn.[1],42.0, 
 Rhode Island,State,US-RI,RI,44.0,RI,RI,R.I.,R.I.,R.I. & P.P.,44.0, 
 South Carolina,State,US-SC,SC,45.0,SC,SC,S.C.,S.C.,S. Car.,45.0, 
 South Dakota,State,US-SD,SD,46.0,SD,SD,S. Dak.,S.D.,SoDak,46.0, 
 Tennessee,State,US-TN,TN,47.0,TN,TN,Tenn.,Tenn.,,47.0, 
 Texas,State,US-TX,TX,48.0,TX,TX,Tex.,Texas,,48.0, 
 Utah,State,US-UT,UT,49.0,UT,UT,Utah,Utah,Ut.[1],49.0, 
