col0,col1,col2,col3,col4,col5
1,1,TEL,228348684,"Lorem ipsum dolor sit amet, consectetur adipiscing elit.",system
2,3,TEL,228361813,,system
3,3,MAIL,sekretariat@naszaszkola.edu.pl,Nunc sed ante eget leo elementum sodales non non dolor.,system
4,4,TEL,224782874,Phasellus convallis sem non sapien pretium lobortis.,system
5,5,TEL,228229895,,system
6,5,MAIL,ckpwaw@neostrada.pl,"Duis et turpis auctor, rhoncus arcu sed, fermentum velit.",system
7,6,TEL,226319020,Proin porttitor purus vel elit maximus varius eget tristique ipsum.,system
8,7,TEL,228450292,Curabitur ut mauris in metus feugiat ornare iaculis a enim.,system
9,8,MAIL,zpow@zpow.eu,,system
10,9,TEL,226192745,Etiam et dui sit amet leo porta suscipit.,system
11,10,MAIL,bursa@bursa.edu.pl,Duis faucibus sapien id odio varius venenatis.,system
12,11,TEL,226590240,,system
13,12,MAIL,szkolenia@csz.waw.pl,"Cras imperdiet est vehicula urna luctus, vitae mollis turpis viverra.",system
14,13,TEL,228882777,,system
15,14,TEL,226674654,Nullam tempus urna in neque tempus efficitur.,system
16,15,MAIL,cku2@rubikon.pl,Curabitur a tortor quis quam efficitur rhoncus et eget tortor.,system
17,16,MAIL,sekretariat@cku3.pl,"Aliquam tempus metus nec lorem egestas, et ultricies velit consequat.",system
18,17,TEL,228187021,Fusce ultricies leo in nunc lobortis lacinia.,system
19,18,MAIL,sekretariat@skarga.edu.pl,"Morbi suscipit urna at nulla consectetur, eu finibus libero tincidunt.",system
20,19,TEL,515130903,Integer quis odio in ante dignissim tincidunt.,system
21,20,MAIL,sekretariat@wladyslaw.edu.pl,,system
22,21,MAIL,g4@edu.um.warszawa.pl,Praesent sed tortor varius enim accumsan vehicula eu in velit.,system
23,22,TEL,228104617,"Vestibulum volutpat tellus sed mi dictum, vitae pellentesque nunc tempus.",system
24,23,TEL,228256915,Sed pretium est pharetra suscipit condimentum.,system
25,24,MAIL,cku5@edu.um.warszawa.pl,"Vestibulum in eros mattis, tristique ante vel, feugiat urna.",system
26,25,TEL,226190038,,system
27,26,MAIL,bursa4@bursa4.waw.pl,Praesent ut nibh a arcu blandit accumsan a sed tortor.,system
28,27,TEL,228108488,Nam faucibus libero quis sodales ullamcorper.,system
29,28,MAIL,sekretariat@ckziu.waw.pl.pl,"Suspendisse vitae arcu interdum, tincidunt libero et, dictum leo.",system
30,29,TEL,228429360,Phasellus nec nisi nec orci fringilla tincidunt porttitor at arcu.,system
31,30,TEL,226192745,Cras varius enim sit amet dictum maximus.,system
32,31,MAIL,sekretariat@cku1.edu.pl,"Etiam tempor elit et felis rutrum, vel porttitor metus consectetur.",system
