col0,col1,col2,col3,col4,col5
1,1,1,0,33,4772
2,1,2,0,36,4773
3,1,3,0,39,4774
4,2,1,0,33,4772
5,2,2,0,36,4773
6,2,3,0,39,4774
7,3,1,0,33,4772
8,3,2,0,36,4773
9,3,3,0,39,4774
10,4,1,0,33,4772
11,4,2,0,36,4773
12,4,3,0,39,4774
13,5,1,0,33,4772
14,5,2,0,36,4773
15,5,3,0,39,4774
16,6,1,0,33,4772
17,6,2,0,36,4773
18,6,3,0,39,4774
19,7,1,0,33,4772
20,7,2,0,36,4773
21,7,3,0,39,4774
22,8,1,0,33,4772
23,8,2,0,36,4773
24,8,3,0,39,4774
25,9,1,0,33,4772
26,9,2,0,36,4773
27,9,3,0,39,4774
28,10,1,0,33,4772
29,10,2,0,36,4773
30,10,3,0,39,4774
31,1,4,1,42,5392
32,1,5,1,45,5393
33,2,4,1,42,5392
34,2,5,1,45,5393
35,3,4,1,42,5392
36,3,5,1,45,5393
37,4,4,1,42,5392
38,4,5,1,45,5393
39,5,4,1,42,5392
40,5,5,1,45,5393
41,6,4,1,42,5392
42,6,5,1,45,5393
43,7,4,1,42,5392
44,7,5,1,45,5393
45,8,4,1,42,5392
46,8,5,1,45,5393
47,9,4,1,42,5392
48,9,5,1,45,5393
49,10,4,1,42,5392
50,10,5,1,45,5393
51,11,1,1,33,4772
52,11,2,1,36,4773
53,11,3,1,39,4774
54,11,4,2,42,5392
55,11,5,2,45,5393
56,12,1,1,33,4772
57,12,2,1,36,4773
58,12,3,1,39,4774
59,12,4,2,42,5392
60,12,5,2,45,5393
