col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11
1,Democrat,Jim,Webb,http://www.webb2016.com/,,"[""Leadership You Can Trust""]","[""http://www.facebook.com/IHeardMyCountryCalling"", ""http://instagram.com/webb2016/"", ""http://www.twitter.com/jimwebbusa"", ""https://www.youtube.com/channel/UC-Cs55IKt_UoYTMyioTSPww""]","[{:name=>""Born Fighting PAC"", :url=>""http://www.bornfighting.com""}]",2015-09-28 15:30:39,2015-09-30 18:26:38,active
2,Democrat,Hillary,Clinton,https://www.hillaryclinton.com/,Hillary for America,[],"[""https://www.facebook.com/hillaryclinton"", ""https://twitter.com/hillaryclinton"", ""https://youtube.com/hillaryclinton"", ""https://instagram.com/hillaryclinton""]","[{:name=>""Ready PAC (Ready for Hillary)"", :url=>""https://www.readyforhillary.com/""}, {:name=>""Priorities USA Action"", :url=>""http://www.prioritiesusaaction.org/""}, {:name=>""American Bridge 21st Century"", :url=>""https://americanbridgepac.org/""}]",2015-09-28 15:30:39,2015-09-30 18:30:47,active
3,Democrat,Lincoln,Chafee,http://www.chafee2016.com/,Chafee 2016 Committee,"[""Fresh Ideas for America""]","[""https://www.facebook.com/chafee2016"", ""https://twitter.com/lincolnchafee"", ""https://instagram.com/lincchafee/"", ""https://vimeo.com/chafee2016""]",[],2015-09-28 15:30:39,2015-09-30 18:30:47,active
4,Democrat,Martin,O'Malley,https://martinomalley.com/,O'Malley for President,[],"[""https://facebook.com/MartinOMalley"", ""https://twitter.com/martinomalley"", ""https://youtube.com/channel/UCb7eu74-_tCNLw9FfavvKnw"", ""https://instagram.com/MartinOmalley""]",[],2015-09-28 15:30:39,2015-09-30 18:30:47,active
5,Democrat,Bernie,Sanders,https://berniesanders.com/,Bernie 2016,[],"[""https://www.facebook.com/berniesanders"", ""https://twitter.com/BernieSanders"", ""https://www.youtube.com/channel/UCH1dpzjCEiGAt8CXkryhkZg"", ""https://instagram.com/berniesanders/""]",[],2015-09-28 15:30:39,2015-09-30 18:30:47,active
6,Republican,Chris,Christie,https://www.chrischristie.com,Chris Christie for President,"[""Telling it like it is.""]","[""https://www.facebook.com/govchristie"", ""https://twitter.com/chrischristie"", ""https://instagram.com/chrischristie"", ""https://www.youtube.com/channel/UCQnJDld3oa2vX7xYaXlSj4A""]",[],2015-09-28 15:30:40,2015-09-30 18:30:47,active
7,Republican,Bobby,Jindal,http://www.bobbyjindal.com/,Jindal for President,[],"[""http://facebook.com/bobbyjindal"", ""http://twitter.com/bobbyjindal"", ""http://instagram.com/bobbyjindal"", ""https://www.youtube.com/user/bobbyjindal""]",[],2015-09-28 15:30:40,2015-09-30 18:30:47,active
8,Republican,Donald,Trump,https://www.donaldjtrump.com/,Donald J. Trump for President,"[""Make America Great Again!""]","[""https://twitter.com/realdonaldtrump"", ""https://www.facebook.com/DonaldTrump"", ""https://instagram.com/realdonaldtrump/"", ""https://www.youtube.com/user/trump""]",[],2015-09-28 15:30:40,2015-09-30 18:30:47,active
9,Republican,Jeb,Bush,https://jeb2016.com,Jeb 2016,[],"[""https://twitter.com/JebBush"", ""https://www.facebook.com/jebbush"", ""https://instagram.com/jebbush"", ""https://www.youtube.com/channel/UCxuef1vrlJMjZRrFmYyGSeQ""]",[],2015-09-28 15:30:40,2015-09-30 18:30:47,active
10,Republican,Rick,Perry,https://rickperry.org/,Perry for President,[],"[""https://twitter.com/governorperry"", ""https://www.facebook.com/GovernorPerry"", ""https://www.youtube.com/user/governorrickperry"", ""https://instagram.com/governorperry/""]",[],2015-09-28 15:30:40,2015-09-30 18:30:47,inactive
