col0,col1,col2
3,Solar Access Law/Guideline,2
10,Green Building Incentive,1
12,Mandatory Utility Green Power Option,2
13,Performance-Based Incentive,1
14,Interconnection,2
18,Corporate Tax Credit,1
19,Corporate Tax Deduction,1
20,Solar/Wind Contractor Licensing,2
21,Corporate Depreciation,1
24,Equipment Certification,2
25,Generation Disclosure,2
31,Personal Tax Credit,1
32,Personal Tax Deduction,1
33,Personal Tax Exemption,1
35,Line Extension Analysis,2
37,Net Metering,2
38,Renewables Portfolio Standard,2
40,Industry Recruitment/Support,1
44,Solar/Wind Access Policy,2
46,Public Benefits Fund,2
49,Corporate Tax Exemption,1
50,Property Tax Assessment,1
62,Appliance/Equipment Efficiency Standards,2
63,Utility Rate Discount,1
64,Energy Standards for Public Buildings,2
65,Building Energy Code,2
67,Solar/Wind Permitting Standards,2
68,Other Incentive,1
69,Other Policy,2
76,PACE Financing,1
78,Property Tax Incentive,1
79,Green Power Purchasing,2
80,Leasing Program,1
81,Sales Tax Incentive,1
84,Energy Efficiency Resource Standard,2
85,Solar Renewable Energy Credit Program,1
86,Value of Solar Tariff,2
87,Grant Program,1
88,Rebate Program,1
89,Loan Program,1
90,Bond Program,1
91,Production Incentive,1
92,Feed-in Tariff,1
93,Energy Storage Target,2
94,Community Solar Rules,2
