col0,col1,col2,col3,col4,col5
Fished.Armstrong.Catherine_Bay.LS.1,0.0,,Armstrong,Fished,Fished.Armstrong.Catherine_Bay.LS
Fished.Armstrong.Catherine_Bay.LS.2,41.0,,Armstrong,Fished,Fished.Armstrong.Catherine_Bay.LS
Fished.Armstrong.Catherine_Bay.LS.5,0.0,,Armstrong,Fished,Fished.Armstrong.Catherine_Bay.LS
Fished.Armstrong.Catherine_Bay.SRJ.3,0.0,,Armstrong,Fished,Fished.Armstrong.Catherine_Bay.SRJ
Fished.Armstrong.Geordie_Bay.AT.4,1.0,,Armstrong,Fished,Fished.Armstrong.Geordie_Bay.AT
Fished.Armstrong.Longreach_Bay.HA.3,3.0,,Armstrong,Fished,Fished.Armstrong.Longreach_Bay.HA
Fished.Armstrong.Ricey_Beach.AT.3,8.0,,Armstrong,Fished,Fished.Armstrong.Ricey_Beach.AT
Fished.Armstrong.Ricey_Beach.EPJ.1,17.0,,Armstrong,Fished,Fished.Armstrong.Ricey_Beach.EPJ
Fished.Armstrong.Ricey_Beach.ST.3,3.5,,Armstrong,Fished,Fished.Armstrong.Ricey_Beach.ST
Fished.Armstrong.Ricey_Beach.ST.4,3.0,,Armstrong,Fished,Fished.Armstrong.Ricey_Beach.ST
Fished.Armstrong.Ricey_Beach.ST.5,0.0,,Armstrong,Fished,Fished.Armstrong.Ricey_Beach.ST
No-take.Armstrong.Little_Armstrong_Bay_East.AAE.2,9.0,,Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_East.AAE
No-take.Armstrong.Little_Armstrong_Bay_East.AAE.3,8.0,,Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_East.AAE
No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.4,8.0,,Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_East.AAE2
No-take.Armstrong.Little_Armstrong_Bay_East.THJ.1,6.0,,Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_East.THJ
No-take.Armstrong.Little_Armstrong_Bay_West.THJ.2,0.0,,Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_West.THJ
No-take.Armstrong.Little_Armstrong_Bay_West.THJ.3,0.0,,Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_West.THJ
No-take.Armstrong.Little_Armstrong_Bay_West.THJ.5,5.0,,Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_West.THJ
Fished.Green_Island.East_Strickland.AT.3,1.0,,Green_Island,Fished,Fished.Green_Island.East_Strickland.AT
Fished.Green_Island.East_Strickland.EPJ.5,2.0,,Green_Island,Fished,Fished.Green_Island.East_Strickland.EPJ
Fished.Green_Island.East_Strickland.ST.2,1.0,,Green_Island,Fished,Fished.Green_Island.East_Strickland.ST
Fished.Green_Island.Strickland_West.BS.1,0.0,,Green_Island,Fished,Fished.Green_Island.Strickland_West.BS
Fished.Green_Island.Strickland_West.LC.3,65.0,,Green_Island,Fished,Fished.Green_Island.Strickland_West.LC
Fished.Green_Island.Strickland_West.LC.5,1.66666666666667,,Green_Island,Fished,Fished.Green_Island.Strickland_West.LC
No-take.Green_Island.Green_Island.AT.2,2.0,,Green_Island,No-take,No-take.Green_Island.Green_Island.AT
No-take.Green_Island.Green_Island.AT.3,7.0,,Green_Island,No-take,No-take.Green_Island.Green_Island.AT
No-take.Green_Island.Green_Island.AT.4,1.0,,Green_Island,No-take,No-take.Green_Island.Green_Island.AT
No-take.Green_Island.Green_Island.AT.5,5.0,,Green_Island,No-take,No-take.Green_Island.Green_Island.AT
