col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
MDS_J00001,Master Data Sync,masterSyncJob,,0 0 11 * * ?,,eng,True,M1046559,now(),System,now(),False,now()
PDS_J00003,Pre-registration Data Sync,preRegistrationDataSyncJob,,0 0 11 * * ?,,eng,True,M1046559,now(),System,now(),False,now()
POS_J00008,Policy Sync,keyPolicySyncJob,,0 0 11 * * ?,,eng,True,M1046559,now(),System,now(),False,now()
RCS_J00005,Registration Client Config Sync,synchConfigDataJob,,0 0 11 * * ?,,eng,True,M1046559,now(),System,now(),False,now()
RPS_J00006,Registration Packet Status Reader,packetSyncStatusJob,,0 0 11 * * ?,,eng,True,M1046559,now(),System,now(),False,now()
URS_J00007,User Detail/Role Setup Sync,userDetailServiceJob,,0 0 11 * * ?,,eng,True,M1046559,now(),System,now(),False,now()
DEL_J00013,Pre Registration Packet Deletion Job,preRegistrationPacketDeletionJob,,0 0 11 * * ?,,eng,True,M1046559,now(),System,now(),False,now()
RDJ_J00010,Registration Packet Deletion Job,registrationDeletionJob,,0 0 11 * * ?,,eng,True,M1046559,now(),System,now(),False,now()
ADJ_J00012,Audit Log Deletion Job,deleteAuditLogsJob,,0 0 11 * * ?,,eng,True,M1046559,now(),System,now(),False,now()
RSJ_J00014,Registration Packet Sync,registrationPacketSyncJob,,0 0 11 * * ?,,eng,True,M1046559,now(),System,now(),False,now()
PVS_J00015,Registration Packet Virus Scan,registrationPacketVirusScanJob,,0 0 11 * * ?,,eng,True,M1046559,now(),System,now(),False,now()
PKS_J00016,Public key Sync service,publicKeySyncJob,,0 0 11 * * ?,,eng,True,SYSTEM,now(),System,now(),False,now()
UDS_J00017,User Salt Sync service,userSaltSyncJob,URS_J00007,0 0 11 * * ?,,eng,True,SYSTEM,now(),System,now(),False,now()
