col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41
11133025000031011,Acto_3a.1,250.0,1,0.4864382478786081,1.875070048983071e-11,0.1078191575936854,90.00000002643152,0.1091540620044822,158.0036963124251,0.4864370453164273,0.0,0.1078181446760324,89.99999999999997,0.1091538506272736,158.003852407728,0.4587067709665875,0.014680418432528,1.176020284475538,794.1132994704784,0.215165724987529,0.4828171462943399,1.2461098341333791e-09,1.1077377308656446,97.89797253807536,0.1397649642723625,0.498,0.0956581583871405,0.2151653176447627,30444.600310437083,2.6736929441586983,0.7675,10.0,0.4291648363482077,0.498,0.4084324848150356,0.3955825139451104,0.3777199500688906,0.3614728719708773,0.3544947367677745,0.3162535329433466,0.1875187817567202
11133025000031012,Acto_3a.1,375.0,1,0.4433423607447955,5.906074931695536e-11,0.1129036061994462,253.6401678116609,0.00498391228649,443.1061557516313,0.4433420888080853,0.0,0.1129031086663809,253.6430866351319,0.004983947772304,443.1114661474849,0.4318007191623836,7.374121739188795e-11,1.146725005984124,912.543121121108,0.0119716567321009,0.4509999999731176,8.070416435355293e-10,1.0923916667333822,97.96794122908956,0.0073358878332235,0.451,0.0351830633669014,0.0120517413006696,85638.94767466493,3.0184367828587315,0.7675,10.0,0.4129761982604112,0.451,0.396279552790192,0.3864557284535604,0.3726940610442773,0.3599551594882045,0.3544021116673514,0.3229126915321132,0.1962528870687327
11133025000031013,Acto_3a.1,675.0,0,0.398079999999975,1.3908294383818686e-13,0.0972638961210991,286.8847551523691,0.0065255785894952,508.96758610466657,0.39808,0.0,0.0972639394404878,286.8849747075082,0.0065255743834637,508.9679532793052,0.3941550085091861,1.1260325861584916e-09,1.1822583202676895,2783.1768508686127,0.0124973167806709,0.3980799954693496,4.826548107625896e-09,1.0735449897929827,99.97652807606818,0.0091435456021167,0.39808,2.390355074128202e-09,0.0124973076405045,134959.98055252185,2.8468279215650694,0.7675,10.0,0.3901561343211858,0.39808,0.380548940861718,0.3735948630398197,0.3630380248752674,0.3526273837003849,0.3479299856323628,0.3198024833804383,0.1893030844871243
11133025000031014,Acto_3a.1,1000.0,0,0.2310927678562673,1.1388496803211796e-11,0.0944213431345371,90.00000000198494,0.0006767952417526,160.133657565668,0.2310929580064935,0.0,0.0944214886574471,90.00000000000773,0.0006767962025531,160.1336337025617,0.2259500939928365,0.0769739094281332,1.2599173115888558,484.8207427098796,0.0011733562407654,0.229315068228277,7.130648281415404e-07,1.0944162733763023,99.5527103248426,0.0008411500006743,0.2390499999999999,0.0899999999985488,0.0011733560141377,10958.418714122305,2.3330927262604364,0.7675,10.0,0.2090469317555763,0.2390499999999999,0.1979902439075777,0.1909029987526369,0.1813110220041752,0.1729185879329408,0.1694181600394138,0.151386031274715,0.1055999970471441
11133025000041011,Acto_4a.1,250.0,1,0.4864372396610424,2.0591561716402908e-11,0.1078181216335152,90.00000000006844,0.1091548335617579,158.00385595987083,0.4864367176822902,0.0,0.1078178458524071,90.0000000000015,0.1091547732488658,158.00389847166224,0.4587087491115467,0.0147046624493291,1.1760319506910937,794.0365570153613,0.2151575085421884,0.4828161605453774,4.091114109196883e-10,1.1077373247675906,97.8985124160408,0.1397663146831637,0.498,0.0956700912205436,0.2151574566421882,30439.474138849968,2.6736368141021662,0.7675,10.0,0.429166857213501,0.498,0.4084340516217103,0.3955834556667326,0.3777200741464309,0.3614723323026053,0.3544939392290647,0.316251650946441,0.1875186623148291
11133025000041012,Acto_4a.1,375.0,1,0.4509999999863729,2.1912821366781612e-10,0.0910458044723483,90.00000002717874,0.0057437500990579,160.6915051849941,0.4433419496965649,0.0,0.1129034945695616,253.6446540978456,0.0049841586953724,443.1140406340318,0.4318002640993857,3.41688983519788e-13,1.1467283293143566,912.6084421139695,0.0119711778420347,0.4509999976540286,1.3343275832762174e-10,1.0923924273880368,97.9714630232957,0.0073356184763,0.451,0.0351903622098343,0.0120512860696232,85630.2442523154,3.0184029019117826,0.7675,10.0,0.4129772840597934,0.451,0.3962804306781201,0.3864563549086256,0.3726943382412916,0.3599551305994607,0.3544019564273336,0.3229119187112126,0.1962518755991936
11133025000041013,Acto_4a.1,1000.0,0,0.4168749999999406,2.0213422778538733e-11,0.0935295703428883,299.22963484236726,0.0090702200755327,532.8953170909665,0.4168749999999999,0.0,0.0935295640971103,299.2297428345286,0.0090702182017426,532.8955128321716,0.4150903445507139,0.0354996519156607,1.238383366983257,4278.316608171097,0.0139205340902736,0.416874999976712,2.9753038858502884e-09,1.1082325998165476,497.1876402017157,0.0092199133298928,0.416875,8.439366852419954e-10,0.0139205189370186,138995.88299111134,2.6301959359294886,0.7675,10.0,0.4113157778945025,0.416875,0.4046548125662799,0.3988432232376547,0.3893419989575329,0.3794417681314901,0.3748451109802695,0.3461211134317418,0.2009055530830291
11183128190051011,Ahuri_5a.1,200.0,1,0.5447406976758676,0.0126759918917388,0.0877192980324179,90.00000000549942,0.1187974138633176,161.25000004592988,0.5479880001926768,0.0,0.0877192980000031,90.00000000000304,0.1187980446646363,161.25000004156743,0.5277241956579887,2.5188078126139674e-10,1.10796211134667,385.8286580067482,0.2992610921720099,0.5689651273872754,3.1649978627401443e-09,1.0768621966762768,32.71559971620013,0.1577308507104432,0.569,1.7807944560594002e-10,0.2994311191579921,262028.2203475313,3.3912074597809774,0.7675,10.0,0.4790743599496136,0.569,0.4635445894447748,0.4549803017028174,0.4430144471607658,0.4318700266602835,0.4269777092406981,0.3987028941777737,0.2708339008596513
11183128190051012,Ahuri_5a.1,325.0,0,0.5169718493214163,0.014680826662677,0.0877192981553516,90.00000000446866,0.1289824780402576,161.25000002328042,0.5207325976603571,0.0,0.0877192980000011,89.99999999999997,0.1289823774631708,161.25000004156226,0.5005777020453122,0.0798431311678222,1.1424019834045702,451.8756374094364,0.2904388433693579,0.546963447134383,7.064022789770931e-10,1.0752175662715482,24.80624727326436,0.1690892902222329,0.547,0.1281309490791227,0.2904390086475474,73395.9779698649,2.967012586226813,0.7675,10.0,0.4545682699654608,0.547,0.4394417010624901,0.4304671898069959,0.4178998211503886,0.4062863248695929,0.4012318483832245,0.3726799130764376,0.2602780099101371
11183128190051013,Ahuri_5a.1,1000.0,0,0.4222444578767702,9.502533291819828e-12,0.2870360986246701,231.4901563535699,0.0077426193240004,355.8731150813197,0.4421051820340538,0.0,0.2248201758222743,90.00000000000054,0.0088555692775127,143.74865428219815,0.4296699298038228,0.0343515476340657,1.4243971466265823,397.6999704060521,0.0126940056276078,0.435515743866886,6.09614735023881e-12,1.2224221494611152,97.0729047011998,0.0105565487105693,0.447,0.0481079038043837,0.0126940056251204,2542.4891898945148,1.846104594314341,0.7675,10.0,0.3998260571310091,0.447,0.3329932082274321,0.2915538956212547,0.2417301461003697,0.2039314548004227,0.1896801242879925,0.1291903272394311,0.0554710804166525
