col0,col1,col2
1,1,552
2,1,554
3,1,1449
4,2,53
5,2,73
6,2,130
7,2,256
8,2,48
9,2,84
10,2,249
11,2,344
12,2,874
13,2,950
14,2,1352
15,2,1371
16,2,1379
17,2,1144
18,3,1429
19,3,1422
20,4,140
21,4,619
22,5,249
23,5,1494
24,5,1144
25,6,909
26,6,344
27,6,950
28,7,685
29,7,55
30,7,1426
31,7,810
32,7,1427
33,7,1371
34,8,1425
35,8,102
36,8,1495
37,8,1379
38,8,1152
39,8,942
40,8,1325
41,8,1041
42,8,763
43,9,1222
44,10,1244
45,11,140
46,12,53
47,13,1348
48,14,1231
49,15,7
50,16,1345
51,17,3
52,18,1090
53,19,1282
54,20,55
55,21,433
56,22,8
57,23,1424
58,24,324
59,25,25
60,26,578
61,27,1425
63,28,26
64,29,483
65,30,1427
66,31,1418
67,31,1418
68,32,810
69,33,1426
70,34,685
71,35,1285
72,36,733
73,37,161
74,38,446
75,39,1424
76,40,552
77,41,194
78,42,102
79,43,142
80,44,813
81,45,906
82,46,1425
83,47,1422
84,48,223
85,49,794
86,50,130
87,51,131
88,51,131
89,52,500
90,53,759
91,54,810
92,19,1283
93,55,1349
94,56,1423
95,57,736
96,58,480
97,59,479
98,60,909
99,61,1207
100,62,1360
101,63,202
102,64,923
103,64,923
104,65,1429
105,66,502
106,67,435
107,68,1418
108,68,1418
109,999,9999
