col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15
SL004660,1,1,1,1,1,1,0,0,3415-61_2,SL004660,Bone sialoprotein 2,BSP,P21815,3381,IBSP
SL008574,0,1,1,1,0,1,1,1,5358-3_3,SL008574,Osteomodulin,OMD,Q99983,4958,OMD
SL000466,1,1,1,1,0,0,0,0,2570-72_5,SL000466,Insulin-like growth factor-binding protein 2,IGFBP-2,P18065,3485,IGFBP2
SL005102,1,1,1,1,0,0,0,0,4929-55_1,SL005102,Sex hormone-binding globulin,SHBG,P04278,6462,SHBG
SL000522,1,1,1,0,1,0,0,0,4496-60_2,SL000522,Macrophage metalloelastase,MMP-12,P39900,4321,MMP12
SL000462,0,1,1,1,0,0,0,0,2771-35_2,SL000462,Insulin-like growth factor-binding protein 1,IGFBP-1,P08833,3484,IGFBP1
SL006694,-1,0,0,0,-1,0,0,0,3604-6_4,SL006694,Beta-Ala-His dipeptidase,CNDP1,Q96KN2,84735,CNDP1
SL000320,0,0,-1,-1,0,0,0,0,2851-63_3,SL000320,C5a anaphylatoxin,C5a,P01031,727,C5
SL004258,0,0,1,1,0,0,0,0,3554-24_1,SL004258,Adiponectin,Adiponectin,Q15848,9370,ADIPOQ
SL000498,0,-1,-1,0,0,0,0,0,2575-5_5,SL000498,Leptin,Leptin,P41159,3952,LEP
SL004337,0,0,0,1,0,0,0,1,2762-30_2,SL004337,Fibroblast growth factor 19,FGF-19,O95750,9965,FGF19
SL000021,0,-1,0,-1,0,0,0,0,4883-56_2,SL000021,Insulin,Insulin,P01308,3630,INS
SL000051,0,-1,0,-1,0,0,0,0,4337-49_2,SL000051,C-reactive protein,CRP,P02741,1401,CRP
SL000460,0,0,0,-1,0,0,0,-1,4916-2_1,SL000460,Immunoglobulin D,IgD,P01880,3495 50802 3535,IGHD;;IGK@;IGL@
SL005168,0,-1,0,0,0,0,0,0,2948-58_2,SL005168,Growth hormone receptor,Growth hormone receptor,P10912,2690,GHR
SL000383,0,-1,0,0,0,0,0,0,2670-67_4,SL000383,Creatine kinase M-type,CK-MM,P06732,1158,CKM
SL010375,-1,0,0,0,0,0,0,0,3212-30_3,SL010375,Neutral ceramidase,ASAH2,Q9NR71,56624,ASAH2
SL007181,0,0,-1,0,0,0,0,0,5260-80_3,SL007181,Non-receptor tyrosine-protein kinase TYK2,TYK2,P29597,7297,TYK2
SL004920,0,0,0,1,0,0,0,0,4203-50_2,SL004920,Cofilin-1,Cofilin-1,P23528,1072,CFL1
SL004668,0,0,0,0,0,0,0,1,2937-10_2,SL004668,Apolipoprotein E (isoform E3),Apo E3,P02649,348,APOE
SL004820,0,0,0,0,0,0,0,1,3896-5_2,SL004820,Phosphoglycerate mutase 1,Phosphoglycerate mutase 1,P18669,5223,PGAM1
