col0,col1,col2
1,1,Белгородский филиал
2,1,Брянский филиал
3,1,Филиал во Владимирской и Ивановской областях
5,1,Воронежский филиал
6,1,Калужский филиал
7,1,Курский филиал
8,1,Липецкий филиал
9,1,Орловский филиал
10,1,Рязанский филиал
11,1,Смоленский филиал
12,1,Тамбовский филиал
13,1,Тверской филиал
14,1,Тульский филиал
15,1,Филиал в Ярославской и Костромской областях
16,2,Архангельский филиал
18,2,Вологодский филиал
19,2,Калининградский филиал
20,2,Карельский филиал
21,2,Коми филиал
22,2,Мурманский филиал
23,2,Филиал в Новгородской и Псковской областях
25,2,Петербургский филиал
26,3,Кировский филиал
27,3,Филиал в Республике Марий Эл
31,3,Филиал в Республике Мордовия
32,3,Нижегородский филиал
33,3,Оренбургский филиал
34,3,Пензенский филиал
35,3,Самарский филиал
36,3,Саратовский филиал
37,3,Филиал в Республике Татарстан
38,3,Филиал в Удмуртской Республике
39,3,Ульяновский филиал
41,3,Филиал в Чувашской Республике
42,4,Астраханский филиал
43,4,Волгоградский филиал
44,4,Дагестанский филиал
45,4,Ингушский филиал
46,4,Кабардино-Балкарский филиал
47,4,Калмыцкий филиал
48,4,Краснодарский филиал
49,4,Ростовский филиал
50,4,Северо-Осетинский филиал
51,4,Ставропольский филиал
52,5,Екатеринбургский филиал
53,5,Пермский филиал
54,5,Филиал в Тюменской и Курганской областях
55,5,Ханты-Мансийский филиал
56,5,Челябинский филиал
57,5,Ямало-Ненецкий филиал
58,6,Алтайский филиал
59,6,Бурятский филиал
60,6,Иркутский филиал
61,6,Кемеровский филиал
62,6,Красноярский филиал
63,6,Новосибирский филиал
64,6,Омский филиал
65,6,Томский филиал
66,7,Амурский филиал
67,7,Камчатский филиал
68,7,Магаданский филиал
69,7,Приморский филиал
70,7,Сахалинский филиал
71,7,Хабаровский филиал
72,7,"Филиал ""Сахателеком"""
73,1,Московский филиал
