col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16
187,201,201,225,5300200,5,1,23,116,147,1001,812,125,186,137,27,23
187,201,224,198,5300200,4,1,27,116,147,1001,812,125,186,137,27,23
224,198,387,201,5312521,2,2,141,27,147,1001,812,180,141,105,194,10000000
224,198,413,198,5312521,3,2,105,27,147,1001,812,180,141,105,194,10000000
201,225,198,374,5316521,4,2,13,23,147,1001,812,165,189,137,13,149
201,225,198,386,5316521,3,2,137,23,147,1001,812,165,189,137,13,149
201,225,198,387,5316521,1,2,165,23,147,1001,812,165,189,137,13,149
201,225,201,412,5316521,5,2,149,23,147,1001,812,165,189,137,13,149
198,387,213,398,5316842,3,3,135,165,147,1001,812,45,65,135,195,186
198,387,201,412,5316842,5,3,186,165,147,1001,812,45,65,135,195,186
198,387,201,412,5316842,4,3,195,165,147,1001,812,45,65,135,195,186
198,387,225,398,5316842,1,3,45,165,147,1001,812,45,65,135,195,186
387,201,412,198,5316842,5,3,180,141,147,1001,812,109,41,88,105,180
387,201,413,198,5316842,4,3,105,141,147,1001,812,109,41,88,105,180
198,387,201,427,5316842,2,3,65,165,147,1001,812,45,65,135,195,186
387,201,401,229,5316842,2,3,41,141,147,1001,812,109,41,88,105,180
387,201,430,198,5316842,3,3,88,141,147,1001,812,109,41,88,105,180
225,398,373,401,5317164,1,4,18,45,147,1001,812,18,10000000,10000000,10000000,10000000
373,401,398,385,5317485,2,5,104,18,147,1001,812,24,104,107,53,10000000
373,401,427,398,5317485,1,5,24,18,147,1001,812,24,104,107,53,10000000
427,398,586,401,5317806,3,6,131,24,147,1001,812,53,35,131,21,10000000
427,398,626,398,5317807,2,6,35,24,147,1001,812,53,35,131,21,10000000
626,398,772,401,5322128,5,7,81,35,147,1001,812,111,126,190,170,81
430,198,570,201,5325164,5,4,49,88,147,1001,812,124,196,175,109,49
430,198,586,201,5325164,4,4,109,88,147,1001,812,124,196,175,109,49
430,198,587,201,5325164,2,4,196,88,147,1001,812,124,196,175,109,49
430,198,612,198,5325164,1,4,124,88,147,1001,812,124,196,175,109,49
612,198,623,198,5325485,4,5,102,124,147,1001,812,106,99,86,102,10000000
623,198,774,201,5337806,2,6,86,102,147,1001,812,113,86,157,99,58
772,401,787,401,5338449,5,8,111,81,147,1001,812,93,126,190,170,111
772,401,787,401,5338449,4,8,170,81,147,1001,812,93,126,190,170,111
772,401,787,401,5338449,3,8,190,81,147,1001,812,93,126,190,170,111
772,401,813,398,5338449,2,8,126,81,147,1001,812,93,126,190,170,111
772,401,826,398,5338449,1,8,93,81,147,1001,812,93,126,190,170,111
826,398,974,401,5338771,3,9,76,93,147,1001,812,181,25,76,10000000,10000000
774,201,801,212,5342128,2,7,113,86,147,1001,812,58,113,99,173,106
774,201,812,198,5342128,4,7,173,86,147,1001,812,58,113,99,173,106
774,201,801,228,5342128,1,7,58,86,147,1001,812,58,113,99,173,106
774,201,813,198,5342128,5,7,106,86,147,1001,812,58,113,99,173,106
774,201,826,198,5342128,3,7,99,86,147,1001,812,58,113,99,173,106
801,228,798,376,5342449,1,8,40,58,147,1001,812,40,10000000,10000000,10000000,10000000
798,376,813,398,5342770,4,9,126,40,147,1001,812,190,170,111,126,93
798,376,787,401,5342770,2,9,170,40,147,1001,812,190,170,111,126,93
798,376,787,401,5342770,1,9,190,40,147,1001,812,190,170,111,126,93
798,376,787,401,5342770,3,9,111,40,147,1001,812,190,170,111,126,93
787,401,813,398,5343091,4,10,126,190,147,1001,812,87,76,93,126,114
787,401,826,398,5343091,3,10,93,190,147,1001,812,87,76,93,126,114
787,401,798,572,5343092,1,10,87,190,147,1001,812,87,76,93,126,114
798,572,798,587,5343413,5,11,133,87,147,1001,812,94,118,9,130,133
798,572,787,601,5343413,4,11,130,87,147,1001,812,94,118,9,130,133
798,572,801,613,5343413,2,11,118,87,147,1001,812,94,118,9,130,133
798,572,801,624,5343413,1,11,94,87,147,1001,812,94,118,9,130,133
974,401,1001,412,5347092,2,10,181,76,147,1001,812,25,181,114,10000000,10000000
974,401,1001,413,5347092,3,10,114,76,147,1001,812,25,181,114,10000000,10000000
974,401,1001,426,5347092,1,10,25,76,147,1001,812,25,181,114,10000000,10000000
1001,426,998,587,5347413,5,11,156,25,147,1001,812,132,187,164,199,156
1001,426,998,587,5347413,3,11,164,25,147,1001,812,132,187,164,199,156
826,198,801,212,5350449,1,8,113,99,147,1001,812,113,44,58,10000000,10000000
801,212,801,228,5350770,1,9,58,113,147,1001,812,58,40,10000000,10000000,10000000
801,228,798,376,5351091,1,10,40,58,147,1001,812,40,10000000,10000000,10000000,10000000
826,398,974,401,5351413,3,11,76,93,147,1001,812,181,25,76,10000000,10000000
813,398,826,398,5355412,4,11,93,126,147,1001,812,114,181,76,93,10000000
998,587,986,601,5355734,3,12,146,164,147,1001,812,54,132,146,70,39
998,587,1001,612,5355734,2,12,132,164,147,1001,812,54,132,146,70,39
998,587,972,601,5355734,4,12,70,164,147,1001,812,54,132,146,70,39
998,587,1001,628,5355735,1,12,54,164,147,1001,812,54,132,146,70,39
1001,628,998,770,5356056,1,13,39,54,147,1001,812,39,162,10000000,10000000,10000000
1001,628,1001,812,5356056,147,13,147,54,147,1001,812,39,162,10000000,10000000,10000000
