col0,col1,col2
3,1526,175
4,1526,40
5,1863,174
6,1863,30
7,1864,29
8,1864,176
10,2393,58
11,2393,59
12,2393,56
13,1858,198
14,1858,43
15,3683,66
16,4768,186
18,4769,185
20,4768,183
21,1863,201
22,1526,201
23,1864,201
24,5159,185
25,5159,182
26,5259,66
27,5390,212
28,5710,234
30,5259,237
31,2394,184
32,2240,241
33,2240,236
38,5907,238
39,5907,201
40,5907,243
41,4769,249
42,5907,181
45,6247,266
46,6247,264
47,6247,279
48,6247,239
49,6247,240
50,6247,235
51,6247,201
52,6246,266
53,6246,288
54,6246,286
55,6246,280
56,6246,239
57,6246,240
58,6246,235
59,6246,201
60,5708,266
61,5708,267
62,5708,276
63,5708,239
64,5708,240
65,5708,235
66,5708,201
67,6246,294
68,6247,294
69,5708,294
72,6861,321
73,6861,324
