col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
Patient,,,"Patient ID, Sex, Year of Birth, Diagnosis, Component",,False,DataType,,,
Patient ID,,,,,True,DataProperty,,,
Sex,,"Female, Male, Other",,,True,DataProperty,,,
Year of Birth,,,,,False,DataProperty,,,
Diagnosis,,"Healthy, Cancer",,,True,DataProperty,,,
Cancer,,,"Cancer Type, Family History",,False,ValidValue,,,
Cancer Type,,"Breast, Colorectal, Lung, Prostate, Skin",,,True,DataProperty,,,
Family History,,"Breast, Colorectal, Lung, Prostate, Skin",,,True,DataProperty,,,list
Biospecimen,,,"Sample ID, Patient ID, Tissue Status, Component",,False,DataType,,,
Sample ID,,,,,True,DataProperty,,,
Tissue Status,,"Healthy, Malignant",,,True,DataProperty,,,
Bulk RNA-seq Assay,,,"Filename, Sample ID, File Format, Component",,False,DataType,,,
Filename,,,,,True,DataProperty,,,
File Format,,"FASTQ, BAM, CRAM, CSV/TSV",,,True,DataProperty,,,
BAM,,,Genome Build,,False,ValidValue,,,
CRAM,,,"Genome Build, Genome FASTA",,False,ValidValue,,,
CSV/TSV,,,Genome Build,,False,ValidValue,,,
Genome Build,,"GRCh37, GRCh38, GRCm38, GRCm39",,,True,DataProperty,,,
Genome FASTA,,,,,True,DataProperty,,,
