col0,col1,col2,col3,col4,col5,col6,col7,col8
Acaricomes phytoseiuli,http://dbpedia.org/resource/Bacteria,37436658.0,Acaricomes,682934977.0,Pukall et al. 2006,Acaricomes phytoseiuli,http://dbpedia.org/resource/Micrococcaceae,http://dbpedia.org/resource/Actinobacteria
Demetria terragena,http://dbpedia.org/resource/Bacteria,40329008.0,,636384506.0,Groth et 	al. 1997,Demetria terragena,http://dbpedia.org/resource/Dermatophilaceae,Actinobacterias
Diplorickettsia massiliensis,,40399491.0,,601866701.0,Mediannikov et al. 2011,Diplorickettsia massiliensis,,http://dbpedia.org/resource/Gammaproteobacteria
Pseudovibrio,,12860948.0,,675089550.0,,,,
Roseibium,,12861085.0,,675090560.0,,,,
Simkaniaceae,,,,,,,,
عقدية فموية,,10352892.0,,,,,,
Achromatium,,31898287.0,,600791675.0,,,,
Thermosyntropha lipolytica,,42295013.0,,669357032.0,Svetlitshnyi et al. 1996,Thermosyntropha lipolytica,,
Dasania,,31911109.0,,679441644.0,,,,
Deferribacter autotrophicus,http://dbpedia.org/resource/Bacteria,40328965.0,,636580631.0,Slobodkina et 	al. 2009,Deferribacter autotrophicus,,http://dbpedia.org/resource/Deferribacteraceae
Halobacillus karajensis,http://dbpedia.org/resource/Bacteria,40115212.0,,636056599.0,Amoozegar et al. 2003,Halobacillus karajensis,http://dbpedia.org/resource/Bacillaceae,http://dbpedia.org/resource/Bacilli
Jeotgalicoccus pinnipedialis,http://dbpedia.org/resource/Bacteria,42298155.0,,640549325.0,Hoyles et al. 2004,Jeotgalicoccus pinnipedialis,http://dbpedia.org/resource/Staphylococcaceae,http://dbpedia.org/resource/Bacilli
Spirochaeta americana,,,,,,,,
Pseudonocardiaceae,http://dbpedia.org/resource/Bacteria,16055768.0,,679022790.0,,,Pseudonocardiaceae,Actinobacteria (Stackebrant et al. 1997)
Venenivibrio stagnispumantis,,,,,,,,
Sulfitobacter brevis,http://dbpedia.org/resource/Bacteria,42549112.0,,667589911.0,Labrenz et al. 2000,Sulfitobacter brevis,http://dbpedia.org/resource/Rhodobacteraceae,http://dbpedia.org/resource/Alphaproteobacteria
Acetobacter fabarum,,46366183.0,,681750413.0,,Acetobacter fabarum,,
Cryptosporangium,,31911533.0,,679441702.0,,,,
Herpetosiphon giganteus,,26091337.0,,478559304.0,,,,
