col0,col1,col2,col3
1440,SPIT,,1440
1252,HOUSE,,1252
937,BIRD,,937
215,LIE DOWN,,215
1355,LAUGH,,1355
1203,LONG,,1203
1424,YELLOW,,1424
2099,CHILD,,2099
1577,AND,,1577
1422,BE ALIVE,,1422
1213,YOU,,1213
1942,NEAR,,1942
2308,THIN,,2308
1458,SAY,,1458
2615,FLESH OR MEAT,,2615
1223,HEART,,1223
1301,FOOT,,1301
1256,HEAD,,1256
1417,KILL,,1417
1406,FAR,,1406
1585,SLEEP,,1585
2,DUST,,2
156,RED,,156
1100,COOK (SOMETHING),,1100
1150,THUNDER,,1150
1280,FALL,,1280
1741,ABOVE,,1741
1287,COLD,,1287
1420,COUNT,,1420
1453,WASH,,1453
946,BLOOD,,946
1588,TURN,,1588
1336,EAT,,1336
1221,NOSE,,1221
1218,ROPE,,1218
2009,DOG,,2009
843,SPIDER,,843
1224,LIVER,,1224
249,FOG,,249
670,ROOT,,670
1156,OPEN,,1156
671,SAND,,671
1441,FLY (MOVE THROUGH AIR),,1441
646,ASH,,646
683,PERSON,,683
1035,GOOD,,1035
2106,MALE PERSON,,2106
1291,BACK,,1291
1434,STAB,,1434
2105,FEMALE PERSON,,2105
1645,SHORT,,1645
606,GRASS,,606
1586,SMELL (PERCEIVE),,1586
1231,NEW,,1231
1392,LOUSE,,1392
1433,HIT,,1433
1654,LIGHTNING,,1654
492,THREE,,492
1439,SWIM,,1439
2457,PATH OR ROAD,,2457
763,SKIN,,763
1839,CRY,,1839
1446,COME,,1446
1459,IF,,1459
78,THAT,,78
1402,BREAST,,1402
1172,SHOOT,,1172
1199,WIFE,,1199
1251,BELLY,,1251
1343,SUN,,1343
1236,WHAT,,1236
1448,HOLD,,1448
1419,FEAR (BE AFRAID),,1419
1416,SIT,,1416
1229,OLD,,1229
674,MOUTH,,674
1239,HOW,,1239
2642,HE OR SHE,,2642
1435,HUNT,,1435
163,BLACK,,163
1246,SMALL,,1246
1210,HEAVY,,1210
487,SHY,,487
1248,EYE,,1248
1214,THIS,,1214
778,SMOKE (EXHAUST),,778
1215,THOU,,1215
2108,RAINING OR RAIN,,2108
1443,WALK,,1443
239,FLOWER,,239
1209,I,,1209
1237,WHERE,,1237
1498,TWO,,1498
628,LEAF,,628
323,FAT (ORGANIC SUBSTANCE),,323
857,STONE,,857
624,LAKE,,624
948,WATER,,948
1200,HUSBAND,,1200
1403,BITE,,1403
1421,SUCK,,1421
1278,VOMIT,,1278
2003,FLOW,,2003
1436,SCRATCH,,1436
1394,BONE,,1394
1277,HAND,,1277
1573,SWELL,,1573
1094,FASTEN,,1094
244,LEFT,,244
1040,HAIR,,1040
2279,NO OR NOT,,2279
1407,BREATHE,,1407
98,ALL,,98
227,FISH,,227
1201,FEATHER,,1201
1247,EAR,,1247
744,EGG,,744
1494,DIE,,1494
2103,PAINFUL OR SICK,,2103
479,GROW,,479
713,STEAL,,713
1507,FRUIT,,1507
1235,WHO,,1235
221,FIRE,,221
1228,EARTH (SOIL),,1228
666,RIVER,,666
379,BLUNT,,379
2271,THINK,,2271
2102,BURN,,2102
1102,CLIMB,,1102
1401,DRINK,,1401
1257,WING,,1257
1335,WHITE,,1335
1409,SEE,,1409
1297,LEG,,1297
1482,SHOULDER,,1482
1220,TAIL,,1220
1408,HEAR,,1408
1371,KNEE,,1371
1216,MOTHER,,1216
1019,RIGHT,,1019
1313,MOON,,1313
1489,CLOUD,,1489
1205,TONGUE,,1205
1432,CUT,,1432
1238,WHEN,,1238
1410,KNOW (SOMETHING),,1410
1447,GIVE,,1447
1230,DIRTY,,1230
1509,MOSQUITO,,1509
1493,ONE,,1493
1380,TOOTH,,1380
1461,AT,,1461
1430,STAR,,1430
1991,INTESTINES,,1991
1726,WET,,1726
1437,SPLIT,,1437
1396,SHARP,,1396
1418,DIG,,1418
1225,DAY (NOT NIGHT),,1225
906,TREE,,906
1244,THICK,,1244
1261,SING,,1261
197,OTHER,,197
1725,CORRECT (RIGHT),,1725
1414,SQUEEZE,,1414
1202,BIG,,1202
1405,NAME,,1405
1732,SKY,,1732
1233,NIGHT,,1233
602,HIDE (CONCEAL),,602
730,SNAKE,,730
1217,FATHER,,1217
1456,THROW,,1456
175,BLOW (OF WIND),,175
1442,STAND,,1442
1333,NECK,,1333
960,WIND,,960
1728,ROTTEN,,1728
817,THEY,,817
321,CHEW,,321
1398,DRY,,1398
1028,YAWN,,1028
