col0,col1,col2,col3,col4,col5,col6
BOTTOM PLATE,1/2 INCH FLATSTOCK,,665696.936 mm^3,,,
TOP PLATE,1/2 INCH FLATSTOCK,,620989.605 mm^3,,,
BASALT BED,BASALT,,516236.765 mm^3,,,
SHOULDER,PLA,,95960.308 mm^3,,,
PLASTIC WASHER,PLA,,145.644 mm^3,,,
MOTOR ARM,PLA,,156075.916 mm^3,,,
PULLEY,PLA,,2825.177 mm^3,,,
HUB BOTTOM,PLA,,58445.393 mm^3,,,
HUB CENTER,PLA,,35496.645 mm^3,,,
HUB WASHER,PLA,,113.086 mm^3,,,
HUB SCREW,PLA,,,,,
HUB TOP,PLA,,45030.490 mm^3,,,
LOCK NUT,PLA,,2179.019 mm^3,,,
BOWDEN NUT,PLA,,4428.572 mm^3,,,
SLAVE ARM,PLA,,180181.836 mm^3,,,
ECCENTRIC STOP,PLA,,454.113 mm^3,,,
STANDOFF,PLA,,7266.169 mm^3,,,
FILAMENT DRIVE-ARM,PLA,,,,,
FILAMENT DRIVE-BLOCK,PLA,,,,,
FILAMENT DRIVE-BEARING INSERT,PLA,,,,,
FILAMENT DRIVE-SPRING,,,,http://www.mcmaster.com/,"Steel Compression Spring, Zinc-Plated Music Wire,.500"" L,.187"" OD,.029"" Wire",http://www.mcmaster.com/
BOWDEN TUBE,PTFE,4mm OD x 2mm ID x 24 inches,,,,
HOT BED,SILICONE,,,http://www.qu-bd.com/,"CIRCULAR 24V SILICONE RUBBER HEATER BED 200MM DIAMETER (8"")",http://store.qu-bd.com/product.php?id_product=59
608 BEARING,STEEL,,2309.071 mm^3,,,
M8 WASHER,STEEL,,220.434 mm^3,,,
M8X100 HEX BOLT,STEEL,,5848.615 mm^3,,,
TUNING PEG,STEEL,,5621.126 mm^3,http://www.amazon.com/,B00BJTGILG,http://amzn.com/B00BJTGILG
M3X16 SHCS,STEEL,,173.767 mm^3,,,
M2X16 SHCS,STEEL,,,,,
M8X60 HEX BOLT,STEEL,,3837.996 mm^3,,,
M8X55 HEX BOLT,STEEL,,3586.668 mm^3,,,
M3X6 SHCS,STEEL,,103.081 mm^3,,,
M3X8,STEEL,,117.218 mm^3,,,
M3X20,STEEL,,202.041 mm^3,,,
M3X25,STEEL,,,,,
M3X30,STEEL,,,,,
M3X35,STEEL,,,,,
6702 BEARING,STEEL,,678.584 mm^3,,,
M4 FULL NUT,STEEL,,107.865 mm^3,,,
HOBBED PULLEY,STEEL,,,http://www.qu-bd.com/,MK7 *STAINLESS* FILAMENT DRIVE GEAR,http://store.qu-bd.com/product.php?id_product=142
SPRING,STEEL,,,http://www.mcmaster.com,9654K108,http://www.mcmaster.com/
M8 NYLOC STOP NUT,STEEL/NYLON,,749.524 mm^3,,,
M3 NYLOC STOP NUT,STEEL/NYLON,,50.833 mm^3,,,
LIMIT SWITCH,VARIES,,473.476 mm^3,http://www.mouser.com/,611-ZMA00A080L04PC,http://www.mouser.com/Search/ProductDetail.aspx?R=ZMA00A080L04PCvirtualkey61110000virtualkey611-ZMA00A080L04PC
NEMA 17 STEPPER,VARIES,,67718.266 mm^3,http://www.qu-bd.com/,NEMA 17 STEPPER MOTOR 4.5KG*CM,http://store.qu-bd.com/product.php?id_product=46
ANUBIS HOT END,VARIES,,11631.524 mm^3,http://www.qu-bd.com/,ANUBIS 24V HEATER CARTRIDGE KIT,http://store.qu-bd.com/product.php?id_product=137
POWER SUPPLY,VARIES,,,http://www.qu-bd.com/,350W POWER SUPPLY 14.6A @ 24V POWER SUPPLY,http://store.qu-bd.com/product.php?id_product=111
CONTROLLER,,,,http://www.qu-bd.com/,AZTEEG X1 - 'RAMPS ON STEROIDS',http://store.qu-bd.com/product.php?id_product=53
STEPPER DRIVER,,,,http://www.qu-bd.com/,SURESTEPR SUPER PREMIUM STEPPER DRIVERS,http://store.qu-bd.com/product.php?id_product=55
STRING,,80lb+ TEST BRAIDED FISHING LINE,,,,
WIRE,,FOR LIMIT SWITCHES AND HOT END,,,,
