col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
JoriF2MBR4UFGCthEuAL,about america,conozca Estados Unidos,Amérique,sobre os Estados Unidos,عن أميركا,درباره آمریکا,美国概览,Об Америке,Tentang Amerika,امریکہ سے متعلق
OIriF2MBR4UFGCthFeDR,arts & culture,Arte y cultura,Arts et culture,Artes e Cultura,فنون وثقافة,هنر و فرهنگ,藝術與文化,Искусство и культура,Seni & Budaya,آرٹس اور ثقافت
OoriF2MBR4UFGCthFuBm,democracy & civil society,Democracia y sociedad civil,Démocratie et société civile,Democracia e sociedade civil,الديمقراطية والمجتمع المدني,دموکراسی و جامعه مدنی,民主與公民社會,Демократия и гражданское общество,Demokrasi dan Masyarakat Sipil,جمہوریت اور سول سوسائٹی
WIriF2MBR4UFGCthHOCO,economic opportunity,Oportunidades económicas,Opportunités économiques,Oportunidade econômica,فرص اقتصادية,فرصت های اقتصادی,经济机会,Экономические возможности,Peluang  Ekonomi,اقتصادی موقع
bIriF2MBR4UFGCthH-Ad,education,educación,Éducation,educação,التعليم,آموزش,教育,Образование,Pendidikan,تعلیم
doriF2MBR4UFGCthIeAP,environment,medioambiente,Environnement,meio ambiente,البيئة,محیط زیست,环境,Окружающая среда,lingkungan hidup,ماحول
h4riF2MBR4UFGCthI-Bb,geography,Geografía,Géographie,Geografia,جغرافية,جغرافیا,جغرافیا,география,Geografi,جغرافیہ
jIriF2MBR4UFGCthI-Dv,global issues,Asuntos mundiales,Questions mondiales,Questões globais,قضايا عالمية,مسائل جهانی,全球事务,Глобальные вопросы,Isu Global,عالمگیر مسائل
k4riF2MBR4UFGCthJeA5,health,salud,Santé,saúde,الصحة,بهداشت,健康,Здоровье,kesehatan,صحت
nYriF2MBR4UFGCthJ-BQ,human rights,derechos humanos,Droits de l’homme,direitos humanos,حقوق الإنسان,حقوق بشر,人权,Права человека,Hak asasi manusia (HAM),انسانی حقوق
o4riF2MBR4UFGCthKOCY,press & journalism,Prensa y periodismo,Presse et journalisme,Imprensa e Jornalismo,الصحافة والصحافة,مطبوعات و روزنامه نگاری,新聞與新聞,Пресса и журналистика,Tekan & Jurnalisme,پریس اور صحافت
poriF2MBR4UFGCthKODu,good governance,buen gobierno,Gouvernance,boa governança,الحكم الرشيد,حکومت,良好治理,Эффективное управление,tata kelola pemerintahan yang baik,اچھی حکمرانی
r4riF2MBR4UFGCthKuBz,religion & values,Religión y valores,Religion et valeurs,Religião e Valores,الدين والقيم,دین و ارزش ها,宗教與價值觀,Религия и ценности,Agama & Nilai,مذہب اور اقدار
uIriF2MBR4UFGCthLOCL,science & technology,ciencia y tecnología,Sciences & technologie,ciência & tecnologia,العلوم والتكنولوجيا,علم و فناوری,科学技术,Наука и технологии,IPTEK,سائنس اور ٹیکنالوجی
uoriF2MBR4UFGCthLeA3,sports,Des sports,Des sports,Esportes,رياضات,ورزش ها,體育,Olahraga,Olahraga,کھیل
