col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11
BuildingShell_with_Detail,Building Shell,Building,Esri Inc.,Y,N,N,N,N,https://www.youtube.com/watch?v=6IPjQAKU-Dc&feature=youtu.be,"This rule adds facades with architectural detail to a simple building mass. It's meant to be run on a closed volume, a closed multipatch in ArcGIS Pro or volumetric shape in CityEngine.",https://www.arcgis.com/home/item.html?id=475d984754c44aa0ad19281defe33c0d
ColorMassByOrientation,Color Mass By Orientation,Building,Esri Inc.,Y,Y,N,N,N,https://www.youtube.com/watch?v=To2YoT803yw&feature=youtu.be,This rule classifies/colors the faces of a mass by their orientation.,https://www.arcgis.com/home/item.html?id=118e6c6654694f6e8ec96ef1ea0b521b
tajMahal,Taj Mahal,Building,Esri Inc.,Y,Y,N,N,N,https://www.youtube.com/watch?v=VH7TFTQjufw&feature=youtu.be,A rule that creates a representation of the Taj Mahal purely from primitives available in Computer Generated Architecture (CGA).,https://www.arcgis.com/home/item.html?id=d037b29aa9774797bb20bb047256adc2
Manhole,Manhole,Infrastructure,Esri Inc.,Y,N,N,N,Y,https://www.youtube.com/watch?v=NwPyNeZeHEk&feature=youtu.be,"This rule creates a 3D manhole, with realistic textures, that can be adjusted through parameters.",https://www.arcgis.com/home/item.html?id=fdda547508624569987aa327e72587f7
Apply_Color,Apply Color,Tools,Esri Inc.,Y,N,N,N,N,https://www.youtube.com/watch?v=NwPyNeZeHEk&feature=youtu.be,This rule applies a color to a shape or multipatch.,https://www.arcgis.com/home/item.html?id=2c1f95f2990541b8ae66ed508ab2f0ec
Park_Natural,Natural Park,Nature,Esri Inc.,Y,Y,N,N,N,https://www.youtube.com/watch?v=6IPjQAKU-Dc&feature=youtu.be,"A rule to create a natural park area, with scattered trees.",https://www.arcgis.com/home/item.html?id=ae7831241f26445fbc4ba7527d0aa462
Park_Formal,Formal Park,Nature,Esri Inc.,Y,Y,N,N,N,https://www.youtube.com/watch?v=6IPjQAKU-Dc&feature=youtu.be,"A rule to create formal parks, with walking paths.",https://www.arcgis.com/home/item.html?id=96a3dc5193f34719b87d190c10536978
WindTurbine_Esri,Wind Turbine,Infrastructure,Esri Inc.,Y,Y,N,N,N,N,A procedural rule for creating wind turbines.,https://www.arcgis.com/home/item.html?id=f0c64779ff114794b90cdf5c2f9644ad
Camera,Camera,Tools,Esri Inc.,Y,Y,N,N,Y,https://www.youtube.com/watch?v=TVsklf1MQ54&feature=youtu.be,This rule creates a 3D representation of a camera's view.,https://www.arcgis.com/home/item.html?id=42e5b354767e4963a7fe6d50f30eb6ea
ElevatedGuideway,Elevated Guideway,Transport,Esri Inc.,Y,Y,Y,N,N,https://youtu.be/sC4pWxbbK84,"This rule create an rail guideway, with retaining walls on both sides. If elevated off the ground it will automatically create pillars to support itself down to the elevation surface. You can control the thickness and frequency of the pillars with rule parameters. Height is control by manipulating the height of each graph segment. Note, this rule is meant to be used exclusively in CityEngine, not ArcGIS Pro.",https://www.arcgis.com/home/item.html?id=6765ac3a74bb4209a206d2fb76cfaff1
ElevatedGuideway_SCAD,Elevated Guideway SCAD,Transport,Esri Inc.,Y,N,Y,N,N,https://www.youtube.com/watch?v=wOmVBl1I8mU&feature=youtu.be,"This rule creates an elevated rail guideway, with the tracks below for a suspended train, and a green space above. It's meant to be used in CityEngine on the street portion of a graph.",https://www.arcgis.com/home/item.html?id=0cbf15609cc043cdbddcd4a1212e656c
ZoningColors,Zoning Colors,Planning,Esri Inc.,Y,Y,N,N,N,https://www.youtube.com/watch?v=WsucCbOksJE&feature=youtu.be,"A simple CGA rule that applies a color to a shape based on an attribute, in this case zoning.",http://www.arcgis.com/home/item.html?id=4933f2a4dacd4b4cb8b42639d9557e39
Zoning_HNL,Zoning Volume,Planning,Esri Inc.,Y,Y,N,N,N,https://www.youtube.com/watch?v=y0vUT-WXtMU&feature=youtu.be,"A rule that creates zoning volumes on parcels, with street setbacks, maximum height, and colored by zoning type.",https://www.arcgis.com/home/item.html?id=f861d7f38b0447f7875be672cfc2e102
Parcel_Cage,Parcel Cage,Tools,Esri Inc.,Y,N,N,N,N,https://www.youtube.com/watch?v=Uv_EvmIfDdM&feature=youtu.be,This rule creates a 3D cage around the outer edge of a shape or polygon.,https://www.arcgis.com/home/item.html?id=7d55bce0dc6b46c687708ca5e9a4c730
Region_Cage,Region Cage,Tools,Esri Inc.,Y,N,N,N,N,https://www.youtube.com/watch?v=Uv_EvmIfDdM&feature=youtu.be,This rule creates a 3D cage around a shape that can be used as a scalar for creating 3D objects.,http://www.arcgis.com/home/item.html?id=f5b8cecbf3e149adb7fdf2c199ee12d4
CatchBasin,Catch Basin,Infrastructure,Esri Inc.,Y,Y,N,N,Y,https://www.youtube.com/watch?v=fmEsyw9-wQI&feature=youtu.be,"This rule creates a 3D catch basin, with realistic textures, that can be adjusted through parameters.",https://www.arcgis.com/home/item.html?id=6dc7fc8c4c304c7d8dfda110cb96fff5
RunwaySign,Runway Sign,Infrastructure,Esri Inc.,Y,N,N,N,N,https://www.youtube.com/watch?v=R4FAeOkb95s&feature=youtu.be,"This rule creates a 3D runway sign, with customizable text, that can be adjusted through parameters.",https://www.arcgis.com/home/item.html?id=133d60b74c8a464a883bbf28a255fabc
StorageTank,Storage Tank,Building,Esri Inc.,Y,Y,N,N,N,https://www.youtube.com/watch?v=usCmBWulEyk&feature=youtu.be,This rule creates a 3D storage tank that can be customized for shape and size through parameters.,https://www.arcgis.com/home/item.html?id=be2c386672cc46d38056f3d92cb9d7ad
Jetway,Jetway,Building,Esri Inc.,Y,Y,N,N,N,https://www.youtube.com/watch?v=BQTEUufYIKk&feature=youtu.be,"This rule creates a 3D jetway model, that can be customized to fit different aircraft.",https://www.arcgis.com/home/item.html?id=75bf742b5eb44a799cec6985f75d384c
WallSign,WallSign,Building,Esri Inc.,Y,Y,N,N,N,https://www.youtube.com/watch?v=H450mjVvlFk&feature=youtu.be,"This rule creates a 3D wall sign, with a replaceable textures that can be adjusted through parameters.",https://www.arcgis.com/home/item.html?id=57434fdd00cd4ba5935d64e1b1c35eae
Desert_City_Soccerfield,Soccer Field,Recreation,Esri Inc.,Y,Y,N,N,N,N,,https://www.arcgis.com/home/item.html?id=597c50a011c24ca8b9d3cfd0fe565968
Rail_and_Train,Rail and Train,Infrastructure,Esri Japan,Y,N,Y,N,N,N,,https://www.arcgis.com/home/item.html?id=6bc4f29c6a834e8eb82cc8866b21005a
monkey,Monkey,Nature,Esri Japan,Y,N,N,N,N,N,,https://www.arcgis.com/home/item.html?id=28c86cab4bba48448b9082ab8029ead5
ship,Ship,Transport,Esri Japan,Y,N,N,N,N,N,,https://www.arcgis.com/home/item.html?id=8c0bb0d51d7843b3af7c7ad6ef8350c0
LogCabin,Log Cabin,Building,Esri Inc.,Y,Y,N,N,N,N,,https://www.arcgis.com/home/item.html?id=c49ec01d7a25449c9f62d793352a2aed
basketball,Basketball Court,Recreation,Esri Canada,Y,Y,N,N,N,N,,Y
football,Football Field,Recreation,Esri Canada,Y,Y,N,N,N,N,,Y
