col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16
1,Big Creek2015,1,2015,Big Creek,545833.7595,39475.06,52287.53,67646.55,51693.180000039,64261.248485973,49435.528729834,2253.86330073,3.787969475,54205.066952214,7561.540799784,2494.640733975
2,Big Creek2016,1,2016,Big Creek,553615.8563,35377.72,51251.79,63469.49,49284.342114786,65950.888037624,46496.769912794,2787.3512079,0.220994092,55696.777179854,7958.407915303,2295.702942467
3,Big Creek2017,1,2017,Big Creek,704067.0666,39640.36,66023.31,88023.53,1985.937990449,66256.949094419,1447.4400784,538.383469778,0.114442271,55033.15807306,9072.480510113,2151.310511246
4,Big Creek2018,1,2018,Big Creek,681245.8567,35658.23,64406.44,83298.21,3071.880848542,68005.034140949,2388.601475314,683.279373228,0.0,57083.456278414,9029.361303568,1892.216558967
5,Bonaparte2015,4,2015,Bonaparte,304819.2137,43262.54,64616.83,80113.04,48744.3080256,78308.96726569,22322.8104716,14151.767054,12269.7305,33329.67449619,21679.4042543,23299.8885152
6,Bonaparte2016,4,2016,Bonaparte,302765.8543,41757.25,64215.27,79465.72,636.592159661,75981.511790761,627.6978048,8.894354861,0.0,31441.6489579,21031.713322661,23508.1495102
7,Bonaparte2017,4,2017,Bonaparte,329259.2688,41289.18,68624.2,86725.97,0.0,68601.1326338,0.0,0.0,0.0,30209.2796902,18333.9534026,20057.899541
8,Bonaparte2018,4,2018,Bonaparte,356691.2327,41532.54,75659.51,95347.47,0.0,70780.8590203,0.0,0.0,0.0,31655.515192,19303.8972857,19821.4465426
9,Entiako2014,5,2014,Entiako,832931.4239,13225.73,44618.86,71001.17,5162.06607146,42030.073774495,4984.48647077,177.57960069,0.0,21718.316165016,17563.78321269,2747.974396789
10,Entiako2015,5,2015,Entiako,1001269.337,16585.91,48551.5,80049.26,680.05351446,50839.41505975,610.14416727,69.90934719,0.0,31340.10734347,15281.32429159,4217.98342469
11,Entiako2016,5,2016,Entiako,1155045.049,24168.05,53117.14,88226.24,22366.150826,84990.074489435,22180.6281988,185.5226272,0.0,63894.4945957,17052.89272056,4042.687173175
12,Entiako2017,5,2017,Entiako,932118.0834,19396.92,36759.03,72702.99,80.57847575,48168.732165825,80.57847575,0.0,0.0,40636.53759335,4617.27942743,2914.915145045
13,Entiako2018,5,2018,Entiako,415737.9816,10065.07,14868.14,26347.34,28.9355424,3295.537418977,28.9355424,0.0,0.0,2426.56329136,443.8306104,425.143517217
14,John Prince Research Forest2015,2,2015,John Prince Research Forest,241654.5138,29168.59,37868.72,49666.26,965.943758484,5604.364924871,583.164892834,382.77886565,0.0,3630.575638064,1205.529707567,768.25957924
15,John Prince Research Forest2016,2,2016,John Prince Research Forest,539670.5435,51404.87,72934.05,97967.94,5240.74687536,14063.936386882,4870.52720701,370.21966835,0.0,11693.36814204,1540.072870252,830.49537459
16,John Prince Research Forest2017,2,2017,John Prince Research Forest,688189.0975,65546.65,91548.02,125508.74,597.176012062,17198.320121742,566.024205812,31.15180625,0.0,13561.443813512,2546.34675372,1090.52955451
17,John Prince Research Forest2018,2,2018,John Prince Research Forest,680200.4644,67549.56,93140.94,127975.13,51.734592992,16139.179505228,51.734592992,0.0,0.0,12878.384405892,2373.97306064,886.822038696
18,Prince George South2015,3,2015,Prince George South,411263.1809,28457.54,84209.58,114749.32,2726.64663768,49433.762124115,2074.4242343,438.06055678,214.1618466,33651.6798752,11030.80950432,4751.272744595
19,Prince George South2016,3,2016,Prince George South,702650.8384,48442.72,129929.67,181997.71,852.81818853,91595.67524213,744.87169953,107.946489,0.0,66228.88036953,18353.6127302,7013.1821424
20,Prince George South2017,3,2017,Prince George South,687005.1133,44452.35,123133.78,174461.16,58.42396117,81148.72741514,22.82121243,35.60274874,0.0,58394.54907033,16614.210373,6139.96797181
21,Prince George South2018,3,2018,Prince George South,632486.422,31720.24,109662.03,162765.76,4.990482863,71141.631476143,4.684805788,0.305677075,0.0,51757.564283138,13661.883470895,5722.18372211
