col0,col1,col2
Operating System,macOS,113 (54.3)
Operating System,Microsoft Windows,90 (43.3)
Operating System,Chrome OS,3 (1.4)
Operating System,None,1 (0.5)
Operating System version,10,85 (40.9)
Operating System version,10.12.6,22 (10.6)
Operating System version,10.13.6,13 (6.2)
Operating System version,10.11.6,11 (5.3)
Operating System version,10.13.4,11 (5.3)
Operating System version,10.13.2,10 (4.8)
Operating System version,10.10.5,6 (2.9)
Operating System version,10.14,6 (2.9)
Operating System version,10.13.5,5 (2.4)
Operating System version,10.13.1,5 (2.4)
Operating System version,10.13.3,5 (2.4)
Operating System version,10.12,4 (1.9)
Operating System version,10.9.5,3 (1.4)
Operating System version,8.1,3 (1.4)
Operating System version,10.11,3 (1.4)
Operating System version,7,2 (1.0)
Operating System version,10.12.5,2 (1.0)
Operating System version,10.13,2 (1.0)
Operating System version,10.14.1,2 (1.0)
Operating System version,10032.86,1 (0.5)
Operating System version,Linux,1 (0.5)
Operating System version,10452.85,1 (0.5)
Operating System version,10.12.2,1 (0.5)
Operating System version,10.12.3,1 (0.5)
Operating System version,11021.56,1 (0.5)
Operating System version,10.11.4,1 (0.5)
Browser,Chrome,196 (94.2)
Browser,Firefox,11 (5.3)
Browser version,Chrome 63,42 (20.2)
Browser version,Chrome 70,41 (19.7)
Browser version,Chrome 65,30 (14.4)
Browser version,Chrome 64,18 (8.6)
Browser version,Chrome 62,17 (8.2)
Browser version,Chrome 67,15 (7.2)
Browser version,Chrome 69,12 (5.8)
Browser version,Chrome 61,9 (4.3)
Browser version,Chrome 66,6 (2.9)
Browser version,Firefox 59,3 (1.4)
Browser version,Firefox 57,3 (1.4)
Browser version,Chrome 71,3 (1.4)
Browser version,Firefox 58,2 (1.0)
Browser version,Firefox 61,1 (0.5)
Browser version,Chrome 60,1 (0.5)
Browser version,Firefox 62,1 (0.5)
Browser version,Chrome 49,1 (0.5)
Browser version,Firefox 63,1 (0.5)
Browser version,Chrome 68,1 (0.5)
GPU type,integrated,176 (84.6)
GPU type,dedicated,31 (14.9)
GPU model,Intel HD Graphics 6000,29 (13.9)
GPU model,Intel HD Graphics 620,20 (9.6)
GPU model,Intel HD Graphics 520,14 (6.7)
GPU model,Intel Iris Graphics 6100,14 (6.7)
GPU model,Intel Iris Plus Graphics 640,12 (5.8)
GPU model,Intel HD Graphics 5000,10 (4.8)
GPU model,Intel HD Graphics,8 (3.9)
GPU model,Intel HD Graphics 630,7 (3.4)
GPU model,Intel Iris,7 (3.4)
GPU model,Intel HD Graphics 5500,6 (2.9)
GPU model,Intel HD Graphics 530,6 (2.9)
