col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
1,1,47,72876,78,946585109,55,2000/12/17 4:55,1,2010/1/14 13:51,1,2010/1/14 13:51,2010/1/14 13:51,
2,1,74,47708,99,653548180,32,2019/2/23 9:18,1,2011/5/23 9:40,1,2011/5/23 9:40,2011/5/23 9:40,
3,2,13,73712,2,928772431,39,1999/11/18 10:45,1,2005/1/21 22:45,1,2005/1/21 22:45,2005/1/21 22:45,
4,2,80,81728,54,657821435,28,2017/1/12 15:50,1,2016/4/6 12:16,1,2016/4/6 12:16,2016/4/6 12:16,
5,2,41,90139,43,451203301,72,2018/4/10 13:46,1,2018/11/28 15:05,1,2018/11/28 15:05,2018/11/28 15:05,
6,3,6,71560,82,320135349,46,2002/6/17 4:38,1,2006/3/9 4:30,1,2006/3/9 4:30,2006/3/9 4:30,
7,3,98,79590,12,213598452,70,2013/12/11 6:39,1,2003/10/28 14:25,1,2003/10/28 14:25,2003/10/28 14:25,
8,4,92,39272,41,245585533,78,2017/10/14 1:31,1,2011/3/16 7:42,1,2011/3/16 7:42,2011/3/16 7:42,
9,4,27,93063,93,375639295,4,2002/3/16 7:03,1,2017/10/13 1:07,1,2017/10/13 1:07,2017/10/13 1:07,
10,4,13,61030,63,642619912,57,2016/9/30 0:04,1,2001/9/18 3:26,1,2001/9/18 3:26,2001/9/18 3:26,
11,4,90,26805,36,21150453,47,2003/12/26 15:45,1,2004/9/25 5:48,1,2004/9/25 5:48,2004/9/25 5:48,
12,4,39,52955,78,397934776,74,2009/3/15 23:57,1,2009/11/29 9:04,1,2009/11/29 9:04,2009/11/29 9:04,
13,5,47,40314,67,288222318,13,2002/9/24 2:37,1,2011/10/14 8:55,1,2011/10/14 8:55,2011/10/14 8:55,
14,6,24,53702,96,83641154,80,2015/9/21 3:51,1,2000/12/21 12:39,1,2000/12/21 12:39,2000/12/21 12:39,
15,7,82,22332,33,87742453,41,2000/12/27 12:39,1,2016/12/18 20:24,1,2016/12/18 20:24,2016/12/18 20:24,
16,8,36,30699,49,655644501,6,2019/4/6 5:47,1,2004/12/2 15:12,1,2004/12/2 15:12,2004/12/2 15:12,
17,9,62,52612,82,570180278,98,2018/11/5 22:28,1,2008/1/16 18:41,1,2008/1/16 18:41,2008/1/16 18:41,
18,11,11,87170,64,669218455,92,2014/9/22 7:50,1,2018/6/5 22:56,1,2018/6/5 22:56,2018/6/5 22:56,
19,15,18,93833,2,615432112,27,2017/1/26 19:34,1,2006/1/18 11:17,1,2006/1/18 11:17,2006/1/18 11:17,
