col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15
0,Default settings -- デフォルト設定,15,1.0,30,2,1,-,9999,1,9999,1,9999,1,0,-
1,L0 Main -- L0メイン,40,1.0,1000,2,1,-,9999,1,9999,1,9999,1,0,-
2,L1 Main -- L1メイン,15,1.0,1000,2,1,-,9999,1,9999,1,9999,1,0,-
3,Not LOD -- LODしない,1000,1.0,2000,2,0,-,9999,1,9999,1,9999,1,0,-
4,Testparm -- testparm,1,0.0,3,0,0,-,9999,1,9999,1,9999,1,0,-
5,,5,1.0,20,2,0,-,9999,1,9999,1,9999,1,0,-
6,,15,1.0,30,2,1,-,9999,1,9999,1,10,1,10,-
7,,15,1.0,30,2,1,-,9999,1,40,1,10,1,11,-
8,,15,1.0,30,2,1,-,100,1,40,1,10,1,12,-
9,,5,1.0,20,2,1,-,9999,1,9999,1,9999,1,0,-
10,Small size -- サイズ小,5,1.0,20,2,1,-,50,1,15,1,5,1,5,-
11,Medium size -- サイズ中,10,1.0,25,2,1,-,80,1,20,1,10,1,6,-
12,Large size -- サイズ大,30,1.5,50,3,1,-,120,1,50,1,20,1,7,-
13,Size Oversized -- サイズ特大,40,2.0,80,4,1,-,200,1,100,1,30,1,8,-
14,,5,1.0,20,2,1,-,9999,1,9999,1,9999,1,0,-
15,,5,1.0,20,2,1,-,9999,1,9999,1,9999,1,0,-
16,,5,1.0,20,2,1,-,9999,1,9999,1,9999,1,0,-
17,,5,1.0,20,2,1,-,9999,1,9999,1,9999,1,0,-
18,,5,1.0,20,2,1,-,9999,1,9999,1,9999,1,0,-
19,Don't switch to LOD models -- LODモデルに切り替わらない,9998,10.0,9999,10,1,-,9999,1,9999,1,9999,1,8,-
20,Lake Beast -- 湖獣,200,4.0,300,8,1,-,9999,1,9999,1,9999,1,8,-
21,,5,1.0,20,2,1,-,9999,1,9999,1,9999,1,0,-
22,,5,1.0,20,2,1,-,45,1,25,1,5,1,1,-
23,,10,1.0,35,2,1,-,110,1,60,2,5,1,2,-
24,,5,1.0,20,2,1,-,60,1,40,1,5,1,1,-
25,,10,1.0,40,2,1,-,500,1,9999,1,9999,1,3,-
26,,20,2.0,100,2,1,-,9999,1,9999,1,9999,1,26,-
27,,15,1.0,40,1,1,-,350,1,60,1,9999,1,2,-
28,,5,1.0,20,2,1,-,9999,1,9999,1,9999,1,0,-
29,,5,1.0,20,2,1,-,9999,1,9999,1,9999,1,0,-
30,,5,1.0,20,2,1,-,9999,1,9999,1,9999,1,0,-
31,,5,1.0,20,2,1,-,9999,1,9999,1,9999,1,0,-
32,,3,1.0,12,2,1,-,25,1,0,0,0,0,1,-
33,,7,1.0,16,2,1,-,50,1,0,0,0,0,1,-
34,,8,1.0,20,2,1,-,70,1,0,0,0,0,2,-
35,,0,0.0,0,0,1,-,15,0,0,0,0,0,5,-
36,,0,0.0,0,0,1,-,15,0,0,0,0,0,5,-
37,,5,1.0,10,2,1,-,50,1,0,0,5,1,5,-
38,,5,1.0,12,2,1,-,70,1,5,1,5,1,6,-
39,,5,1.0,20,2,1,-,9999,1,9999,1,9999,1,0,-
40,,5,1.0,20,2,1,-,9999,1,9999,1,9999,1,0,-
41,,5,1.0,20,2,1,-,9999,1,9999,1,9999,1,0,-
42,,5,1.0,20,2,1,-,9999,1,9999,1,9999,1,0,-
43,,5,1.0,20,2,1,-,9999,1,9999,1,9999,1,0,-
44,,5,1.0,20,2,1,-,9999,1,9999,1,9999,1,0,-
45,,5,1.0,20,2,1,-,9999,1,9999,1,9999,1,0,-
46,,5,1.0,20,2,1,-,9999,1,9999,1,9999,1,0,-
47,,5,1.0,20,2,1,-,9999,1,9999,1,9999,1,0,-
48,,5,1.0,20,2,1,-,9999,1,9999,1,9999,1,0,-
49,,5,1.0,20,2,1,-,9999,1,9999,1,9999,1,0,-
50,,60,1.0,120,2,1,-,9999,1,9999,1,9999,1,0,-
51,,60,1.0,100,2,1,-,250,1,9999,1,9999,1,51,-
52,,30,1.0,60,2,1,-,100,1,9999,1,9999,1,52,-
53,,45,1.0,80,2,1,-,140,1,9999,1,9999,1,53,-
54,,50,1.0,100,2,1,-,200,1,9999,1,9999,1,54,-
55,,5,1.0,20,2,1,-,9999,1,9999,1,9999,1,0,-
56,,5,1.0,20,2,1,-,45,1,25,1,5,1,0,-
57,,10,1.0,35,2,1,-,110,1,60,2,5,1,0,-
58,,20,2.0,100,2,1,-,9999,1,9999,1,9999,1,0,-
59,,40,2.0,130,2,1,-,9999,1,9999,1,9999,1,0,-
60,Not switch to low texture -- lowテクスチャに切り替わらない,40,1.0,1000,2,0,-,9999,1,9999,1,9999,1,0,-
61,Not switch to the low texture that does not switch to the LOD model -- LODモデルに切り替わらない lowテクスチャに切り替わらない,9998,10.0,9999,10,0,-,9999,1,9999,1,9999,1,0,-
62,L2 only (Reflection scene default) -- L2のみ（反射シーンデフォルト）,0,0.0,0,0,1,-,9999,1,9999,1,9999,1,0,-
63,Do not switch to LOD model (for poly play) -- LODモデルに切り替わらない(ポリ劇用),9998,10.0,9999,10,1,-,9999,1,9999,1,9999,1,0,-
70,,0,0.0,0,0,0,-,0,0,0,0,0,0,0,-
71,,10,1.0,50,2,1,-,80,1,20,1,10,1,6,-
72,,5,1.0,10,2,1,-,25,1,0,0,5,1,5,-
73,,5,1.0,10,2,1,-,32,1,0,0,5,1,5,-
74,,5,1.0,10,2,1,-,45,1,0,0,5,1,5,-
75,,5,1.0,12,2,1,-,65,1,4,1,5,1,6,-
80,,0,0.0,0,0,0,-,0,0,0,0,0,0,0,-
81,,5,1.0,10,2,1,-,60,1,0,0,5,1,5,-
82,,5,1.0,10,2,1,-,70,1,0,0,5,1,5,-
83,,5,1.0,10,2,1,-,80,1,0,0,5,1,5,-
84,,5,1.0,12,2,1,-,90,1,4,1,5,1,6,-
85,,5,1.0,12,2,1,-,100,1,4,1,5,1,6,-
86,,5,1.0,12,2,1,-,110,1,4,1,5,1,6,-
87,,5,1.0,12,2,1,-,120,1,4,1,5,1,6,-
88,,40,2.0,80,4,1,-,200,1,100,1,30,1,8,-
