col0,col1,col2,col3,col4,col5,col6,col7
1,Crit,50,2020-06-07 10:07:45.205586,2020-06-07 10:07:45.205586,1,class,
2,P.Block,100,2020-06-07 10:09:43.237435,2020-06-07 10:09:43.237435,1,class,
3,M.Block,100,2020-06-07 10:09:47.26713,2020-06-07 10:09:47.26713,1,class,
4,P.Tough,250,2020-06-07 10:10:01.224998,2020-06-07 10:10:01.224998,1,class,
5,M.Tough,250,2020-06-07 10:10:04.298619,2020-06-07 10:10:04.298619,1,class,
6,Crit,150,2020-06-07 10:13:27.42496,2020-06-07 10:13:27.42496,2,class,
8,ACC,100,2020-06-07 10:13:40.176515,2020-06-07 10:13:40.176515,2,class,
9,P.Dodge,100,2020-06-07 10:13:47.368522,2020-06-07 10:13:47.368522,2,class,
10,M.Dodge,100,2020-06-07 10:13:50.969412,2020-06-07 10:13:50.969412,2,class,
11,CC Resist,150,2020-06-07 10:14:00.383327,2020-06-07 10:14:00.383327,2,class,
12,Crit,200,2020-06-07 10:14:09.632804,2020-06-07 10:14:09.632804,3,class,
13,Crit DMG,30,2020-06-07 10:14:15.233518,2020-06-07 10:14:15.233518,3,class,
14,ACC,100,2020-06-07 10:14:20.79461,2020-06-07 10:14:20.79461,3,class,
15,P.Dodge,200,2020-06-07 10:14:27.570486,2020-06-07 10:14:27.570486,3,class,
16,M.Dodge,200,2020-06-07 10:14:30.539704,2020-06-07 10:14:30.539704,3,class,
17,Crit,150,2020-06-07 10:14:37.982699,2020-06-07 10:14:37.982699,4,class,
19,ACC,100,2020-06-07 10:14:48.570904,2020-06-07 10:14:48.570904,4,class,
20,Crit,150,2020-06-07 10:16:10.56233,2020-06-07 10:16:10.56233,5,class,
21,Crit DMG,50,2020-06-07 10:16:16.866591,2020-06-07 10:16:16.866591,5,class,
7,Penetration,150,2020-06-07 10:13:34.325552,2020-06-07 10:13:34.325552,2,class,
18,Penetration,250,2020-06-07 10:14:43.80951,2020-06-07 10:14:43.80951,4,class,
22,Penetration,100,2020-06-07 10:16:27.834747,2020-06-07 10:16:27.834747,5,class,
23,ACC,200,2020-06-07 10:18:12.172771,2020-06-07 10:18:12.172771,5,class,
24,Crit,100,2020-06-07 10:18:19.34013,2020-06-07 10:18:19.34013,6,class,
25,Penetration,150,2020-06-07 10:18:26.262981,2020-06-07 10:18:26.262981,6,class,
26,ACC,100,2020-06-07 10:18:31.275613,2020-06-07 10:18:31.275613,6,class,
27,M.Dodge,200,2020-06-07 10:18:36.625598,2020-06-07 10:18:36.625598,6,class,
28,M.Block,250,2020-06-07 10:18:42.70958,2020-06-07 10:18:42.70958,6,class,
29,Crit,100,2020-06-07 10:18:49.273738,2020-06-07 10:18:49.273738,7,class,
30,ACC,100,2020-06-07 10:18:54.159452,2020-06-07 10:18:54.159452,7,class,
31,M.Block,500,2020-06-07 10:18:59.669923,2020-06-07 10:18:59.669923,7,class,
32,M.Block DEF,250,2020-06-07 10:19:12.315421,2020-06-07 10:19:12.315421,7,class,
33,M.Tough,150,2020-06-07 10:19:19.422677,2020-06-07 10:19:19.422677,7,class,
34,MAX HP,1520472,2020-06-16 11:19:18.554707,2020-06-16 11:19:18.554707,1,base,
35,ATK,17632,2020-06-16 11:19:28.625843,2020-06-16 11:19:28.625843,1,base,
36,P.Def,7832,2020-06-16 11:19:35.601024,2020-06-16 11:19:35.601024,1,base,
37,M.Def,6096,2020-06-16 11:19:41.31834,2020-06-16 11:19:41.31834,1,base,
38,MAX HP,1291376,2020-06-16 11:19:51.546089,2020-06-16 11:19:51.546089,2,base,
39,P.Def,6528,2020-06-16 11:20:02.34629,2020-06-16 11:20:02.34629,2,base,
40,M.Def,7832,2020-06-16 11:20:09.701088,2020-06-16 11:20:09.701088,2,base,
41,MAX HP,1233888,2020-06-16 11:20:24.022658,2020-06-16 11:20:24.022658,3,base,
42,ATK,21992,2020-06-16 11:20:30.503281,2020-06-16 11:20:30.503281,3,base,
43,P.Def,6968,2020-06-16 11:20:36.736973,2020-06-16 11:20:36.736973,3,base,
44,M.Def,6096,2020-06-16 11:20:42.062887,2020-06-16 11:20:42.062887,3,base,
