col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
1,1,person,Unspecified,Unspecified,0,117,63,409,316
2,1,person,Unspecified,Unspecified,0,142,43,270,248
2,2,person,Unspecified,Unspecified,0,264,28,366,229
3,1,bicycle,Unspecified,0,0,232,174,388,326
4,1,cat,Frontal,0,0,174,150,284,222
5,1,person,Frontal,1,0,246,7,500,375
5,2,person,Frontal,1,0,1,51,332,375
6,1,person,Unspecified,Unspecified,0,153,170,307,364
7,1,dog,Left,0,0,148,69,403,338
7,2,dog,Left,0,0,137,49,296,205
7,3,person,Frontal,1,1,336,1,421,81
8,1,person,Unspecified,Unspecified,0,28,179,101,303
9,1,aeroplane,Left,0,0,79,123,440,208
10,1,person,Unspecified,Unspecified,0,1,1,321,500
11,1,cat,Unspecified,0,0,33,39,462,327
12,1,cat,Frontal,1,0,181,1,500,375
13,1,person,Unspecified,Unspecified,0,59,40,159,261
14,1,person,Unspecified,1,0,193,154,273,281
14,2,person,Right,1,0,354,166,500,375
14,3,person,Unspecified,1,1,294,150,310,171
15,1,bird,Right,0,0,14,40,471,266
16,1,person,Unspecified,Unspecified,0,233,84,329,295
16,2,person,Unspecified,Unspecified,0,340,83,392,298
17,1,person,Frontal,1,0,60,138,165,486
17,2,person,Frontal,0,0,132,193,215,340
18,1,horse,Frontal,0,0,125,96,335,442
19,1,person,Frontal,1,0,1,82,232,332
19,2,person,Frontal,1,0,187,94,323,332
19,3,person,Frontal,1,0,291,126,500,331
19,4,bottle,Unspecified,1,0,216,291,252,332
20,1,bird,Unspecified,1,0,225,81,372,130
21,1,sofa,Unspecified,0,0,126,105,500,343
22,1,horse,Unspecified,1,0,1,39,355,500
23,1,person,Unspecified,Unspecified,0,127,68,436,375
24,1,person,Unspecified,Unspecified,0,299,235,397,375
25,1,car,Unspecified,0,0,26,78,496,338
25,2,person,Rear,0,0,124,19,160,111
26,1,aeroplane,Unspecified,0,0,40,84,449,253
27,1,boat,Unspecified,0,0,7,210,488,273
28,1,boat,Right,0,0,35,22,427,179
28,2,person,Frontal,1,0,252,92,500,375
29,1,bird,Frontal,1,0,1,9,500,334
30,1,bird,Right,1,0,1,34,372,375
31,1,cat,Frontal,1,0,116,1,252,118
32,1,person,Unspecified,Unspecified,0,1,12,398,375
32,2,person,Unspecified,Unspecified,0,257,51,495,369
33,1,person,Frontal,1,0,130,127,451,375
34,1,chair,Left,0,1,155,321,233,411
34,2,diningtable,Unspecified,0,0,1,341,201,411
35,1,bus,Unspecified,0,0,207,188,241,216
35,2,car,Unspecified,0,0,88,206,117,224
35,3,car,Unspecified,0,1,249,204,263,217
35,4,car,Unspecified,0,1,279,196,287,211
35,5,car,Left,0,0,271,209,376,244
35,6,car,Rear,1,1,299,205,315,220
36,1,aeroplane,Right,0,0,368,215,476,253
36,2,aeroplane,Right,1,0,1,99,425,265
37,1,person,Unspecified,Unspecified,0,217,160,415,337
37,2,person,Unspecified,Unspecified,0,106,107,200,248
37,3,person,Unspecified,Unspecified,0,1,20,132,307
37,4,person,Unspecified,Unspecified,0,349,87,500,223
38,1,cat,Right,1,0,1,49,313,348
39,1,dog,Frontal,0,0,59,86,347,414
40,1,tvmonitor,Frontal,1,0,130,1,296,113
41,1,cow,Frontal,0,0,214,144,345,323
41,2,cow,Frontal,0,0,139,115,233,238
41,3,person,Frontal,1,0,278,49,313,104
42,1,tvmonitor,Frontal,0,0,96,20,357,211
42,2,sofa,Frontal,1,0,377,87,500,331
43,1,dog,Frontal,0,0,17,23,430,500
44,1,boat,Unspecified,0,0,48,22,399,262
45,1,person,Unspecified,1,0,1,74,97,297
45,2,dog,Unspecified,0,0,187,113,374,291
46,1,person,Unspecified,Unspecified,0,391,144,470,315
47,1,person,Unspecified,Unspecified,0,118,2,341,457
48,1,sofa,Unspecified,1,1,23,56,500,375
48,2,person,Unspecified,1,1,153,184,500,375
48,3,person,Unspecified,1,0,2,88,332,375
