col0,col1,col2,col3,col4,col5
1,Sleeper Agent (Just Waking Up),1.0,1.0,Collective Psychosis Begone,2007-06-05
2,Wave Backwards To Massachusetts,2.0,1.0,Collective Psychosis Begone,2007-06-05
3,Hallelujah The Hills,3.0,1.0,Collective Psychosis Begone,2007-06-05
4,The House Is All Lit Up,4.0,1.0,Collective Psychosis Begone,2007-06-05
5,Raise The Flag Of Your Sibling's Favorite Daydream,5.0,1.0,Collective Psychosis Begone,2007-06-05
6,(crux of the camera man),6.0,1.0,Collective Psychosis Begone,2007-06-05
7,Slow Motion Records Broken At Break Neck Speeds,7.0,1.0,Collective Psychosis Begone,2007-06-05
8,Effie's On The Other Side,8.0,1.0,Collective Psychosis Begone,2007-06-05
9,The Trap,9.0,1.0,Collective Psychosis Begone,2007-06-05
10,Teenage Synesthete,10.0,1.0,Collective Psychosis Begone,2007-06-05
11,It's All Been Downhill Since The Talkies Started To Sing,11.0,1.0,Collective Psychosis Begone,2007-06-05
12,To All My Scientist Colleagues I Bid You Farewell,13.0,1.0,Collective Psychosis Begone,2007-06-05
13,Nurses 5 Float Past,7.0,9.0,Portrait Of The Artist As A Young Trashcan,2013-05-07
14,Don't Take The Law Into Your Own Hands But Take Mine In Yours,8.0,9.0,Portrait Of The Artist As A Young Trashcan,2013-05-07
15,Let It Wave,9.0,9.0,Portrait Of The Artist As A Young Trashcan,2013-05-07
16,Cataloging Candy's Demise,17.0,9.0,Portrait Of The Artist As A Young Trashcan,2013-05-07
17,When Night Falls,18.0,9.0,Portrait Of The Artist As A Young Trashcan,2013-05-07
18,Monster Eyes,19.0,9.0,Portrait Of The Artist As A Young Trashcan,2013-05-07
19,(You Better Hope You) Die Before Me [Live January 2008],10.0,9.0,Portrait Of The Artist As A Young Trashcan,2013-05-07
39,That Ticking Sound You Hear,14.0,9.0,Portrait Of The Artist As A Young Trashcan,2013-05-07
40,Introductory Saints,12.0,9.0,Portrait Of The Artist As A Young Trashcan,2013-05-07
42,Country Before Kings,2.0,9.0,Portrait Of The Artist As A Young Trashcan,2013-05-07
43,Some Of Them We Lost,6.0,9.0,Portrait Of The Artist As A Young Trashcan,2013-05-07
44,Amateurs,11.0,9.0,Portrait Of The Artist As A Young Trashcan,2013-05-07
45,The Girls Are Here,15.0,9.0,Portrait Of The Artist As A Young Trashcan,2013-05-07
56,The Three Minute Mark,5.0,9.0,Portrait Of The Artist As A Young Trashcan,2013-05-07
57,Meet Me In The Car,4.0,9.0,Portrait Of The Artist As A Young Trashcan,2013-05-07
