col0,col1,col2,col3
res_partner_evaluation_category_01,Modelo de Negocios,res_partner_con_template_phase_01,
res_partner_evaluation_category_02,Planeación Estratégica,res_partner_con_template_phase_01,
res_partner_evaluation_category_03,Mercadotecnia,res_partner_con_template_phase_02,
res_partner_evaluation_category_04,Prospección y Ventas,res_partner_con_template_phase_02,
res_partner_evaluation_category_05,Procesos y Operaciones,res_partner_con_template_phase_03,
res_partner_evaluation_category_06,Tecnologías de Información,res_partner_con_template_phase_03,
res_partner_evaluation_category_07,Comercio Exterior,res_partner_con_template_phase_03,
res_partner_evaluation_category_08,Propiedad Intelectual,res_partner_con_template_phase_03,
res_partner_evaluation_category_09,Ambiental,res_partner_con_template_phase_03,
res_partner_evaluation_category_10,Otros,res_partner_con_template_phase_03,
res_partner_evaluation_category_11,Desarrollo Organizacional,res_partner_con_template_phase_04,
res_partner_evaluation_category_12,Recursos Humanos,res_partner_con_template_phase_04,
res_partner_evaluation_category_13,Asesoría Legal,res_partner_con_template_phase_04,
