col0,col1,col2,col3,col4,col5,col6,col7,col8
1,Does your company manage relevant/important data?,now(),now(),1,OTHER,YESNO,1,1
2,Does your company have a national or international visibility?,now(),now(),2,OTHER,YESNO,1,1
3,Does your company manage critical infrastructure/SCADA?,now(),now(),3,OTHER,YESNO,1,1
4,Does your company have offices in countries with political tensions?,now(),now(),4,OTHER,YESNO,1,1
5,"Is your company a potential target for political, ethnical, religious or environmental reasons?",now(),now(),5,OTHER,YESNO,1,2
6,Does your company have government contracts?,now(),now(),6,OTHER,YESNO,1,2
7,Does your company have a negative media impact?,now(),now(),7,OTHER,YESNO,1,2
8,Does your company operate in a war zone?,now(),now(),8,OTHER,YESNO,1,3
9,Does your company work closely with high-profile people?,now(),now(),9,OTHER,YESNO,1,3
10,Does your company manage critical infrastructure/SCADA?,now(),now(),10,OTHER,YESNO,1,3
11,Does your company manage relevant data that could be easily resold to competitors or in black markets?,now(),now(),11,OTHER,YESNO,1,4
12,Does your company have a well-known brand?,now(),now(),12,OTHER,YESNO,1,4
13,Does your company has industrial secrets or intellectual properties?,now(),now(),13,OTHER,YESNO,1,5
14,Is your company a market leader?,now(),now(),14,OTHER,YESNO,1,5
15,Does your employee manage assets that could be easily resold to competitors or on black markets?,now(),now(),15,OTHER,YESNO,1,6
16,"Have there ever been discontent among employees? (Caused by layoffs, fusion, relocation etc.)",now(),now(),16,OTHER,YESNO,1,6
17,Does your company ever suffer for data leaks in the past?,now(),now(),17,OTHER,YESNO,1,6
18,In your company can every employee have easily access to relevant assets?,now(),now(),18,OTHER,YESNO,1,6
