col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16
1,이벤트 기간 테스트,8,0,0,2013,6,14,14,0,2013,6,17,14,0,0,0
2,이벤트 기간 내 특정 시간 테스트,8,14,16,2013,6,12,0,0,2013,7,30,0,0,0,0
3,이벤트 기간 내 특정 시간 테스트 2,8,14,17,0,0,0,0,0,0,0,0,0,0,0,0
4,이벤트 기간 내 요일 테스트,6,0,0,2013,6,1,0,0,2013,6,30,0,0,0,0
5,이벤트 기간 내 요일과 특정 시간 테스트,6,14,15,0,0,0,0,0,0,0,0,0,0,0,0
6,붉은 용의 망령 처치(토) 12:00,7,12,13,2013,7,3,0,0,2013,7,31,0,0,0,0
7,붉은 용의 망령 처치(토) 17:00,7,17,18,2013,7,3,0,0,2013,7,31,0,0,0,0
8,붉은 용의 망령 처치(토) 22:00,7,22,23,2013,7,3,0,0,2013,7,31,0,0,0,0
9,붉은 용의 망령 처치(일) 12:00,1,12,13,2013,7,3,0,0,2013,7,31,0,0,0,0
10,붉은 용의 망령 처치(일) 17:00,1,17,18,2013,7,3,0,0,2013,7,31,0,0,0,0
11,붉은 용의 망령 처치(일) 22:00,1,22,23,2013,7,3,0,0,2013,7,31,0,0,0,0
12,test.용의 알 파괴,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0
13,test.용군단의 공격에 대비,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0
14,[주말던전] 영원의 섬 (토),7,0,0,2013,7,22,0,0,9999,0,0,0,0,0,0
15,[주말던전] 영원의 섬 (일),1,0,23,2013,7,22,0,0,9999,0,0,0,0,0,59
16,매일매일 달라요 화요일,3,0,0,2013,7,7,0,0,2013,7,7,1,0,0,0
17,매일매일 달라요 수요일,4,0,0,2013,7,7,0,0,2013,7,7,0,0,0,0
18,매일매일 달라요 목요일,5,0,0,2013,7,7,0,0,2013,7,7,0,0,0,0
19,매일매일 달라요 금요일,6,0,0,2013,7,7,0,0,2013,7,7,0,0,0,0
20,매일매일 달라요 토요일,7,0,0,2013,7,7,0,0,2013,7,7,0,0,0,0
21,매일매일 달라요 일요일,1,0,0,2013,7,7,0,0,2013,7,7,0,0,0,0
22,매일매일 달라요 월요일,2,0,0,2013,7,7,0,0,2013,7,7,0,0,0,0
23,"바캉스 이벤트, 7월 17일~7월 31일",8,0,0,2013,7,17,6,0,2013,7,31,6,0,0,0
24,낚시의 틈,8,20,22,0,0,0,0,0,0,0,0,0,0,0,0
25,광복절 이벤트,8,20,23,2013,8,14,7,0,2013,8,21,7,0,0,0
26,갈대무리 땅(월),8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,갈대무리 땅(화),8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,갈대무리 땅(수),4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,갈대무리 땅(목),5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,갈대무리 땅(금),6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,갈대무리 땅(토),7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,갈대무리 땅(일),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,"바캉스 이벤트, NPC 기간 연장",8,0,0,2013,7,17,6,0,2013,8,7,6,0,0,0
34,심연의 입구(월),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,심연의 입구(화),3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,심연의 입구(수),4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,심연의 입구(목),5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,심연의 입구(금),6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,심연의 입구(토),7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,심연의 입구(일),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,광복절 이벤트 태극기 제작대 ,8,0,0,2013,8,14,7,0,2013,8,21,7,0,0,0
42,금 나와라 뚝딱 낚시 이벤트,8,0,0,9999,7,1,0,0,9999,9,1,0,0,0,0
43,[테스트용] 주말던전 영원의 섬 금요일 ,6,11,12,2013,8,16,0,0,2013,8,17,0,0,10,10
44,[테스트]낚시 대회,8,17,20,2013,8,8,0,0,2014,8,8,0,0,0,0
45,일요일의 황금왕,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,추석 이벤트,8,0,0,2013,8,11,0,0,2013,9,25,7,0,0,0
