col0,col1,col2,col3,col4
ADCPS-I,Teledyne RDI,WHLM75,21498,ATOSU-69825-00001
ADCPS-K,Teledyne RDI,WHLM75-I-2-UG12,18975,ATAPL-58419-00002
ADCPT-B,Teledyne RDI,WHM300-I-UG321,19003,ATOSU-69826-00002
ADCPT-D,Teledyne RDI,WHM150-I-UG18,23338,ATAPL-58315-00004
ADCPT-D,Teledyne RDI,WHM150-I-UG18,23339,ATAPL-58315-00005
"CAMDS-B, CAMDS-C",Kongsberg,Custom System,102,ATAPL-58317-00002
"CAMDS-B, CAMDS-C",Kongsberg,Custom System,103,ATAPL-58317-00003
"CAMDS-B, CAMDS-C",Kongsberg,Custom System,104,ATAPL-58317-00004
"CAMDS-B, CAMDS-C",Kongsberg,Custom System,108,ATAPL-58317-00006
CTDBP-N,Sea-Bird,"SBE16PlusV2, paros, shallow",16-50114,ATOSU-69827-00002
CTDBP-O,Sea-Bird,"SBE16PlusV2, paros, deep",16P71879-7249,ATOSU-69828-00002
CTDPF-A,Sea-Bird,"SBE16PlusV2, shallow",16-50115,ATAPL-66662-00008
CTDPF-A,Sea-Bird,"SBE16PlusV2, shallow",16-50118,ATAPL-66662-00009
CTDPF-A,Sea-Bird,"SBE16PlusV2, shallow",16-50122,ATAPL-66662-00010
CTDPF-A,Sea-Bird,"SBE16PlusV2, shallow",16-50123,ATAPL-66662-00011
CTDPF-A,Sea-Bird,"SBE16PlusV2, shallow",16-50112,ATOSU-66662-00013
CTDPF-A,Sea-Bird,"SBE16PlusV2, shallow",16-50113,ATOSU-66662-00014
CTDPF-B,Sea-Bird,"SBE16PlusV2, deep",16-50119,ATAPL-67627-00004
CTDPF-B,Sea-Bird,"SBE16PlusV2, deep",16-50128,ATAPL-67627-00005
CTDPF-L,Sea-Bird,SBE52-MP,52-0137,ATAPL-67977-00002
CTDPF-L,Sea-Bird,SBE52-MP,52-0145,ATAPL-67977-00005
CTDPF-L,Sea-Bird,SBE52-MP,52-0146,ATOSU-67977-00006
DOFST-A,Sea-Bird,SBE43,43-3163,ATAPL-58694-00005
DOFST-A,Sea-Bird,SBE43,43-3164,ATAPL-58694-00006
DOFST-A,Sea-Bird,SBE43,43-3136,ATOSU-58694-00007
DOSTA-D,Aanderaa,4831,125,ATAPL-58320-00001
DOSTA-D,Aanderaa,4831,276,ATAPL-58320-00006
DOSTA-D,Aanderaa,4831,472,ATAPL-58320-00011
DOSTA-D,Aanderaa,4831,473,ATAPL-58320-00012
DOSTA-D,Aanderaa,4831,474,ATAPL-58320-00013
DOSTA-D,Aanderaa,4831,475,ATAPL-58320-00014
DOSTA-D,Aanderaa,4831,476,ATAPL-58320-00015
DOSTA-D,Aanderaa,4831,487,ATAPL-58320-00016
DOSTA-D,Aanderaa,4831,316,ATOSU-58320-00017
DOSTA-D,Aanderaa,4831,317,ATOSU-58320-00018
DOSTA-D,Aanderaa,4831,311,ATOSU-58320-00019
DOSTA-D,Aanderaa,4831,381,ATOSU-58320-00022
FLCDR-A,Wetlabs,FLCDRTD,3399,ATAPL-70111-00002
FLCDR-A,Wetlabs,FLCDRTD,3716,ATAPL-70111-00005
FLCDR-A,Wetlabs,FLCDRTD,3717,ATOSU-70111-00006
FLNTU-A,Wetlabs,FLNTURTD,3397,ATAPL-70110-00002
FLNTU-A,Wetlabs,FLNTURTD,3638,ATAPL-70110-00005
FLNTU-A,Wetlabs,FLNTURTD,3762,ATOSU-70110-00006
FLOR-D,Wetlabs,BBFL2W,1292,ATAPL-58322-00009
FLOR-D,Wetlabs,BBFL2W,1293,ATAPL-58322-00010
FLOR-D,Wetlabs,BBFL2W,1297,ATAPL-58322-00011
FLOR-D,Wetlabs,BBFL2W,1294,ATAPL-58322-00012
FLOR-D,Wetlabs,BBFL2W,1289,ATOSU-58322-00013
HYDBB-A,OceanSonics,SB35-ETH,1361,ATAPL-58324-00008
HYDBB-A,OceanSonics,SB35-ETH,1362,ATAPL-58324-00009
HYDBB-A,OceanSonics,SB35-ETH,1411,ATOSU-58324-00012
HYDBB-A,OceanSonics,SB35-ETH,1250,ATOSU-58324-00013
NUTNR-A,Satlantic,deep SUNA,617,ATAPL-68020-00006
NUTNR-A,Satlantic,deep SUNA,618,ATAPL-68020-00007
NUTNR-A,Satlantic,deep SUNA,625,ATOSU-68020-00008
OBSSP-A,Guralp,CMG-6TF,T6J73,ATAPL-58331-00007
OPTAA-C,Wet Labs,AC-S DEEP,141,ATAPL-69943-00001
OPTAA-C,Wet Labs,AC-S DEEP,204,ATAPL-69943-00006
OPTAA-C,Wet Labs,AC-S DEEP,247,ATAPL-69943-00007
OPTAA-C,Wet Labs,AC-S DEEP,191,ATOSU-69943-00010
OPTAA-D,Wet Labs,AC-S,166,ATAPL-58332-00002
OPTAA-D,Wet Labs,AC-S,186,ATAPL-58332-00004
OPTAA-D,Wet Labs,AC-S,223,ATOSU-58332-00007
OPTAA-D,Wet Labs,AC-S,221,ATOSU-58332-00008
PARAD-A,Satlantic,"PAR-SER ICSW, 600m",507,ATAPL-66645-00004
PARAD-A,Satlantic,"PAR-SER ICSW, 600m",556,ATAPL-66645-00006
PARAD-A,Satlantic,"PAR-SER ICSW, 600m",557,ATAPL-66645-00007
PCO2W-A,Sunburst,SAMI2-CO2,C0091,ATAPL-58336-00004
PCO2W-A,Sunburst,SAMI2-CO2,C0123,ATAPL-58336-00009
PCO2W-A,Sunburst,SAMI2-CO2,C0117,ATOSU-58336-00008
PCO2W-A,Sunburst,SAMI2-CO2,C0117,ATOSU-58336-00008
PCO2W-B,Sunburst,SAMI2-CO2 (Shorter Housing),C0090,ATOSU-70570-00003
PCO2W-B,Sunburst,SAMI2-CO2 (Shorter Housing),C0118,ATOSU-70570-00004
PHSEN-A,Sunburst,S2CA01,P0059,ATAPL-58337-00001
PHSEN-A,Sunburst,S2CA01,P0111,ATAPL-58337-00003
PHSEN-A,Sunburst,S2CA01,P0111,ATAPL-58337-00003
PHSEN-A,Sunburst,S2CA01,P0133,ATAPL-58337-00006
PHSEN-A,Sunburst,S2CA01,P0161,ATAPL-58337-00009
PHSEN-A,Sunburst,S2CA01,P0162,ATAPL-58337-00010
PHSEN-D,Sunburst,S2CA01 (Shorter Housing),P0132,ATOSU-70571-00003
PHSEN-D,Sunburst,S2CA01 (Shorter Housing),P0159,ATOSU-70571-00004
PREST-A,Sea-Bird,SBE54 Tsunameter,5471540-0030,ATAPL-67639-00004
SPKIR-A,Satlantic,OCR507-ICS/SAT D17,292,ATAPL-58341-00006
SPKIR-A,Satlantic,OCR507-ICS/SAT D17,293,ATAPL-58341-00007
SPKIR-A,Satlantic,OCR507-ICS/SAT D17,251,ATOSU-58341-00008
THSPH-A,U Minn,Custom,B (was c),ATAPL-58342-00002
TRHPH-A,Lilley Lab,TRHPH,1,ATAPL-67653-00001
VADCP-A,Teledyne RDI,WH600-I-5BEAM-UG2,21829/23340,ATAPL-58345-00004
VADCP-A,Teledyne RDI,WH600-I-5BEAM-UG2,23248/23341,ATAPL-58345-00005
VEL3D-A,FSI,ACM-PLUS-MP,1130,ATAPL-58346-00003
VEL3D-A,FSI,ACM-PLUS-MP,1214,ATAPL-58346-00005
VEL3D-A,FSI,ACM-PLUS-MP,1215,ATAPL-58346-00006
VEL3D-B,Nobska,MAVS-4,10313,ATAPL-67979-00004
VEL3D-B,Nobska,MAVS-4,10352,ATAPL-67979-00009
VEL3D-C,NORTEK,VECTOR,"Head ID: VEC-5157
HW ID: VEC-13934",ATOSU-69829-00001
VEL3D-C,NORTEK,VECTOR,"Head ID: VEC-5156
HW ID: VEC-12587",ATOSU-69829-00002
VELPT-D,NORTEK,AQUADOPP,"Head: AQS-7205
SN: AQD-12227",ATAPL-70114-00006
VELPT-D,NORTEK,AQUADOPP,"Head: AQS-7340
 SN: AQD-12469",ATAPL-70114-00007
ZPLSC-B,Kongsberg,EK-60,4,ATOSU-63259-00002
