col0,col1,col2
'u·.ɩn,?,
*'e-Q,e,
*(-te),te,
*(Oceanic),?,
*(a),a,
*(a)-,a,
*(into),into,
"*(k,s)-",?,
*(ke),ke,
*(o'e),o'e,
*(oo),oo,
*(tani),tani,
*(vu),*vu,
**(po),po,
**(vesa),vesa,
*+be-,be,
*+ma-(t)-Q,?,
*+nu-Q,nu,
*+ru-Q,ru,
*-hi-Q,hi,
*-mu-Q,mu,
*-wi-Q,wi,
*aŋa +ram,aŋa,
*boba ... ke-,boba-ke,
*ide +verb,ide,
*kinum ... ke-,kinum-ke,
*küm..an,*küm-an,
*mene + V,mene,
*ox yɛ ... ke-,ox yɛ ke,
*tutuw-),tutuw,
*yaga PENGH Ø-Q,yaga,
*yä-Q,yä,
*ä-Q,*ä,
*ä-Q-ra-N,ä-ra,
-bu... -bu,bu-bu,
-ha... -ha,ha-ha,
-ma... -ma,ma-ma,
a- + give,a,
a- + give,a-,
a~ra-,ara,
bathe')              :,,error in data
gæ ' ɓu,gæɓu,
ik gume....,ik gume,
kandzit 1,kandzit,
kum + 'make',kum,
kundzal 1,kundzal,
madza|'-e,madza,
sɨgɨd (dɨb?)*,sɨgɨd,
uᵬ- + 'give',uᵬ,
u–-,u–-,
ñ+-neb,?,
*+be-,*-be-,
*+ma--Q,*-ma-,
*+nu-Q,*-nu-,
*+ru-Q,*-ru-,
*POc malo,*malo,borrowing
*X + *si- ,*si-,morphology
*aŋa +ram,*aŋa,
*dugu+,*dugu,
*eme + PL,*eme-,
*ide +verb,*ide-,
*ina+PL,*ina-,
*inda ~ *iñja,*inda,splitting
*ma- + verb,*ma,
*mbuli + verb,*mbuli,
*mene + V,*mene-,
*pu + verb,*pu,
*sibi + modif.,*sibi,
*sibi +,*sibi,
*simu + mdf,*simu,
*simu + mod,*simu,
*simu +,*simu,
*su + verb,*su,
*tag+,*tag,
*tumbu+,*tumbu,
*ya + PL,*ya-,
*ya+PL,*ya-,
*yagu + vb,*yagu,
*ŋgiti + verb,*ŋgiti,
-BB:SRP,,error in data
<<<<<<< HEAD,,
?,,error in data
Verb + nade,-nade,
a- + give,a-,
agɫam+s,agɫamVs,
ai + give,ai,
ai + verb,ai,
ambakɨt  ̚,ambakɨt̚,space before diacritic
ati + verb,ati,
b+ilbɨl,bilbɨl,
b+s g-,bVs g-,
bu'j ̟uvə,bu'juvə,space before diacritic
de + Verb,de-,
eta + 'give',eta,
g+sön,gVsön,
gas+ nɨŋ,gasV nɨŋ,
hal+ɫ nɨŋ-,halVɫ nɨŋ-,
hap+,hapV,
holm+ŋ,holmVŋ,
hus + 'give',hus,
h̃,h,error in data
id ːnu,id nːu,stray & misplaced length
ide + Verb,ide-,
k+d+ɫ,kVdVɫ,
k+pya,kVpya,
kasuwa + 'give',kasuwa,
kum + 'make',kum,
kɨd+ŋ,kɨdVŋ,
m+höl g-,mVhöl g-,
m+höp,mVhöp,
m+lö,mVlö,
m+ñɩ,mVñɩ,
maygasak ʰ,maygasakʰ,superfluous space
mene + verb,mene-,
mə'j ̟ane,mə'jane,space before diacritic
niƒ (sic),ni,error in data
ogai + give,ogai,
ohɔj ̟e,ohɔj e,space before diacritic
p+oŋ g-,pVoŋ g-,
p+ñ+g ɫ-,pVñVg ɫ-,
p+ñ,pVñ,
pa + give,pa,
pilang + 'give',pilang,
r expected)          :,,error in data
rag+.,ragV.,
s+b,sVb,
s+s,sVs,
saki + 'give',saki,
sægπro-,,error in data
that + ae,-ae,
that + ai,ai,
that + de,-de,
that + du,-du,
that + re,-re,
that + ri,-ri,
that + ro,-ro,
that + tu,-tu,
this + ae,-ae,
this + ai,ai,
this + de,-de,
this + du,-du,
this + re,-re,
this + ri,-ri,
this + ro,-ro,
this + tu,-tu,
tul + give,tul,
uhön nɨŋ+,uhön nɨŋV,
u©um(em),,error in data
uᵬ- + 'give',uᵬ-,
u–-,u,
verb + iasi,iasi,
verb+na+ending,-na-,
wañ+b,wañVb,
ñɨg p+k-,ñɨg pVk-,
ɨr+inda,ɨr inda,
ʔpa + give,ʔpa,
ˈs+ematʰəkʰantʰəkʰən,ˈsematʰəkʰantʰəkʰən,
