col0,col1,col2,col3
113,11,American-Style Cream Ale or Lager,2010-06-15T21:45:19+02:00
77,7,German-Style Pilsener,2010-06-15T21:35:42+02:00
107,9,Australasian-Style Light Lager,2010-06-15T21:44:09+02:00
38,3,American-Style Brown Ale,2010-06-15T21:24:23+02:00
28,3,Pale American-Belgo-Style Ale,2010-06-15T21:22:51+02:00
103,8,American-Style Amber Lager,2010-06-15T21:41:58+02:00
49,4,Leipzig-Style Gose,2010-06-15T21:29:40+02:00
95,8,American-Style Lager,2010-06-15T21:40:43+02:00
33,3,American-Style Amber/Red Ale,2010-06-15T21:23:30+02:00
63,5,Belgian-Style Blonde Ale,2010-06-15T21:32:39+02:00
123,11,Pumpkin Beer,2010-06-15T21:47:18+02:00
82,7,Vienna-Style Lager,2010-06-15T21:36:34+02:00
20,1,Sweet Stout,2010-06-15T21:17:50+02:00
126,11,Herb and Spice Beer,2010-06-15T21:47:40+02:00
23,2,Classic Irish-Style Dry Stout,2010-06-15T21:21:07+02:00
48,4,Berliner-Style Weisse,2010-06-15T21:29:33+02:00
58,4,Kellerbier - Ale,2010-06-15T21:38:57+02:00
128,11,Specialty Honey Lager or Ale,2010-06-15T21:47:54+02:00
24,2,Foreign (Export)-Style Stout,2010-06-15T21:21:14+02:00
94,7,Kellerbier - Lager,2010-06-15T21:38:49+02:00
111,10,Dry Lager,2010-06-15T21:43:57+02:00
2,1,English-Style India Pale Ale,2010-06-15T21:14:38+02:00
106,9,Baltic-Style Porter,2010-06-15T21:42:40+02:00
125,11,Coffee-Flavored Beer,2010-06-15T21:47:35+02:00
52,4,German-Style Leichtes Weizen,2010-06-15T21:30:01+02:00
10,1,English-Style Pale Mild Ale,2010-06-15T21:16:17+02:00
72,5,Other Belgian-Style Ales,2010-06-15T21:34:15+02:00
65,5,Belgian-Style Pale Strong Ale,2010-06-15T21:32:55+02:00
69,5,Belgian-Style Gueuze Lambic,2010-06-15T21:33:52+02:00
118,11,Dark American Wheat Ale or Lager,2010-06-15T21:46:06+02:00
66,5,Belgian-Style Dark Strong Ale,2010-06-15T21:33:01+02:00
140,11,Non-Alcoholic Beer,2010-06-15T21:49:47+02:00
62,5,Belgian-Style Quadrupel,2010-06-15T21:32:31+02:00
87,7,Bamberg-Style Marzen,2010-07-08T19:59:39+02:00
39,3,Smoke Porter,2010-06-15T21:24:30+02:00
11,1,English-Style Dark Mild Ale,2010-06-15T21:16:27+02:00
18,1,Robust Porter,2010-06-15T21:17:37+02:00
73,5,French-Style Biere de Garde,2010-07-11T17:55:26+02:00
92,7,German-Style Doppelbock,2010-06-15T21:38:22+02:00
68,5,Belgian-Style Lambic,2010-06-15T21:33:43+02:00
81,7,Dortmunder/European-Style Export,2010-06-15T21:36:27+02:00
137,11,Wood- and Barrel-Aged Sour Beer,2010-06-15T21:49:18+02:00
78,7,Bohemian-Style Pilsener,2010-06-15T21:35:54+02:00
32,3,Imperial or Double India Pale Ale,2010-06-15T21:23:23+02:00
7,1,Scottish-Style Light Ale,2010-06-15T21:15:28+02:00
132,11,Out of Category,2010-06-15T21:48:27+02:00
100,8,American-Style Pilsener,2010-06-15T21:41:33+02:00
36,3,American-Style Wheat Wine Ale,2010-06-15T21:24:08+02:00
31,3,American-Style India Pale Ale,2010-06-15T21:23:15+02:00
119,11,American Rye Ale or Lager,2010-06-15T21:46:14+02:00
40,3,American-Style Sour Ale,2010-06-15T21:24:58+02:00
26,3,American-Style Pale Ale,2010-06-15T21:22:32+02:00
108,9,Latin American-Style Light Lager,2010-06-15T21:43:29+02:00
138,11,Aged Beer,2010-06-15T21:49:25+02:00
43,3,American-Style Imperial Stout,2010-06-15T21:25:18+02:00
56,4,Bamberg-Style Weiss Rauchbier,2010-06-15T21:30:47+02:00
1,1,Classic English-Style Pale Ale,2010-10-24T15:53:31+02:00
83,7,German-Style Marzen,2010-07-08T19:59:32+02:00
9,1,Scottish-Style Export Ale,2010-06-15T21:15:45+02:00
44,3,Specialty Stouts,2010-06-15T21:25:26+02:00
42,3,American-Style Stout,2010-06-15T21:25:11+02:00
99,8,American-Style Premium Lager,2010-06-15T21:41:26+02:00
84,7,German-Style Oktoberfest,2010-06-15T21:37:01+02:00
127,11,Specialty Beer,2010-06-15T21:47:48+02:00
85,7,European-Style Dark,2010-06-15T21:37:09+02:00
21,1,Oatmeal Stout,2010-06-15T21:17:56+02:00
129,11,Gluten-Free Beer,2010-06-15T21:48:01+02:00
74,5,French & Belgian-Style Saison,2010-06-15T21:34:30+02:00
124,11,Chocolate/Cocoa-Flavored Beer,2010-06-15T21:47:27+02:00
3,1,Ordinary Bitter,2010-06-15T21:14:54+02:00
47,4,German-Style Kolsch,2010-06-15T22:43:02+02:00
