col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18
102618Xim_F4_CT12,2,TE,I,15162,279.23,266.59,6.3009,2133.6,32400000.0,89.315,1350000.0,213.33,3230000.0,1315.8,20000000.0,763.68,11600000.0,
102618Xim_F4_CT12,3,TE,I,9955,257.3,199.23,8.0823,2068.5,20600000.0,82.128,818000.0,222.66,2220000.0,1151.6,11500000.0,746.41,7430000.0,
102618Xim_F4_CT12,4,TE,I,10399,194.78,207.94,9.7739,1943.6,20200000.0,202.19,2100000.0,243.46,2530000.0,1298.6,13500000.0,893.52,9290000.0,
102618Xim_F4_CT12,5,TE,I,11916,188.74,298.14,10.102,1720.8,20500000.0,185.0,2200000.0,225.29,2680000.0,1262.6,15000000.0,767.64,9150000.0,
102618Xim_F4_CT12,7,ICM,I,7683,226.78,278.28,11.368,1941.5,14900000.0,330.95,2540000.0,243.62,1870000.0,1216.1,9340000.0,1602.3,12300000.0,
102618Xim_F4_CT12,8,ICM,I,15373,250.26,240.08,14.25,1693.9,26000000.0,285.1,4380000.0,219.52,3370000.0,1193.7,18400000.0,1544.8,23700000.0,
102618Xim_F4_CT12,9,TE,I,11607,310.29,310.78,11.241,2127.6,24700000.0,71.182,826000.0,118.95,1380000.0,1260.9,14600000.0,579.62,6730000.0,
102618Xim_F4_CT12,10,ICM,I,6443,189.87,234.05,13.781,1989.6,12800000.0,292.79,1890000.0,220.45,1420000.0,1260.4,8120000.0,1384.4,8920000.0,
102618Xim_F4_CT12,11,TE,I,17222,356.95,212.93,17.449,1835.6,31600000.0,76.669,1320000.0,148.72,2560000.0,1262.0,21700000.0,426.32,7340000.0,
102618Xim_F4_CT12,12,ICM,I,14789,255.61,304.44,18.421,1691.5,25000000.0,203.78,3010000.0,200.61,2970000.0,1186.9,17600000.0,1512.1,22400000.0,
102618Xim_F4_CT12,13,ICM,I,7035,222.65,214.03,17.226,1773.4,12500000.0,547.88,3850000.0,147.4,1040000.0,1304.2,9170000.0,348.26,2450000.0,
102618Xim_F4_CT12,15,ICM,I,8248,201.23,299.03,18.22,1761.1,14500000.0,421.1,3470000.0,197.03,1630000.0,1237.8,10200000.0,680.91,5620000.0,
102618Xim_F4_CT12,17,TE,I,12219,237.47,348.07,23.272,1670.4,20400000.0,72.653,888000.0,147.32,1800000.0,1349.0,16500000.0,580.94,7100000.0,
102618Xim_F4_CT12,18,ICM,I,13398,194.05,188.8,23.214,1744.5,23400000.0,353.62,4740000.0,196.91,2640000.0,1197.3,16000000.0,975.48,13100000.0,
102618Xim_F4_CT12,21,ICM,I,14272,161.75,260.34,24.685,1578.2,22500000.0,152.65,2180000.0,179.57,2560000.0,1264.6,18000000.0,1074.3,15300000.0,
102618Xim_F4_CT12,22,TE,I,17116,274.74,148.01,26.748,1698.4,29100000.0,42.545,728000.0,152.47,2610000.0,1276.9,21900000.0,590.18,10100000.0,
102618Xim_F4_CT12,23,TE,I,10770,144.59,220.76,28.19,1804.8,19400000.0,42.969,463000.0,157.45,1700000.0,1312.0,14100000.0,302.15,3250000.0,
102618Xim_F4_CT12,24,TE,I,13764,289.4,357.01,29.559,1879.6,25900000.0,38.697,533000.0,142.66,1960000.0,1280.6,17600000.0,332.91,4580000.0,
102618Xim_F4_CT12,26,ICM,M,9360,215.26,264.24,30.508,1365.0,12800000.0,55.204,517000.0,83.59,782000.0,1249.5,11700000.0,385.99,3610000.0,
102618Xim_F4_CT12,27,ICM,I,7312,227.56,189.38,30.325,997.5,7290000.0,414.67,3030000.0,137.97,1010000.0,1210.2,8850000.0,216.03,1580000.0,
102618Xim_F4_CT12,28,ICM,I,9703,221.35,307.0,30.061,1157.9,11200000.0,270.51,2620000.0,129.25,1250000.0,1201.6,11700000.0,412.6,4000000.0,
102618Xim_F4_CT12,30,ICM,I,8867,229.79,224.57,30.697,1019.0,9040000.0,375.87,3330000.0,122.25,1080000.0,1251.4,11100000.0,214.32,1900000.0,
102618Xim_F4_CT12,31,TE,I,13277,160.61,326.81,34.461,1558.5,20700000.0,43.944,583000.0,182.3,2420000.0,1277.9,17000000.0,421.21,5590000.0,
