col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
age,,entity_domain,,,,Age,"[""linear""]",_none,,
alt_5,,string,,,,ALT 5,,_none,,
alternative_1,,string,,,,Alternative 1,,_none,,
alternative_2,,string,,,,Alternative 2,,_none,,
alternative_3,,string,,,,Alternative 3,,_none,,
alternative_4_cdiac,,string,,,,Alternative 4 (CDIAC),,_none,,
arb1,,string,,,,arb1,,_none,,
arb2,,string,,,,arb2,,_none,,
arb3,,string,,,,arb3,,_none,,
arb4,,string,,,,arb4,,_none,,
arb5,,string,,,,arb5,,_none,,
arb6,,string,,,,arb6,,_none,,
color,,string,,,,Color,,_none,,
country,,entity_set,geo,"[""world_6region"", ""income_groups"", ""landlocked"", ""g77_and_oecd_countries"", ""main_religion_2008"", ""world_4region""]",https://github.com/open-numbers/ddf--gapminder--dim_geo_countries_and_groups/blob/master/ddf--list--geo--country.csv,Country,,_none,,
description,,string,,,,Description,,_none,,
domain,,string,,,,Domain,,_none,,
un_state,,string,,,https://github.com/open-numbers/ddf--gapminder--dim_geo_countries_and_groups/blob/master/ddf--list--geo--un_state.csv,UN member states and permanent observers,,_none,,
drill_up,,string,,,,Drill up,,_none,,
g77_and_oecd_countries,"{""palette"": {""others"": """,,,,,,,,,
gapminder_list,,string,,,,Gapminder list,,_none,,
gender,,entity_domain,,,,Gender,,_root,,
geo,,entity_domain,,,https://github.com/open-numbers/ddf--gapminder--dim_geo_countries_and_groups/blob/master/ddf--list--geo--country.csv,Geographic location,,_none,,
global,,entity_set,geo,,,World,,_none,,
god_id,,string,,,,GOD_ID,,_none,,
gwid,,string,,,,Gwid,,_none,,
income_groups,"{""palette"": {""upper_middle_income"": """,,,,,,,,,
indicator_url,,string,,,,Indicator URL,,_none,,
iso3166_1_alpha2,,string,,,http://www.iso.org/iso/home/standards/country_codes.htm,ISO 3166-1 alpha-2,,_none,,
iso3166_1_alpha3,,string,,,http://www.iso.org/iso/home/standards/country_codes.htm,ISO 3166-1 alpha-3,,_none,,
iso3166_1_numeric,,string,,,http://www.iso.org/iso/home/standards/country_codes.htm,ISO 3166-1 numeric,,_none,,
iso3166_2,,string,,,https://en.wikipedia.org/wiki/ISO_3166-2,ISO 3166-2,,_none,,
landlocked,"{""palette"": {""landlocked"": """,,,,,,,,,
latitude,,measure,,,https://github.com/open-numbers/ddf--gapminder--dim_geo_countries_and_groups/blob/master/ddf--list--geo--country.csv,Latitude,"[""linear""]",_none,degrees,
longitude,,measure,,,https://github.com/open-numbers/ddf--gapminder--dim_geo_countries_and_groups/blob/master/ddf--list--geo--country.csv,Longitude,"[""linear""]",_none,degrees,
main_religion_2008,"{""palette"": {""muslim"": """,,,,,,,,,
name,,string,,,https://github.com/open-numbers/ddf--gapminder--dim_geo_countries_and_groups/blob/master/ddf--list--geo--country.csv,Name,,_none,,
name_long,,string,,,,Name Long,,_none,,
name_short,,string,,,,Name Short,,_none,,
pandg,,string,,,,pandg,,_none,,
population,,measure,,,https://esa.un.org/unpd/wpp/Download/Standard/Interpolated/,Population,,_none,,De facto population as of 1 July of the year indicated classified by single age. Data from UN Population Division: World Population Prospects (Rev. 2015)
rank,,measure,,,,Ranking order,,_none,,
scales,,string,,,,Scales,,_none,,
shape_lores_svg,,string,,,,Shapes,,_none,,
tags,,string,,,,Tags,,_none,,
unicode_region_subtag,,string,,,http://www.unicode.org/reports/tr35/,,,,,
unit,,string,,,,Unit,,_none,,
upper_case_name,,string,,,,Upper Case Name,,_none,,
world_4region,"{""shades"": {""fill3"": 2, ""print_stroke"": 5, ""print_fill"": 4, ""fill2"": 1, ""shade"": 3, ""fill1"": 0}, ""palette"": {""americas"": [""",,,,,,,,,
world_6region,"{""palette"": {""east_asia_pacific"": """,,,,,,,,,
year,,time,,,,Year,,_none,,
