col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
1,Chittagong,22.47083,91.785415,2015,20,999999,99999999,2,11,2
2,Noakhali,22.8724,91.0973,2075,20,999999,99999999,1,11,2
3,Noakhali,22.8724,91.0973,2075,20,999999,99999999,1,99,3
4,Bhola,22.1785,90.7101,1009,10,999999,99999999,1,99,3
5,Patuakhali,22.355,90.4548,1078,10,999999,99999999,1,99,3
6,Kassalong and Rankhiang reserved forest,22.5092,92.2237,9999,20,999999,99999999,2,11,2
7,Chittagong Hill tract,22.5092,92.2237,9999,20,999999,99999999,2,11,2
8,Dhaka,23.8103,90.4125,3026,30,999999,99999999,3,12,1
9,Tangail,24.24783,89.92112,3093,30,999999,99999999,3,12,1
10,Mymensing,24.7471,90.4203,3561,35,999999,99999999,3,12,1
11,Dinajpur,25.6279,88.6332,5527,55,999999,99999999,3,12,1
12,Rangpur,25.7468,89.2508,5585,55,999999,99999999,3,12,1
13,Rajshahi,24.3636,88.6241,5081,50,999999,99999999,3,12,1
14,Sylhet,24.8949,91.8687,6061,60,999999,99999999,2,11,2
15,Cox's Bazar,21.4272,92.0058,2022,20,999999,99999999,2,11,2
16,Chittagong,22.47083,91.785415,2015,20,999999,99999999,2,11,2
17,Chittagong Hill tract,22.5092,92.2237,9999,20,999999,99999999,2,11,2
18,Sylhet,24.8949,91.8687,6091,60,999999,99999999,2,11,2
19,Charkai and Charaljani,25.2548,89.0036,9999,99,999999,99999999,1,12,1
20,Dinajpur,25.6279,88.6332,5527,55,999999,99999999,1,12,1
21,Tangail,24.24783,89.92112,3093,30,999999,99999999,1,12,1
22,Bogra,24.8481,89.373,5010,50,999999,99999999,1,12,1
23,Kushtia,23.8907,89.1099,4050,40,999999,99999999,1,12,1
24,Natore,24.4102,89.0076,5069,50,999999,99999999,1,12,1
25,Rajshahi,24.3636,88.6241,5081,50,999999,99999999,1,12,1
26,Pirojpur,22.5791,89.9759,1079,10,999999,99999999,1,12,1
27,Faridpur,23.5424,89.6309,3029,30,999999,99999999,1,12,1
28,Barisal,22.701,90.3535,1006,10,999999,99999999,1,12,1
29,Borguna,22.0953,90.1121,1004,10,999999,99999999,1,12,1
30,Jhalakathi,22.5721,90.187,1042,10,999999,99999999,1,12,1
31,Patuakhali,22.355,90.4548,1078,10,999999,99999999,1,12,1
32,Bagerhat,22.6602,89.7895,4001,40,999999,99999999,1,31,3
33,Pirojpur,22.5791,89.9759,1079,10,999999,99999999,1,99,3
34,Borguna,22.0953,90.1121,1004,10,999999,99999999,1,99,3
35,Patuakhali,22.355,90.4548,1078,10,999999,99999999,1,99,3
36,Barisal,21.936983,90.649181,1006,10,999999,99999999,1,99,3
37,Bhola,21.936983,90.649181,1009,10,999999,99999999,1,99,3
38,Laxmipur,22.9447,90.8282,2051,20,999999,99999999,2,99,3
39,Noakhali,22.8724,91.0973,2075,20,999999,99999999,2,99,3
40,Feni,22.9409,91.4067,2030,20,999999,99999999,2,99,3
41,Chittagong,22.53445,91.9225,2015,20,999999,99999999,2,99,3
42,Cox's Bazar,21.4272,92.0058,2022,20,999999,99999999,2,99,3
43,Sylhet,24.8949,91.8687,6091,60,999999,99999999,2,99,3
44,Dinajpur,25.6279,88.6332,5527,55,999999,99999999,1,99,3
45,Mymensing,24.7471,90.4203,3561,35,999999,99999999,1,99,3
46,Tangail,24.24783,89.92112,3093,30,999999,99999999,1,99,3
47,Dhaka,23.8103,90.4125,3026,26,999999,99999999,1,99,3
48,Bogra,24.8481,89.373,5010,50,999999,99999999,1,99,3
