col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18
1,x...country_code::score_moz_sh_xs,SCORE_Moz,x...country_code,score_moz_sh_xs,X...Country_Code,SCORE_MOZ_Sh_XS.csv,1,chr,MOZ,,,,,MOZ,1,0.0,once,
2,study_year::score_moz_sh_xs,SCORE_Moz,study_year,score_moz_sh_xs,Study_Year,SCORE_MOZ_Sh_XS.csv,2,int,1,,,1.0,5.0,1 to 5,5,0.0,repeated,
3,flag_treatment::score_moz_sh_xs,SCORE_Moz,flag_treatment,score_moz_sh_xs,Flag_Treatment,SCORE_MOZ_Sh_XS.csv,3,int,3,,,1.0,3.0,1 to 3,3,0.859323321165201,once,
4,village_id::score_moz_sh_xs,SCORE_Moz,village_id,score_moz_sh_xs,Village_ID,SCORE_MOZ_Sh_XS.csv,4,chr,MOZ001,,,,,>10 unique values,150,0.0,once,
5,village_name::score_moz_sh_xs,SCORE_Moz,village_name,score_moz_sh_xs,Village_Name,SCORE_MOZ_Sh_XS.csv,5,chr,Mahera,,,,,>10 unique values,146,0.0,once,
6,study_arm::score_moz_sh_xs,SCORE_Moz,study_arm,score_moz_sh_xs,Study_Arm,SCORE_MOZ_Sh_XS.csv,6,int,1,,,1.0,6.0,1 to 6,6,0.0,once,
7,person_id::score_moz_sh_xs,SCORE_Moz,person_id,score_moz_sh_xs,Person_ID,SCORE_MOZ_Sh_XS.csv,7,chr,MZ001/002,,,,,>10 unique values,81633,0.0,once,
8,sex::score_moz_sh_xs,SCORE_Moz,sex,score_moz_sh_xs,Sex,SCORE_MOZ_Sh_XS.csv,8,chr,F,,,,,", F, M, N",3,0.000257245755445,once,
9,age::score_moz_sh_xs,SCORE_Moz,age,score_moz_sh_xs,Age,SCORE_MOZ_Sh_XS.csv,9,int,11,,,4.0,80.0,4 to 80,69,0.000257245755445,once,
10,x_sect::score_moz_sh_xs,SCORE_Moz,x_sect,score_moz_sh_xs,X_Sect,SCORE_MOZ_Sh_XS.csv,10,chr,9_12,,,,,", 20_55, 5_8, 9_12, Other",4,0.000257245755445,once,
11,sh1a::score_moz_sh_xs,SCORE_Moz,sh1a,score_moz_sh_xs,sh1a,SCORE_MOZ_Sh_XS.csv,11,int,0,,,0.0,1000.0,0 to 1000,715,0.0003062449469583,once,
12,sh1b::score_moz_sh_xs,SCORE_Moz,sh1b,score_moz_sh_xs,sh1b,SCORE_MOZ_Sh_XS.csv,12,int,0,,,0.0,1000.0,0 to 1000,635,0.143040889825318,once,
13,mean_eggs::score_moz_sh_xs,SCORE_Moz,mean_eggs,score_moz_sh_xs,Mean_eggs,SCORE_MOZ_Sh_XS.csv,13,dbl,0,,,0.0,1000.0,0 to 1000,1217,0.000257245755445,once,
14,sh_binary::score_moz_sh_xs,SCORE_Moz,sh_binary,score_moz_sh_xs,Sh_binary,SCORE_MOZ_Sh_XS.csv,14,int,0,,,0.0,1.0,0 to 1,2,0.000257245755445,once,
15,sh1a_vol::score_moz_sh_xs,SCORE_Moz,sh1a_vol,score_moz_sh_xs,sh1a_vol,SCORE_MOZ_Sh_XS.csv,15,dbl,10,,,0.0,11.0,0 to 11,23,0.0003062449469583,once,
16,sh1b_vol::score_moz_sh_xs,SCORE_Moz,sh1b_vol,score_moz_sh_xs,sh1b_vol,SCORE_MOZ_Sh_XS.csv,16,dbl,10,,,0.0,10.0,0 to 10,20,0.206654090207512,once,
17,total_sac::score_moz_sh_xs,SCORE_Moz,total_sac,score_moz_sh_xs,Total_SAC,SCORE_MOZ_Sh_XS.csv,17,dbl,1494,,,190.2,3926.4,190.2 to 3926.4,148,0.416186882916432,once,
18,sac_rxed::score_moz_sh_xs,SCORE_Moz,sac_rxed,score_moz_sh_xs,SAC_Rxed,SCORE_MOZ_Sh_XS.csv,18,int,623,,,15.0,3542.0,15 to 3542,309,0.416186882916432,once,
19,percent_sac_rxed::score_moz_sh_xs,SCORE_Moz,percent_sac_rxed,score_moz_sh_xs,Percent_SAC_Rxed,SCORE_MOZ_Sh_XS.csv,19,dbl,41.7001338688086,,,3.05623471882641,375.243664717349,3.05623471882641 to 375.243664717349,437,0.416186882916432,once,
20,total_pop::score_moz_sh_xs,SCORE_Moz,total_pop,score_moz_sh_xs,Total_Pop,SCORE_MOZ_Sh_XS.csv,20,dbl,4980,,,634.0,13088.0,634 to 13088,148,0.416186882916432,once,
21,total_pop_rxed::score_moz_sh_xs,SCORE_Moz,total_pop_rxed,score_moz_sh_xs,Total_Pop_Rxed,SCORE_MOZ_Sh_XS.csv,21,int,933,,,49.0,11890.0,49 to 11890,348,0.416186882916432,repeated,
22,percent_total_pop_rxed::score_moz_sh_xs,SCORE_Moz,percent_total_pop_rxed,score_moz_sh_xs,Percent_Total_Pop_Rxed,SCORE_MOZ_Sh_XS.csv,22,dbl,18.7349397590361,,,0.916870415647922,283.42175066313,0.916870415647922 to 283.42175066313,439,0.416186882916432,repeated,
23,longitude::score_moz_sh_xs,SCORE_Moz,longitude,score_moz_sh_xs,Longitude,SCORE_MOZ_Sh_XS.csv,23,dbl,39.6823633,,,38.3723403,40.5554508,38.3723403 to 40.5554508,151,0.0020334664478036,once,
24,latitude::score_moz_sh_xs,SCORE_Moz,latitude,score_moz_sh_xs,Latitude,SCORE_MOZ_Sh_XS.csv,24,dbl,-13.0345716,,,-14.1365929,-11.74873,-14.1365929 to -11.74873,150,0.0020334664478036,once,
