col0,col1,col2,col3
673522445.0,Government of Burundi,July 1966 Burundian coup d'état,47305137.0
,,Kaidu–Kublai war,
,,Konya Rebellion,47326961.0
678913813.0,,モスクワ・リトアニア戦争 (1368年-1372年),47161375.0
683499258.0,Islamic State of Iraq and the Levant,May 2015 U.S. special forces raid in Syria,47432141.0
677174502.0,Government of Burundi,November 1966 Burundian coup d'état,47268975.0
679826588.0,,Siège d'Hennebont (1342),47476370.0
681736257.0,,Ontzet van Lochem,47228528.0
679822668.0,,Sièges de Vannes (1342),47507731.0
676574426.0,,Skirmish at Abbeville,47170873.0
670822337.0,,Skirmish at Aberdeen,47174325.0
673506700.0,,Skirmish at Abingdon,47179640.0
678699112.0,,Skirmish at Ackworth,47199974.0
680346552.0,United States,Skirmish at Adamstown,47214147.0
671109109.0,,Skirmish at Adamsville,47219752.0
676739445.0,,Skirmish at Aenon Church,47223412.0
671815068.0,,Skirmish at Alabama Bayou,47240555.0
673444957.0,United States,Skirmish at Paint Rock Bridge,47148197.0
