col0,col1,col2,col3,col4,col5,col6,col7
644.24222,667.23145,8.346,0.177,3,259103.2486,98.495,F1
RT [min],FWHM [min],Max. ,,,,,
8.346,0.177,3,2,263061.9986,F1,,
Name,Molecular Weight,RT [min],Area (Max.),"Group Area: F1, Sample",Best Compound,,
,644.24221,8.347,263311.5871,263311.5871,TRUE,,
588.38396,589.39124,15.023,0.073,3,224221.7953,100.0,F1
RT [min],FWHM [min],Max. ,,,,,
15.023,0.073,3,1,224221.7953,F1,,
Name,Molecular Weight,RT [min],Area (Max.),"Group Area: F1, Sample",Best Compound,,
,588.38396,15.023,224221.7953,224221.7953,TRUE,,
376.12944,377.13672,12.512,0.199,2,210507.1714,100.0,F1
RT [min],FWHM [min],Max. ,,,,,
12.512,0.199,2,1,210507.1714,F1,,
Name,Molecular Weight,RT [min],Area (Max.),"Group Area: F1, Sample",Best Compound,,
,376.12944,12.512,210507.1714,210507.1714,TRUE,,
225.94431,226.95158,15.754,0.463,1,207077.274,100.0,F1
RT [min],FWHM [min],Max. ,,,,,
15.754,0.463,1,1,207077.274,F1,,
Name,Molecular Weight,RT [min],Area (Max.),"Group Area: F1, Sample",Best Compound,,
,225.94431,15.754,207077.274,207077.274,TRUE,,
362.11409,363.12137,10.839,0.127,3,205749.4758,100.0,F1
RT [min],FWHM [min],Max. ,,,,,
10.839,0.127,3,1,205749.4758,F1,,
Name,Molecular Weight,RT [min],Area (Max.),"Group Area: F1, Sample",Best Compound,,
,362.11409,10.839,205749.4758,205749.4758,TRUE,,
362.11409,363.12137,8.306,0.086,2,191654.2027,76.536,F1
RT [min],FWHM [min],Max. ,,,,,
8.306,0.086,2,2,250410.3167,F1,,
Name,Molecular Weight,RT [min],Area (Max.),"Group Area: F1, Sample",Best Compound,,
,362.11405,8.306,250410.3167,250410.3167,TRUE,,
568.30736,569.31464,6.272,0.129,3,164705.9878,100.0,F1
RT [min],FWHM [min],Max. ,,,,,
6.272,0.129,3,1,164705.9878,F1,,
Name,Molecular Weight,RT [min],Area (Max.),"Group Area: F1, Sample",Best Compound,,
,568.30736,6.272,164705.9878,164705.9878,TRUE,,
700.38555,701.39282,6.621,0.073,3,163704.1929,100.0,F1
RT [min],FWHM [min],Max. ,,,,,
6.621,0.073,3,1,163704.1929,F1,,
Name,Molecular Weight,RT [min],Area (Max.),"Group Area: F1, Sample",Best Compound,,
,700.38555,6.621,163704.1929,163704.1929,TRUE,,
225.94495,226.95222,12.551,1.517,2,157044.0948,100.0,F1
RT [min],FWHM [min],Max. ,,,,,
12.551,1.517,2,1,157044.0948,F1,,
Name,Molecular Weight,RT [min],Area (Max.),"Group Area: F1, Sample",Best Compound,,
,225.94495,12.551,157044.0948,157044.0948,TRUE,,
808.51274,809.52002,14.667,0.071,3,143900.8263,86.479,F1
RT [min],FWHM [min],Max. ,,,,,
14.667,0.071,3,2,166399.038,F1,,
Name,Molecular Weight,RT [min],Area (Max.),"Group Area: F1, Sample",Best Compound,,
,808.51293,14.667,166399.038,166399.038,TRUE,,
362.11391,345.11063,8.314,0.093,1,58756.11404,23.464,F1
RT [min],FWHM [min],Max. ,,,,,
8.306,0.086,2,2,250410.3167,F1,,
Name,Molecular Weight,RT [min],Area (Max.),"Group Area: F1, Sample",Best Compound,,
,362.11405,8.306,250410.3167,250410.3167,TRUE,,
808.51412,416.25531,14.683,0.076,1,22498.21162,13.521,F1
RT [min],FWHM [min],Max. ,,,,,
14.667,0.071,3,2,166399.038,F1,,
Name,Molecular Weight,RT [min],Area (Max.),"Group Area: F1, Sample",Best Compound,,
,808.51293,14.667,166399.038,166399.038,TRUE,,
644.2412,645.24847,8.362,0.165,2,3958.749991,1.505,F1
RT [min],FWHM [min],Max. ,,,,,
8.346,0.177,3,2,263061.9986,F1,,
Name,Molecular Weight,RT [min],Area (Max.),"Group Area: F1, Sample",Best Compound,,
,644.24221,8.347,263311.5871,263311.5871,TRUE,,
644.2412,645.24847,8.726,0.226,1,249.5884594,100.0,F1
RT [min],FWHM [min],Max. ,,,,,
8.726,0.226,1,1,249.5884594,F1,,
Name,Molecular Weight,RT [min],Area (Max.),"Group Area: F1, Sample",Best Compound,,
,644.24221,8.347,263311.5871,263311.5871,FALSE,,
,,,,,,,
