col0,col1,col2,col3,col4,col5,col6,col7
VERBATIM,audio in device,audio out device,audio device verbose output,beat count,beats per minute,,
TYPE,int,int,int,int,int,,
ID,AudioInputDevice,AudioOutputDevice,VerboseDeviceOutput,BeatsPerSequence,BeatsPerMinute,,
initial_values,,,,,,,
,-1,5,1,1,240,,
/initial_values,,,,,,,
udp_local_server,1,,,,,,
VERBATIM,,,,,,,
TYPE,string,int,string,bool,int,bool,bool
ID,id,local_port,receive_format,UDP_message_trace,input_message_stack_depth,OSC_duplicate_removal,OSC_endian_reversal
server,udp_PD_receive,8001,Plain,0,300,1,1
/udp_local_server,,,,,,,
udp_remote_client,2,,,,,,
VERBATIM,,,,,,,
TYPE,string,string,int,string,bool,int,bool
ID,id,remote_ip,local_port,send_format,UDP_message_trace,input_message_stack_depth,OSC_endian_reversal
client,udp_PD_send,127.0.0.1,1979,Plain,0,300,1
client,udp_Porphyrograph_send,127.0.0.1,1978,Plain,0,300,1
/udp_remote_client,,,,,,,
short_samples,37,,,,,,
VERBATIM,index,file,,,,,
,0,./sound-GN-data/samples-YN/samples_part1/sample_part1-001.wav,,,,,
,1,./sound-GN-data/samples-YN/samples_part1/sample_part1-002.wav,,,,,
,2,./sound-GN-data/samples-YN/samples_part1/sample_part1-003.wav,,,,,
,3,./sound-GN-data/samples-YN/samples_part1/sample_part1-004.wav,,,,,
,4,./sound-GN-data/samples-YN/samples_part1/sample_part1-005.wav,,,,,
,5,./sound-GN-data/samples-YN/samples_part1/sample_part1-006.wav,,,,,
,6,./sound-GN-data/samples-YN/samples_part2/sample_part2-001.wav,,,,,
,7,./sound-GN-data/samples-YN/samples_part2/sample_part2-002.wav,,,,,
,8,./sound-GN-data/samples-YN/samples_part2/sample_part2-003.wav,,,,,
,9,./sound-GN-data/samples-YN/samples_part2/sample_part2-004.wav,,,,,
,10,./sound-GN-data/samples-YN/samples_part2/sample_part2-005.wav,,,,,
,11,./sound-GN-data/samples-YN/samples_part2/sample_part2-006.wav,,,,,
,12,./sound-GN-data/samples-YN/samples_part2/sample_part2-007.wav,,,,,
,13,./sound-GN-data/samples-YN/samples_part2/sample_part2-008.wav,,,,,
,14,./sound-GN-data/samples-YN/samples_part2/sample_part2-009.wav,,,,,
,15,./sound-GN-data/samples-YN/samples_part2/sample_part2-010.wav,,,,,
,16,./sound-GN-data/samples-YN/samples_part2/sample_part2-011.wav,,,,,
,17,./sound-GN-data/samples-YN/samples_part2/sample_part2-012.wav,,,,,
,18,./sound-GN-data/samples-YN/samples_part2/sample_part2-013.wav,,,,,
,19,./sound-GN-data/samples-YN/samples_part2/sample_part2-014.wav,,,,,
,20,./sound-GN-data/samples-YN/samples_part2/sample_part2-015.wav,,,,,
,21,./sound-GN-data/samples-YN/samples_part3/sample_part3-001.wav,,,,,
,22,./sound-GN-data/samples-YN/samples_part3/sample_part3-002.wav,,,,,
,23,./sound-GN-data/samples-YN/samples_part3/sample_part3-003.wav,,,,,
,24,./sound-GN-data/samples-YN/samples_part3/sample_part3-004.wav,,,,,
,25,./sound-GN-data/samples-YN/samples_part3/sample_part3-005.wav,,,,,
,26,./sound-GN-data/samples-YN/samples_part3/sample_part3-006.wav,,,,,
,27,./sound-GN-data/samples-YN/samples_part3/sample_part3-007.wav,,,,,
,28,./sound-GN-data/samples-YN/samples_part3/sample_part3-008.wav,,,,,
,29,./sound-GN-data/samples-YN/samples_part3/sample_part3-009.wav,,,,,
,30,./sound-GN-data/samples-YN/samples_part3/sample_part3-010.wav,,,,,
,31,./sound-GN-data/samples-YN/samples_part3/sample_part3-011.wav,,,,,
,32,./sound-GN-data/samples-YN/samples_part3/sample_part3-012.wav,,,,,
,33,./sound-GN-data/samples-YN/samples_part3/sample_part3-013.wav,,,,,
,34,./sound-GN-data/samples-YN/samples_part3/sample_part3-014.wav,,,,,
,35,./sound-GN-data/samples-YN/samples_part3/sample_part3-015.wav,,,,,
,36,./sound-GN-data/samples-YN/samples_part3/sample_part3-016.wav,,,,,
/short_samples,,,,,,,
long_samples,0,,,,,,
VERBATIM,index,file,,,,,
/long_samples,,,,,,,
sequences,37,,,,,,
VERBATIM,index,size,ID,buffer ,,,
,0,1,track_0,0,1,1,1
,1,1,track_1,1,1,1,1
,2,1,track_2,2,1,1,1
,3,1,track_3,3,1,1,1
,4,1,track_4,4,1,1,1
,5,1,track_5,5,1,1,1
,6,1,track_6,0,1,1,1
,7,1,track_7,1,1,1,1
,8,1,track_8,2,1,1,1
,9,1,track_9,3,1,1,1
,10,1,track_10,4,1,1,1
,11,1,track_11,5,1,1,1
,12,1,track_12,0,1,1,1
,13,1,track_13,1,1,1,1
,14,1,track_14,2,1,1,1
,15,1,track_15,3,1,1,1
,16,1,track_16,6,1,1,1
,17,1,track_17,7,1,1,1
,18,1,track_18,8,1,1,1
,19,1,track_19,9,1,1,1
,20,1,track_20,10,1,1,1
,21,1,track_21,11,1,1,1
,22,1,track_22,12,1,1,1
,23,1,track_23,13,1,1,1
,24,1,track_24,14,1,1,1
,25,1,track_25,15,1,1,1
,26,1,track_26,16,1,1,1
,27,1,track_27,17,1,1,1
,28,1,track_28,18,1,1,1
,29,1,track_29,19,1,1,1
,30,1,track_30,20,1,1,1
,31,1,track_31,10,1,1,1
,32,1,track_32,21,4,1,1
,33,1,track_33,22,4,1,1
,34,1,track_34,23,4,1,1
