col0,col1,col2,col3
683961226.0,http://dbpedia.org/resource/Kingdom_of_France,Fort Lupin,47756851
681801097.0,,Forte del Santissimo Salvatore,47571114
681801139.0,http://dbpedia.org/resource/Kingdom_of_Sicily,Fortezza del Tocco,47778605
681812083.0,http://dbpedia.org/resource/Byzantine_Empire,Fortifications of Chania,47624813
678441330.0,,Fortifications of Heraklion,47655301
678352493.0,http://dbpedia.org/resource/Kingdom_of_Sicily,Fortifications of Messina,47571658
683643740.0,http://dbpedia.org/resource/Emirate_of_Sicily,Fortino di Mazzallakkar,47778184
672942379.0,,Fresnoy Redoubt,47097174
681040594.0,,Għallis Battery,47085583
681041891.0,,Naxxar Entrenchment,47802983
681041652.0,,Pinto Battery,47078888
,,Qalet Marku Battery,47084903
,,Qalet Marku Redoubt,47085579
681041692.0,,Ramla Left Battery,47094697
681041741.0,,Ramla Redoubt,47094695
681041705.0,,Ramla Right Battery,47094690
681796826.0,,Saint George Redoubt,47085798
675137111.0,http://dbpedia.org/resource/Knights_Hospitaller,Saint Mary's Battery (Marsalforn),47100704
672943553.0,http://dbpedia.org/resource/Knights_Hospitaller,Saint Mary's Redoubt,47097354
