col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23
1,1,A1,A,1,GOI1,Control,Control,1,1,1,23.0,True,1,23.0,0.0,0.0,50.0,50.0,1.0,1.0,0.5,0.0,1.0
2,2,A2,A,2,GOI1,Treatment1,Treatment1,1,1,1,23.0,True,1,22.75,0.353553390593274,0.25,50.0,59.4603557501361,1.0,0.75,0.5,-0.25,1.18920711500272
3,3,A3,A,3,GOI1,Treatment2,Treatment2,1,1,1,24.0,True,1,23.5,0.707106781186548,0.5,25.0,35.3553390593274,2.0,1.5,0.25,0.5,0.707106781186548
4,25,B1,B,1,GOI1,Control,Control,1,1,1,23.0,True,2,23.0,0.0,0.0,50.0,50.0,1.0,1.0,0.5,0.0,1.0
5,26,B2,B,2,GOI1,Treatment1,Treatment1,1,1,1,22.5,True,2,22.75,0.353553390593274,0.25,70.7106781186547,59.4603557501361,0.5,0.75,0.707106781186548,-0.25,1.18920711500272
6,27,B3,B,3,GOI1,Treatment2,Treatment2,1,1,1,23.0,True,2,23.5,0.707106781186548,0.5,50.0,35.3553390593274,1.0,1.5,0.5,0.5,0.707106781186548
7,49,C1,C,1,GOI2,Control,Control,1,1,1,30.0,True,1,29.75,0.353553390593274,0.25,0.390625,0.464534029297938,8.0,7.75,0.00390625,0.0,1.0
8,50,C2,C,2,GOI2,Treatment1,Treatment1,1,1,1,30.0,True,1,29.5,0.707106781186548,0.5,0.390625,0.55242717280199,8.0,7.5,0.00390625,-0.25,1.18920711500272
9,51,C3,C,3,GOI2,Treatment2,Treatment2,1,1,1,29.0,True,1,28.85,0.212132034355965,0.15,0.78125,0.866851150053003,7.0,6.85,0.0078125,-0.899999999999999,1.86606598307361
10,73,D1,D,1,GOI2,Control,Control,1,1,1,29.5,True,2,29.75,0.353553390593274,0.25,0.55242717280199,0.464534029297938,7.5,7.75,0.0055242717280199,0.0,1.0
11,74,D2,D,2,GOI2,Treatment1,Treatment1,1,1,1,29.0,True,2,29.5,0.707106781186548,0.5,0.78125,0.55242717280199,7.0,7.5,0.0078125,-0.25,1.18920711500272
12,75,D3,D,3,GOI2,Treatment2,Treatment2,1,1,1,28.7,True,2,28.85,0.212132034355965,0.15,0.961831572925716,0.866851150053003,6.7,6.85,0.0096183157292571,-0.899999999999999,1.86606598307361
13,385,A1,A,1,HK,Control,Control,1,1,2,22.0,True,1,22.0,0.0,0.0,100.0,100.0,0.0,0.0,1.0,0.0,1.0
14,386,A2,A,2,HK,Treatment1,Treatment1,1,1,2,22.0,True,1,22.0,0.0,0.0,100.0,100.0,0.0,0.0,1.0,0.0,1.0
15,387,A3,A,3,HK,Treatment2,Treatment2,1,1,2,22.0,True,1,22.0,0.0,0.0,100.0,100.0,0.0,0.0,1.0,0.0,1.0
16,409,B1,B,1,HK,Control,Control,1,1,2,22.0,True,2,22.0,0.0,0.0,100.0,100.0,0.0,0.0,1.0,0.0,1.0
17,410,B2,B,2,HK,Treatment1,Treatment1,1,1,2,22.0,True,2,22.0,0.0,0.0,100.0,100.0,0.0,0.0,1.0,0.0,1.0
18,411,B3,B,3,HK,Treatment2,Treatment2,1,1,2,22.0,True,2,22.0,0.0,0.0,100.0,100.0,0.0,0.0,1.0,0.0,1.0
