col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Adair,92,69,75.00%,69,55,79.70%,6.30%,19_001,19.0,2.0,4.0,,
Adams,40,26,65.00%,48,36,75.00%,15.40%,19_002,19.0,2.0,4.0,,
Allamakee,205,84,41.00%,169,82,48.50%,18.40%,19_003,19.0,2.0,4.0,,
Appanoose,168,113,67.30%,143,106,74.10%,10.20%,19_004,19.0,2.0,4.0,,
Audubon,54,38,70.40%,57,37,64.90%,-7.80%,19_005,19.0,2.0,4.0,,
Benton,289,223,77.20%,301,240,79.70%,3.30%,19_006,19.0,2.0,4.0,,
Black Hawk,"1,730","1,314",76.00%,"1,688","1,347",79.80%,5.10%,19_007,19.0,2.0,4.0,,
Boone,320,252,78.80%,284,227,79.90%,1.50%,19_008,19.0,2.0,4.0,,
Bremer,285,231,81.10%,209,180,86.10%,6.30%,19_009,19.0,2.0,4.0,,
Buchanan,314,202,64.30%,290,206,71.00%,10.40%,19_010,19.0,2.0,4.0,,
Buena Vista,289,182,63.00%,313,199,63.60%,1.00%,19_011,19.0,2.0,4.0,,
Butler,202,156,77.20%,151,123,81.50%,5.50%,19_012,19.0,2.0,4.0,,
Calhoun,108,80,74.10%,103,74,71.80%,-3.00%,19_013,19.0,2.0,4.0,,
Carroll,275,215,78.20%,249,192,77.10%,-1.40%,19_014,19.0,2.0,4.0,,
Cass,171,123,71.90%,163,114,69.90%,-2.80%,19_015,19.0,2.0,4.0,,
Cedar,220,184,83.60%,183,153,83.60%,0.00%,19_016,19.0,2.0,4.0,,
Cerro Gordo,549,327,59.60%,486,315,64.80%,8.80%,19_017,19.0,2.0,4.0,,
Cherokee,137,106,77.40%,101,71,70.30%,-9.10%,19_018,19.0,2.0,4.0,,
Chickasaw,153,85,55.60%,142,96,67.60%,21.70%,19_019,19.0,2.0,4.0,,
Clarke,141,92,65.20%,116,82,70.70%,8.30%,19_020,19.0,2.0,4.0,,
Clay,214,158,73.80%,203,153,75.40%,2.10%,19_021,19.0,2.0,4.0,,
Clayton,198,99,50.00%,184,82,44.60%,-10.90%,19_022,19.0,2.0,4.0,,
Clinton,633,477,75.40%,641,506,78.90%,4.80%,19_023,19.0,2.0,4.0,,
Crawford,268,142,53.00%,258,132,51.20%,-3.40%,19_024,19.0,2.0,4.0,,
Dallas,962,749,77.90%,"1,029",848,82.40%,5.80%,19_025,19.0,2.0,4.0,,
Davis,136,73,53.70%,142,81,57.00%,6.30%,19_026,19.0,2.0,4.0,,
Decatur,114,69,60.50%,94,56,59.60%,-1.60%,19_027,19.0,2.0,4.0,,
Delaware,231,178,77.10%,192,166,86.50%,12.20%,19_028,19.0,2.0,4.0,,
Des Moines,558,425,76.20%,468,350,74.80%,-1.80%,19_029,19.0,2.0,4.0,,
Dickinson,179,137,76.50%,145,117,80.70%,5.40%,19_030,19.0,2.0,4.0,,
Dubuque,"1,243",913,73.50%,"1,193",946,79.30%,8.00%,19_031,19.0,2.0,4.0,,
Emmet,127,73,57.50%,114,69,60.50%,5.30%,19_032,19.0,2.0,4.0,,
Fayette,232,155,66.80%,218,159,72.90%,9.20%,19_033,19.0,2.0,4.0,,
Floyd,213,113,53.10%,177,95,53.70%,1.20%,19_034,19.0,2.0,4.0,,
Franklin,173,94,54.30%,140,81,57.90%,6.50%,19_035,19.0,2.0,4.0,,
Fremont,108,76,70.40%,82,58,70.70%,0.50%,19_036,19.0,2.0,4.0,,
Greene,95,71,74.70%,108,77,71.30%,-4.60%,19_037,19.0,2.0,4.0,,
Grundy,139,119,85.60%,144,125,86.80%,1.40%,19_038,19.0,2.0,4.0,,
Guthrie,122,88,72.10%,86,65,75.60%,4.80%,19_039,19.0,2.0,4.0,,
Hamilton,193,133,68.90%,157,115,73.20%,6.30%,19_040,19.0,2.0,4.0,,
Hancock,133,81,60.90%,108,65,60.20%,-1.20%,19_041,19.0,2.0,4.0,,
Hardin,200,139,69.50%,199,133,66.80%,-3.80%,19_042,19.0,2.0,4.0,,
Harrison,211,164,77.70%,154,119,77.30%,-0.60%,19_043,19.0,2.0,4.0,,
Henry,251,178,70.90%,240,182,75.80%,6.90%,19_044,19.0,2.0,4.0,,
Howard,140,67,47.90%,108,63,58.30%,21.90%,19_045,19.0,2.0,4.0,,
Humboldt,106,68,64.20%,111,84,75.70%,18.00%,19_046,19.0,2.0,4.0,,
Ida,97,74,76.30%,83,64,77.10%,1.10%,19_047,19.0,2.0,4.0,,
Iowa,169,137,81.10%,184,153,83.20%,2.60%,19_048,19.0,2.0,4.0,,
Jackson,219,173,79.00%,174,129,74.10%,-6.10%,19_049,19.0,2.0,4.0,,
Jasper,423,332,78.50%,415,329,79.30%,1.00%,19_050,19.0,2.0,4.0,,
Jefferson,155,111,71.60%,129,99,76.70%,7.20%,19_051,19.0,2.0,4.0,,
Johnson,"1,650","1,298",78.70%,"1,792","1,467",81.90%,4.10%,19_052,19.0,2.0,4.0,,
Jones,242,162,66.90%,227,172,75.80%,13.20%,19_053,19.0,2.0,4.0,,
Keokuk,124,104,83.90%,113,90,79.60%,-5.00%,19_054,19.0,2.0,4.0,,
