col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18
102918Xim_F4_CU2,2.0,TE,I,15889,182.0,245.19,6.1701,2788.6,44300000.0,33.428,531000.0,320.93,5100000.0,1173.3,18600000.0,23.291,370000.0,
102918Xim_F4_CU2,2.2,TE,I,15889,181.0,260.0,6.0,3047.158,,36.221,,345.918,,1196.371,,25.298,,
102918Xim_F4_CU2,3.0,TE,I,16071,320.78,256.86,6.2503,2826.8,45400000.0,27.535,443000.0,182.31,2930000.0,1314.8,21100000.0,21.296,342000.0,
102918Xim_F4_CU2,4.0,TE,I,14600,232.22,314.43,5.3729,2647.8,38700000.0,30.564,446000.0,402.06,5870000.0,1296.0,18900000.0,21.719,317000.0,
102918Xim_F4_CU2,8.0,TE,I,17253,251.77,173.26,10.749,1873.5,32300000.0,37.053,639000.0,73.156,1260000.0,1294.4,22300000.0,24.283,419000.0,
102918Xim_F4_CU2,8.2,TE,I,17253,236.0,168.0,15.0,1249.325,,60.778,,57.464,,1182.848,,30.331,,
102918Xim_F4_CU2,10.0,TE,I,7437,164.45,305.25,16.096,2316.1,17200000.0,29.591,220000.0,131.55,978000.0,1181.9,8790000.0,21.458,160000.0,
102918Xim_F4_CU2,11.0,TE,I,9501,312.21,330.18,17.952,2306.3,21900000.0,26.69,254000.0,126.86,1210000.0,1296.9,12300000.0,21.374,203000.0,
102918Xim_F4_CU2,12.0,TE,I,30889,131.43,232.35,24.228,1962.2,60600000.0,27.962,864000.0,42.276,1310000.0,1358.7,42000000.0,20.103,621000.0,
102918Xim_F4_CU2,12.2,TE,I,30889,131.0,224.0,26.0,2183.928,,32.147,,23.489,,1429.409,,19.809,,
102918Xim_F4_CU2,13.0,TE,I,7683,159.21,190.54,20.538,1413.2,10900000.0,25.608,197000.0,57.797,444000.0,1328.5,10200000.0,19.902,153000.0,
102918Xim_F4_CU2,14.0,TE,I,11091,219.79,369.2,22.995,1730.6,19200000.0,24.846,276000.0,59.055,655000.0,1352.9,15000000.0,20.837,231000.0,
102918Xim_F4_CU2,15.0,TE,I,7370,360.67,242.11,24.236,2401.8,17700000.0,20.925,154000.0,56.637,417000.0,1244.8,9170000.0,18.974,140000.0,
102918Xim_F4_CU2,16.0,ICM,I,14618,138.24,291.23,29.686,1905.1,27800000.0,28.265,413000.0,21.594,316000.0,1339.9,19600000.0,19.081,279000.0,
102918Xim_F4_CU2,17.0,ICM,I,8221,153.64,260.06,27.666,1964.2,16100000.0,24.929,205000.0,21.595,178000.0,1378.8,11300000.0,18.896,155000.0,
102918Xim_F4_CU2,18.0,TE,I,9859,291.39,384.09,30.807,2126.1,21000000.0,24.404,241000.0,58.048,572000.0,1295.8,12800000.0,20.492,202000.0,
102918Xim_F4_CU2,21.0,TE,I,7780,162.41,341.66,30.723,1864.6,14500000.0,24.576,191000.0,88.601,689000.0,1340.4,10400000.0,20.455,159000.0,
102918Xim_F4_CU2,23.0,ICM,I,3688,162.07,235.67,32.559,1230.0,4540000.0,21.466,79167.0,17.861,65871.0,1182.2,4360000.0,18.065,66625.0,
102918Xim_F4_CU2,24.0,TE,I,9585,367.29,316.18,37.615,1892.4,18100000.0,22.63,217000.0,68.498,657000.0,1262.5,12100000.0,19.875,191000.0,
102918Xim_F4_CU2,26.0,TE,I,25084,205.37,143.14,42.056,521.31,13100000.0,19.227,482000.0,19.118,480000.0,1326.2,33300000.0,17.96,451000.0,
102918Xim_F4_CU2,27.0,ICM,I,10354,156.23,277.66,36.855,1587.0,16400000.0,24.709,256000.0,18.723,194000.0,1222.2,12700000.0,18.261,189000.0,
102918Xim_F4_CU2,28.0,TE,I,7798,377.78,267.93,41.813,1620.8,12600000.0,19.379,151000.0,61.126,477000.0,1288.5,10000000.0,18.244,142000.0,
102918Xim_F4_CU2,30.0,TE,I,9224,350.68,357.18,43.834,1599.3,14800000.0,21.212,196000.0,62.016,572000.0,1438.7,13300000.0,19.282,178000.0,
102918Xim_F4_CU2,31.0,TE,I,22810,132.23,291.71,45.795,1163.8,26500000.0,20.993,479000.0,28.555,651000.0,1238.8,28300000.0,18.197,415000.0,
102918Xim_F4_CU2,31.2,ICM,I,22810,132.0,285.0,45.0,1507.442,,20.253,,18.149,,1217.668,,18.047,,
102918Xim_F4_CU2,32.0,TE,I,8913,307.36,389.1,43.489,1577.5,14100000.0,21.239,189000.0,46.408,414000.0,1168.7,10400000.0,19.371,173000.0,
102918Xim_F4_CU2,33.0,ICM,I,13934,134.94,236.11,44.166,1321.9,18400000.0,21.385,298000.0,17.688,246000.0,1293.1,18000000.0,17.897,249000.0,
102918Xim_F4_CU2,34.0,ICM,I,12953,157.43,261.8,46.487,1173.6,15200000.0,21.93,284000.0,17.236,223000.0,1193.9,15500000.0,17.629,228000.0,
102918Xim_F4_CU2,35.0,TE,I,15019,238.03,381.72,51.032,1141.5,17100000.0,18.533,278000.0,50.164,753000.0,1190.4,17900000.0,18.221,274000.0,
102918Xim_F4_CU2,36.0,TE,I,22804,292.89,111.17,54.682,1323.6,30200000.0,17.602,401000.0,28.275,645000.0,1351.0,30800000.0,17.569,401000.0,
102918Xim_F4_CU2,37.0,TE,I,930,163.46,173.34,50.449,598.39,557000.0,22.82,21223.0,20.285,18865.0,1030.1,958000.0,17.9,16647.0,
102918Xim_F4_CU2,38.0,TE,I,18020,183.3,339.74,57.211,923.58,16600000.0,17.168,309000.0,49.345,889000.0,1367.3,24600000.0,17.784,320000.0,
102918Xim_F4_CU2,39.0,TE,I,22896,234.67,135.59,60.245,386.68,8850000.0,17.016,390000.0,16.985,389000.0,1263.4,28900000.0,17.069,391000.0,
102918Xim_F4_CU2,41.0,TE,I,4545,151.93,211.29,56.071,529.42,2410000.0,15.504,70465.0,16.264,73921.0,1120.1,5090000.0,16.629,75579.0,
102918Xim_F4_CU2,42.0,TE,I,11980,364.95,295.8,59.189,650.99,7800000.0,15.933,191000.0,43.145,517000.0,1288.8,15400000.0,17.235,206000.0,
102918Xim_F4_CU2,43.0,TE,I,16170,346.99,359.43,62.664,525.32,8490000.0,16.154,261000.0,22.737,368000.0,1177.4,19000000.0,17.111,277000.0,
102918Xim_F4_CU2,44.0,TE,I,11473,290.92,358.64,67.285,594.16,6820000.0,15.347,176000.0,51.376,589000.0,1360.6,15600000.0,16.951,194000.0,
102918Xim_F4_CU2,45.0,TE,I,23428,210.99,192.9,72.53,219.86,5150000.0,14.14,331000.0,14.339,336000.0,1330.9,31200000.0,15.963,374000.0,
102918Xim_F4_CU2,46.0,TE,I,11737,260.03,328.82,72.779,640.91,7520000.0,15.277,179000.0,42.027,493000.0,1297.8,15200000.0,16.879,198000.0,
102918Xim_F4_CU2,47.0,TE,I,19635,324.16,241.59,74.799,791.33,15500000.0,15.206,299000.0,58.107,1140000.0,1312.5,25800000.0,16.681,328000.0,
102918Xim_F4_CU2,48.0,TE,I,19411,313.89,197.92,75.278,813.72,15800000.0,14.985,291000.0,50.719,985000.0,1372.8,26600000.0,16.687,324000.0,
