col0,col1,col2,col3,col4
4,34787.7,structural,4,4
5,27632.1,structural,5,3
6,3405260.0,structural,6,4
7,288732.0,structural,7,8
8,647935.0,structural,8,6
9,1113680.0,structural,8,10
10,4709760.0,structural,9,6
11,4025560.0,structural,10,9
12,773267.0,structural,11,9
13,1238230.0,structural,12,7
14,654601.0,structural,13,3
15,2402910.0,structural,14,2
16,114342.0,structural,15,8
17,693923.0,structural,16,1
18,2776360.0,structural,17,1
19,5797790.0,structural,18,5
20,45633.9,structural,19,3
21,223831.0,structural,19,5
22,531232.0,structural,20,10
23,959824.0,structural,21,5
24,138768.0,structural,22,9
25,207037.0,structural,23,4
26,706428.0,structural,23,2
27,735910.0,structural,24,10
28,531294.0,structural,25,8
29,689337.0,structural,26,7
30,851684.0,structural,27,2
31,2647900.0,structural,28,5
32,1385790.0,structural,29,8
33,524458.0,structural,30,4
34,3071800.0,structural,31,7
35,430675.0,structural,32,9
36,328633.0,structural,33,5
37,21768600.0,structural,34,6
38,255875.0,structural,35,3
39,403881.0,structural,36,8
40,587677.0,structural,37,8
41,678876.0,structural,38,9
42,126022.0,structural,39,1
43,516688.0,structural,40,6
44,239626.0,structural,41,5
46,219413.0,structural,43,8
47,213329.0,structural,44,9
48,411531.0,structural,45,8
49,230650.0,structural,46,2
50,1095350.0,structural,47,7
53,1057410.0,structural,50,6
54,109663.0,structural,51,5
55,1681500.0,structural,52,5
73,131452.0,structural,68,1
74,813823.0,structural,69,3
75,512822.0,structural,70,7
76,636785.0,structural,71,8
77,59925.5,structural,72,10
78,149779.0,structural,73,6
80,138264.0,structural,75,4
81,141883.0,structural,76,4
82,119274.0,structural,77,7
83,259853.0,structural,78,5
84,377749.0,structural,79,5
85,2393480.0,structural,80,8
86,204844.0,structural,81,1
87,945786.0,structural,82,6
88,86412.8,structural,83,9
89,454690.0,structural,84,3
98,324098.0,structural,92,5
99,204537.0,structural,93,9
100,712310.0,structural,94,7
101,116049.0,structural,95,1
102,444614.0,structural,96,7
103,66280.2,structural,97,5
104,254414.0,structural,98,4
105,924372.0,structural,99,7
106,60456.2,structural,100,2
107,802536.0,structural,101,8
108,943336.0,structural,102,2
109,483637.0,structural,103,10
110,3286610.0,structural,104,2
111,2056780.0,structural,105,3
112,582822.0,structural,106,8
113,599520.0,structural,107,10
114,906639.0,structural,107,3
115,4524370.0,structural,108,10
116,248677.0,structural,109,4
117,429335.0,structural,110,9
