col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
Alba,4003800,urban,background,CHEMILUMINESCENCE,,UV Absorption,,8.033028,44.703711
Alessandria Annunzio,6003801,urban,traffic,CHEMILUMINESCENCE,,,,8.612,44.906608
Alessandria Volta,6003805,urban,background,CHEMILUMINESCENCE,BETAH,UV Absorption,BETAH,8.623197,44.920301
Asti Acquisto,5005801,urban,background,CHEMILUMINESCENCE,BETAD,UV Absorption,,8.20546,44.90893
Asti Baussano,5005802,urban,traffic,CHEMILUMINESCENCE,,,,8.197558,44.894221
Baceno,3010800,rural,background,CHEMILUMINESCENCE,,UV Absorption,,8.255922,46.314783
Baldissero Torinese,1018800,rural,background,CHEMILUMINESCENCE,BETAD,UV Absorption,,7.792876,45.072365
Beinasco,1024802,urban,background,CHEMILUMINESCENCE,BETAD,,BETAD,7.5976,45.02981
Biella LaMarmora,2012803,urban,traffic,CHEMILUMINESCENCE,,,,8.051218,45.564175
Biella Sturzo,2012802,urban,background,CHEMILUMINESCENCE,BETAH,UV Absorption,BETAH,8.05639,45.55882
Borgaro Torinese,1028801,suburban,background,CHEMILUMINESCENCE,,UV Absorption,,7.658041,45.154639
Borgomanero,3024802,urban,traffic,CHEMILUMINESCENCE,BETAD,,BETAD,8.45844,45.68943
Borgosesia,2016800,urban,background,CHEMILUMINESCENCE,,UV Absorption,,8.283528,45.713169
Bra,4029801,urban,traffic,CHEMILUMINESCENCE,,,,7.843104,44.706149
Carmagnola,1059802,urban,traffic,CHEMILUMINESCENCE,,,,7.713999,44.847543
Casale Monferrato,6039801,urban,background,CHEMILUMINESCENCE,BETAD,,,8.445175,45.136124
Castelletto Ticino,3043800,rural,background,CHEMILUMINESCENCE,BETAD,UV Absorption,,8.602318,45.713526
Cerano,3049800,suburban,background,CHEMILUMINESCENCE,,,,8.786317,45.40973
Ceresole,1073800,rural,background,CHEMILUMINESCENCE,BETAD,UV Absorption,BETAD,7.2454,45.43022
Chieri,1078802,suburban,background,CHEMILUMINESCENCE,,UV Absorption,,7.83748,45.002757
Cigliano,2042800,rural,traffic,CHEMILUMINESCENCE,BETAH,,BETAH,8.043389,45.294747
Collegno,1090804,urban,traffic,CHEMILUMINESCENCE,,,,7.577933,45.072582
Cossato,2046800,urban,background,CHEMILUMINESCENCE,,UV Absorption,,8.187606,45.569106
Cuneo Alpini,4078800,urban,background,CHEMILUMINESCENCE,BETAH,UV Absorption,BETAD,7.538197,44.381755
Dernice,6066800,rural,background,CHEMILUMINESCENCE,,UV Absorption,,9.052427,44.763346
Domodossola,3061801,suburban,background,CHEMILUMINESCENCE,,UV Absorption,,8.292115,46.127605
Druento La Mandria,1099800,rural,background,CHEMILUMINESCENCE,,UV Absorption,,7.560196,45.175772
Ivrea,1125802,suburban,background,CHEMILUMINESCENCE,,UV Absorption,,7.878037,45.451198
Leini,1130800,suburban,background,CHEMILUMINESCENCE,BETAD,UV Absorption,BETAD,7.71158,45.17635
Mondovì,4130801,urban,traffic,CHEMILUMINESCENCE,,,,7.814634,44.401857
Novara Roma,3106804,urban,traffic,CHEMILUMINESCENCE,,,,8.619687,45.440342
Novara ARPA,3106805,urban,background,CHEMILUMINESCENCE,BETAH,UV Absorption,BETAH,8.6204,45.4397
Novi Ligure,6114801,urban,traffic,CHEMILUMINESCENCE,,,,8.794722,44.758141
Oleggio,3108801,urban,traffic,CHEMILUMINESCENCE,BETAD,,,8.645078,45.593496
Omegna,3110801,urban,traffic,CHEMILUMINESCENCE,BETAD,,,8.415739,45.898849
Orbassano,1171801,suburban,background,CHEMILUMINESCENCE,,UV Absorption,,7.549626,45.006872
Oulx,1175800,suburban,traffic,CHEMILUMINESCENCE,,,,6.835924,45.034796
Pieve Vergonte,3118800,suburban,background,CHEMILUMINESCENCE,,UV Absorption,,8.269,46.011725
Pinerolo,1191801,urban,background,,BETAD,,,7.3308,44.88615
Revello,4180800,rural,background,CHEMILUMINESCENCE,,UV Absorption,BETAD,7.42622,44.71976
Saliceto,4201800,rural,background,CHEMILUMINESCENCE,,UV Absorption,,8.169511,44.412227
Settimo Torinese,1265802,urban,traffic,CHEMILUMINESCENCE,,,,7.778179,45.143196
Susa,1270801,suburban,background,CHEMILUMINESCENCE,,UV Absorption,,7.050056,45.139114
Torino Consolata,1272803,urban,traffic,CHEMILUMINESCENCE,,,,7.678219,45.075848
Torino Lingotto,1272806,urban,background,CHEMILUMINESCENCE,BETAD,UV Absorption,,7.64905,45.02494
Torino Rebaudengo,1272805,urban,traffic,CHEMILUMINESCENCE,BETAD,,BETAD,7.69536,45.10407
Torino Rubino,1272822,urban,background,CHEMILUMINESCENCE,BETAH,UV Absorption,BETAH,7.625928,45.041879
Tortona,6174800,urban,traffic,CHEMILUMINESCENCE,,,,8.859642,44.8978
Trecate,3149800,urban,background,CHEMILUMINESCENCE,,,,8.743331,45.437284
Trivero,2149801,suburban,background,CHEMILUMINESCENCE,,UV Absorption,,8.159813,45.664235
Verbania,3156801,urban,background,CHEMILUMINESCENCE,NEFEL,UV Absorption,,8.565481,45.930343
Vercelli Coni,2158803,suburban,background,CHEMILUMINESCENCE,NEFEL,UV Absorption,,8.402362,45.31891
Vercelli Gastaldi,2158800,urban,traffic,CHEMILUMINESCENCE,BETAD,,,8.415138,45.328419
Vinchio,5120800,rural,background,CHEMILUMINESCENCE,,UV Absorption,,8.310314,44.808015
Vinovo,1309801,suburban,background,CHEMILUMINESCENCE,,UV Absorption,,7.636154,44.951307
