col0,col1,col2,col3,col4,col5
ID,840-16,0,,0.0,0.0
ID,840-16,1,,0.0,0.0
ID,840-16,2,,0.0,0.0
ID,840-16,3,,0.0,0.0
ID,840-16,4,,0.0,0.0
ID,840-16,5,,0.0,0.0
ID,840-16,6,,0.0,0.0
ID,840-16,7,,0.0,0.0
ID,840-16,8,,0.0,0.0
ID,840-16,9,,0.0,0.0
ID,840-16,10,,0.0,0.0
ID,840-16,11,,0.0,0.0
ID,840-16,12,,0.0,0.0
ID,840-16,13,,0.0,0.0
ID,840-16,14,,0.0,0.0
ID,840-16,15,,0.002458728,0.002458728
ID,840-16,16,,0.023804934,0.023804934
ID,840-16,17,,0.010744235,0.010744235
ID,840-16,18,,0.03951781,0.03951781
ID,840-16,19,,0.065551613,0.065551613
ID,840-16,20,,0.10629562,0.10629562
ID,840-16,21,,0.121455224,0.121455224
ID,840-16,22,,0.16219706,0.16219706
ID,840-16,23,,0.144416151,0.144416151
ID,840-16,24,,0.159341723,0.159341723
ID,840-16,25,,0.150124938,0.150124938
ID,840-16,26,,0.174441643,0.174441643
ID,840-16,27,,0.176382809,0.176382809
ID,840-16,28,,0.162749767,0.162749767
ID,840-16,29,,0.133123796,0.133123796
ID,840-16,30,,0.146804005,0.146804005
ID,840-16,31,,0.147620984,0.147620984
ID,840-16,32,,0.158314752,0.158314752
ID,840-16,33,,0.129807692,0.129807692
ID,840-16,34,,0.087834964,0.087834964
ID,840-16,35,,0.082681072,0.082681072
ID,840-16,36,,0.071539336,0.071539336
ID,840-16,37,,0.040297141,0.040297141
ID,840-16,38,,0.041812586,0.041812586
ID,840-16,39,,0.026829017,0.026829017
ID,840-16,40,,0.014929352,0.014929352
ID,840-16,41,,0.018957837,0.018957837
ID,840-16,42,,0.014602093,0.014602093
ID,840-16,43,,0.005465567,0.005465567
ID,840-16,44,,0.005399568,0.005399568
ID,840-16,45,,0.00445848,0.00445848
ID,840-16,46,,0.004402054,0.004402054
ID,840-16,47,,0.003012634,0.003012634
ID,840-16,48,,0.004043003,0.004043003
ID,840-16,49,,0.005694865,0.005694865
ID,840-16,50,,0.000716974,0.000716974
ID,840-16,51,,0.0,0.0
ID,840-16,52,,0.0,0.0
ID,840-16,53,,0.0,0.0
ID,840-16,54,,0.0,0.0
ID,840-16,55,,0.0,0.0
ID,840-16,56,,0.0,0.0
ID,840-16,57,,0.0,0.0
ID,840-16,58,,0.0,0.0
ID,840-16,59,,0.0,0.0
ID,840-16,60,,0.0,0.0
ID,840-16,61,,0.0,0.0
ID,840-16,62,,0.0,0.0
ID,840-16,63,,0.0,0.0
ID,840-16,64,,0.0,0.0
ID,840-16,65,,0.0,0.0
ID,840-16,66,,0.0,0.0
ID,840-16,67,,0.0,0.0
ID,840-16,68,,0.0,0.0
ID,840-16,69,,0.0,0.0
ID,840-16,70,,0.0,0.0
ID,840-16,71,,0.0,0.0
ID,840-16,72,,0.0,0.0
ID,840-16,73,,0.0,0.0
ID,840-16,74,,0.0,0.0
ID,840-16,75,,0.0,0.0
ID,840-16,76,,0.0,0.0
ID,840-16,77,,0.0,0.0
ID,840-16,78,,0.0,0.0
ID,840-16,79,,0.0,0.0
ID,840-16,80,,0.0,0.0
ID,840-16,81,,0.0,0.0
ID,840-16,82,,0.0,0.0
ID,840-16,83,,0.0,0.0
ID,840-16,84,,0.0,0.0
ID,840-16,85,,0.0,0.0
ID,840-16,86,,0.0,0.0
ID,840-16,87,,0.0,0.0
ID,840-16,88,,0.0,0.0
ID,840-16,89,,0.0,0.0
ID,840-16,90,,0.0,0.0
ID,840-16,91,,0.0,0.0
ID,840-16,92,,0.0,0.0
ID,840-16,93,,0.0,0.0
ID,840-16,94,,0.0,0.0
ID,840-16,95,,0.0,0.0
ID,840-16,96,,0.0,0.0
ID,840-16,97,,0.0,0.0
ID,840-16,98,,0.0,0.0
ID,840-16,99,,0.0,0.0
ID,840-16,100,,0.0,0.0
