col0,col1,col2,col3,col4,col5
75,grams,1,1,2018-11-27 19:46:40,2018-11-27 19:46:40
1,cup,1,2,2018-11-27 19:46:40,2018-11-27 19:46:40
0,cup,1,3,2018-11-27 19:46:40,2018-11-27 19:46:40
1,cup,1,4,2018-11-27 19:46:40,2018-11-27 19:46:40
2,cups,1,5,2018-11-27 19:46:40,2018-11-27 19:46:40
2,cup,1,6,2018-11-27 19:46:40,2018-11-27 19:46:40
0,cup,2,7,2018-11-27 19:47:09,2018-11-27 19:47:09
0,cup,2,8,2018-11-27 19:47:09,2018-11-27 19:47:09
24,,2,9,2018-11-27 19:47:09,2018-11-27 19:47:09
5,teaspoons,2,10,2018-11-27 19:47:09,2018-11-27 19:47:09
3,cups,2,11,2018-11-27 19:47:09,2018-11-27 19:47:09
4,,2,12,2018-11-27 19:47:09,2018-11-27 19:47:09
4,,2,13,2018-11-27 19:47:09,2018-11-27 19:47:09
1,teaspoon,2,14,2018-11-27 19:47:09,2018-11-27 19:47:09
1,cup,2,15,2018-11-27 19:47:09,2018-11-27 19:47:09
1,cup,2,16,2018-11-27 19:47:09,2018-11-27 19:47:09
1,package,2,17,2018-11-27 19:47:09,2018-11-27 19:47:09
8,oz,3,18,2018-11-27 19:47:45,2018-11-27 19:47:45
2,cups,3,19,2018-11-27 19:47:45,2018-11-27 19:47:45
6,oz,3,20,2018-11-27 19:47:45,2018-11-27 19:47:45
1,cup,3,21,2018-11-27 19:47:45,2018-11-27 19:47:45
3,oz,3,22,2018-11-27 19:47:45,2018-11-27 19:47:45
0,cup,3,23,2018-11-27 19:47:45,2018-11-27 19:47:45
8,oz,3,24,2018-11-27 19:47:45,2018-11-27 19:47:45
1,Tbsp,4,6,2018-11-27 19:48:16,2018-11-27 19:48:16
2,Tbsp,4,16,2018-11-27 19:48:16,2018-11-27 19:48:16
454,g,4,25,2018-11-27 19:48:16,2018-11-27 19:48:16
3,,4,26,2018-11-27 19:48:16,2018-11-27 19:48:16
1,Tbsp,4,27,2018-11-27 19:48:16,2018-11-27 19:48:16
1,tsp,4,28,2018-11-27 19:48:16,2018-11-27 19:48:16
0,,4,29,2018-11-27 19:48:16,2018-11-27 19:48:16
2,Tbsp,4,30,2018-11-27 19:48:16,2018-11-27 19:48:16
2,Tbsp,4,31,2018-11-27 19:48:16,2018-11-27 19:48:16
3,tablespoons,5,10,2018-11-27 19:48:42,2018-11-27 19:48:42
3,,5,12,2018-11-27 19:48:42,2018-11-27 19:48:42
1,tablespoon,5,31,2018-11-27 19:48:42,2018-11-27 19:48:42
1,tablespoons,5,32,2018-11-27 19:48:42,2018-11-27 19:48:42
3,sprigs,5,33,2018-11-27 19:48:42,2018-11-27 19:48:42
2,tablespoons,5,34,2018-11-27 19:48:42,2018-11-27 19:48:42
2,servings,5,35,2018-11-27 19:48:42,2018-11-27 19:48:42
2,cups,5,36,2018-11-27 19:48:42,2018-11-27 19:48:42
2,servings,5,37,2018-11-27 19:48:42,2018-11-27 19:48:42
1,cup,5,38,2018-11-27 19:48:42,2018-11-27 19:48:42
2,tablespoons,5,39,2018-11-27 19:48:42,2018-11-27 19:51:49
2,tablespoons,5,40,2018-11-27 19:48:42,2018-11-27 19:48:42
3,,5,41,2018-11-27 19:48:42,2018-11-27 19:48:42
1,tablespoon,5,42,2018-11-27 19:48:42,2018-11-27 19:48:42
1,tablespoon,5,43,2018-11-27 19:48:42,2018-11-27 19:48:42
2,servings,5,44,2018-11-27 19:48:42,2018-11-27 19:48:42
2,,5,45,2018-11-27 19:48:42,2018-11-27 19:48:42
1,tablespoon,5,46,2018-11-27 19:48:42,2018-11-27 19:48:42
1,,5,47,2018-11-27 19:48:42,2018-11-27 19:48:42
2,servings,5,48,2018-11-27 19:48:42,2018-11-27 19:48:42
1,stick,6,7,2018-11-27 19:49:24,2018-11-27 19:49:24
1,cup,6,45,2018-11-27 19:49:24,2018-11-27 19:49:24
4,tablespoons,6,49,2018-11-27 19:49:24,2018-11-27 19:49:24
20,ounce,6,50,2018-11-27 19:49:24,2018-11-27 19:49:24
1,cup,6,51,2018-11-27 19:49:24,2018-11-27 19:49:24
1,tablespoon,6,52,2018-11-27 19:49:24,2018-11-27 19:49:24
3,tablespoons,6,53,2018-11-27 19:49:24,2018-11-27 19:49:24
1,pinch,6,54,2018-11-27 19:49:24,2018-11-27 19:49:24
9,servings,6,55,2018-11-27 19:49:24,2018-11-27 19:49:24
1,cup,6,56,2018-11-27 19:49:24,2018-11-27 19:49:24
0,cup,7,16,2018-11-27 19:50:14,2018-11-27 19:50:14
0,teaspoon,7,57,2018-11-27 19:50:14,2018-11-27 19:50:14
1,can,7,58,2018-11-27 19:50:14,2018-11-27 19:50:14
1,,7,59,2018-11-27 19:50:14,2018-11-27 19:50:14
3,tablespoons,7,60,2018-11-27 19:50:14,2018-11-27 19:50:14
1,tablespoon,7,61,2018-11-27 19:50:14,2018-11-27 19:50:14
1,teaspoon,7,62,2018-11-27 19:50:14,2018-11-27 19:50:14
5,tablespoons,7,63,2018-11-27 19:50:14,2018-11-27 19:50:14
1,cup,8,64,2018-11-27 19:50:19,2018-11-27 19:50:19
4,,8,65,2018-11-27 19:50:19,2018-11-27 19:50:19
4,slices,8,66,2018-11-27 19:50:19,2018-11-27 19:50:19
1,pound,8,67,2018-11-27 19:50:19,2018-11-27 19:50:19
2,slices,8,68,2018-11-27 19:50:19,2018-11-27 19:50:19
1,tablespoon,8,69,2018-11-27 19:50:19,2018-11-27 19:50:19
3,cups,9,53,2018-11-27 19:50:58,2018-11-27 19:50:58
2,tsp,9,70,2018-11-27 19:50:58,2018-11-27 19:50:58
2,cloves,9,71,2018-11-27 19:50:58,2018-11-27 19:50:58
1,pound,9,72,2018-11-27 19:50:58,2018-11-27 19:50:58
6,servings,9,73,2018-11-27 19:50:58,2018-11-27 19:50:58
1,pound,9,74,2018-11-27 19:50:58,2018-11-27 19:50:58
1,tablespoon,10,60,2018-11-27 19:51:01,2018-11-27 19:51:01
1,tablespoon,10,61,2018-11-27 19:51:01,2018-11-27 19:51:01
1,pound,10,75,2018-11-27 19:51:01,2018-11-27 19:51:01
2,teaspoons,10,76,2018-11-27 19:51:01,2018-11-27 19:51:01
1,teaspoon,10,77,2018-11-27 19:51:01,2018-11-27 19:51:01
2,tablespoons,10,78,2018-11-27 19:51:01,2018-11-27 19:51:01
4,servings,10,79,2018-11-27 19:51:01,2018-11-27 19:51:01
2,tsp,11,6,2018-11-27 19:51:05,2018-11-27 19:51:05
1,tbsp,11,8,2018-11-27 19:51:05,2018-11-27 19:51:05
4,tbsp,11,16,2018-11-27 19:51:05,2018-11-27 19:51:05
2,cups,11,35,2018-11-27 19:51:05,2018-11-27 19:51:05
1,tsp,11,62,2018-11-27 19:51:05,2018-11-27 19:51:05
7,tbsp,11,69,2018-11-27 19:51:05,2018-11-27 19:51:05
6,,11,80,2018-11-27 19:51:05,2018-11-27 19:51:05
1,tbsp,11,81,2018-11-27 19:51:05,2018-11-27 19:51:05
4,,11,82,2018-11-27 19:51:05,2018-11-27 19:51:05
4,oz,11,83,2018-11-27 19:51:05,2018-11-27 19:51:05
1,cup,11,84,2018-11-27 19:51:05,2018-11-27 19:51:05
1,,11,85,2018-11-27 19:51:05,2018-11-27 19:51:05
1,cup,11,86,2018-11-27 19:51:05,2018-11-27 19:51:05
18,ounces,12,17,2018-11-27 19:51:41,2018-11-27 19:51:41
24,servings,12,87,2018-11-27 19:51:41,2018-11-27 19:51:41
1,teaspoon,12,88,2018-11-27 19:51:41,2018-11-27 19:51:41
16,oz,12,89,2018-11-27 19:51:41,2018-11-27 19:51:41
24,servings,12,90,2018-11-27 19:51:41,2018-11-27 19:51:41
1,cup,13,91,2018-11-27 19:51:43,2018-11-27 19:51:43
1,cup,13,92,2018-11-27 19:51:43,2018-11-27 19:51:43
1,cup,13,93,2018-11-27 19:51:43,2018-11-27 19:51:43
1,cup,13,94,2018-11-27 19:51:43,2018-11-27 19:51:43
1,cup,13,95,2018-11-27 19:51:43,2018-11-27 19:51:43
1,,14,5,2018-11-27 19:51:46,2018-11-27 19:51:46
2,cups,14,16,2018-11-27 19:51:46,2018-11-27 19:51:46
2,tsp,14,61,2018-11-27 19:51:46,2018-11-27 19:51:46
2,cloves,14,71,2018-11-27 19:51:46,2018-11-27 19:51:46
31,oz,14,96,2018-11-27 19:51:46,2018-11-27 19:51:46
16,oz,14,97,2018-11-27 19:51:46,2018-11-27 19:51:46
28,oz,14,98,2018-11-27 19:51:46,2018-11-27 19:51:46
2,,14,99,2018-11-27 19:51:46,2018-11-27 19:51:46
0,cup,14,100,2018-11-27 19:51:46,2018-11-27 19:51:46
1,cup,14,101,2018-11-27 19:51:46,2018-11-27 19:51:46
11,oz,14,102,2018-11-27 19:51:46,2018-11-27 19:51:46
1,tsp,14,103,2018-11-27 19:51:46,2018-11-27 19:51:46
15,oz,14,104,2018-11-27 19:51:46,2018-11-27 19:51:46
1,Tbs,14,105,2018-11-27 19:51:46,2018-11-27 19:51:46
1,,14,106,2018-11-27 19:51:46,2018-11-27 19:51:46
2,teaspoons,15,6,2018-11-27 19:52:21,2018-11-27 19:52:21
2,cups,15,16,2018-11-27 19:52:21,2018-11-27 19:52:21
2,teaspoons,15,54,2018-11-27 19:52:21,2018-11-27 19:52:21
8,servings,15,62,2018-11-27 19:52:21,2018-11-27 19:52:21
1,package,15,107,2018-11-27 19:52:21,2018-11-27 19:52:21
5,cups,15,108,2018-11-27 19:52:21,2018-11-27 19:52:21
0,cup,15,109,2018-11-27 19:52:21,2018-11-27 19:52:21
1,,15,110,2018-11-27 19:52:21,2018-11-27 19:52:21
