col0,col1,col2,col3,col4,col5,col6,col7,col8
Audi,120,racing,1,120,120,1,1,Cebu
CR-V,80000,Honda CR-V The Compact Sport SUV,1,50,50,1,1,Port Moresby
Fj Cruiser,150000,2019 Toyota Fj Cruiser Extreme V6 4.0L Manual,1,50,50,1,1,Port Moresby
Ford Ranger,95000,Ford Ranger Raptor 2.0L BiTurbo 4x4,1,50,50,1,1,Port Moresby
Toyota Hiace,97000,Toyota Hiace Commuter Deluxe 3.0 MT,1,50,50,1,1,Port Moresby
Toyota Hilux,64000,Toyota Hilux 2.4 Cab 4x2 MT,1,50,50,1,1,Port Moresby
Land Cruiser,100000,Toyota Land Cruiser 79 Series 10 Seater,1,50,50,1,1,Port Moresby
Mercedes Benz,120000,Mercedes Benz Class A,1,50,50,1,1,Port Moresby
Mitsubishi Pajero,90000,Pajero GLS 3.2 DI-D 4WD AT,1,50,50,1,1,Port Moresby
Prado,90000,Pajero GLS 3.2 DI-D 4WD AT,1,50,50,1,1,Port Moresby
Range Rover,150000,Land Rover Range Rover 2012 HSE AT,1,50,50,1,1,Port Moresby
RAV 4,50000,2000 Toyota RAV4,1,50,50,1,1,Port Moresby
Adobe CS Master 6 Collection,3000,Adobe Creative Suite 6 Applications,1,100,100,2,1,Port Moresby
Adobe Premiere Pro,1000,Adobe Creative Suite 6 Applications,1,100,100,2,1,Port Moresby
Adobe After Effects,1000,Adobe Creative Suite 6 Applications,1,100,100,2,1,Port Moresby
Audio Studio,1000,Audio Application,1,100,100,2,1,Port Moresby
Autocad,1000,Computer Aided Design and Drafting Software,1,100,100,2,1,Port Moresby
Avast Antivirus,1000,Avast Antivirus Software,1,100,100,2,1,Port Moresby
AVG,1000,AVG Antivirus Software,1,100,100,2,1,Port Moresby
Kaspersky,1000,Kaspersky Antivirus Software,1,100,100,2,1,Port Moresby
Adobe Lightroom,1000,Adobe Creative Suite 6 Applications,1,100,100,2,1,Port Moresby
McAfee,1000,Kaspersky Antivirus Software,1,100,100,2,1,Port Moresby
Microsoft Office Pro,800,Microsoft Office Software,1,100,100,2,1,Port Moresby
Adobe Photoshop,1000,Adobe Creative Suite 6 Applications,1,100,100,2,1,Port Moresby
Canon Mark 5D DSLR,5000,Canon EOS 5D Mark DSLR,1,10,10,3,1,Port Moresby
DJI Phatom 3 Pro,5000,DJI Pofessional Phatom,1,10,10,3,1,Port Moresby
Huawei P30 Pro,4000,Huawei P30 Pro Cellphone,1,10,10,3,1,Port Moresby
iPad Air Mini,2500,Mini iPad Air,1,10,10,3,1,Port Moresby
Apple iPhone X,5000,iPhone X OS 12.2,1,10,10,3,1,Port Moresby
HP laptop,4000,HP Laptop i7 Widows 64,1,10,10,3,1,Port Moresby
Canon Printer,2000,Canon Printer Scanner Photocopy,1,10,10,3,1,Port Moresby
Acer Projector,1000,Acer Projector White,1,10,10,3,1,Port Moresby
Samsung Galaxy 10,4000,Samsung Galaxy 10 Cellphone ,1,10,10,3,1,Port Moresby
Bose Speaker,2500,Bose Portable Speaker,1,10,10,3,1,Port Moresby
Blender,200,Fruit Blender,1,10,10,4,1,Port Moresby
Cake Mixer,100,Cake Wizz Mixer,1,10,10,4,1,Port Moresby
Coffee Maker,100,Professional and Neat Coffee Maker,1,10,10,4,1,Port Moresby
Convection Oven,200,Convection Oven,1,10,10,4,1,Port Moresby
Deep Fat Fryer,200,Deep Fat Fryer,1,10,10,4,1,Port Moresby
Water Dispenser,200,Hot and Cold Water Dispenser,1,10,10,4,1,Port Moresby
Electric Frying Pan,200,Electric Deep Fryer,1,10,10,4,1,Port Moresby
Elecric Jug,50,Electric Jug,1,10,10,4,1,Port Moresby
Microwave,300,Microwave Oven,1,10,10,4,1,Port Moresby
Rice Cooker,100,Electric Rice Cooker,1,10,10,4,1,Port Moresby
Sandwich Maker,50,Sandwich Maker,1,10,10,4,1,Port Moresby
Toaster,50,Bread Toaster,1,10,10,4,1,Port Moresby
Waffle Maker,50,Waffle Maker,1,10,10,4,1,Port Moresby
Queen Sized Wooden Bed,2000,Queen Sized Wooden Bed Frame and Mattress,1,10,10,5,1,Port Moresby
Kids Bunk Bed,3000,Kids Bunk Bed,1,10,10,5,1,Port Moresby
