col0,col1,col2
Agwagwune,Agwagwune,agwa1247
Aja-Gbe,AjaGbe,ajab1235
Akan (Asante),Akan,akan1250
Alege,Alege,aleg1238
Anaang,Anaang,anaa1238
Asu,Asu,asun1235
Baatonum,Baatonum,baat1238
Baba,Baba,baba1264
Bade,Bade,bade1248
Bafaw-Balong,BafawBalong,bafa1247
Baga-Koba,BagaKoba,baga1273
Bagirmi,Bagirmi,bagi1246
Bakundu-Balue,BakunduBalue,orok1266
Bakwé,Bakwe,bakw1243
Balanta-Soofa,BalantaSoofa,bala1301
Bambara,Bambara,bamb1269
Bamenyam,Bamenyam,bame1260
Bamun,Bamun,bamu1253
Bandi,Bandi,band1352
Bangolan,Bangolan,bang1356
Bassa,Bassa,nucl1418
Bassa-Kontagora,BassaKontagora,bass1259
Baynunk-Gujaxer,BaynunkGujaxer,bain1259
Begbere-Ejar,BegbereEjar,begb1241
Biafada,Biafada,biaf1240
Bijogo-Kajoko,BijogoKajoko,kajo1240
Bijogo-Kamona,BijogoKamona,kamo1253
Boko,Boko,boko1266
Bokyi,Bokyi,boky1238
Bole,Bole,nucl1695
Bolo,Bolo,bolo1261
Buduma,Buduma,budu1265
Buli,Buli,buli1254
Central Teke (Ebo),Ebo,teke1278
Chichewa / Nyanja,Nyanja,nyan1308
Chuwabo,Chuwabo,chuw1238
Cinda-Regi-Tiyal,CindaRegiTiyal,cind1241
Cross River Mbembe,CrossRiverMbembe,cros1244
Dangme,Dangme,adan1247
Dan (Yakouba),Dan,west2878
Dewoin,Dewoin,dewo1238
Dibo,Dibo,dibo1247
Dimbong,Dimbong,dimb1238
Duala,Duala,dual1243
Duwai,Duwai,duwa1244
Ebira,Ebira,ebir1243
Edo,Edo,bini1246
Eloyi,Eloyi,eloy1241
Fon-Gbe,FonGbe,fonn1241
Fula (Kano-Katsina-Bororo),Fula,nige1253
Gola,Gola,gola1255
Gurmancema,Gurmancema,gour1243
Gwari,Gwari,gbar1246
Ham,Ham,hyam1245
Hassaniya,Hassaniya,hass1238
Hausa,Hausa,haus1257
Ife,Ife,ifee1241
Igala,Igala,igal1242
