col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17
1,安全性,臺北市住宅竊盜點位資訊,住宅竊盜點位,Taipei_homeBurglary.json,heat,buffer,crime_home,1,發生時段,point,,發生時段,發生時段,,,發生(現)地,發生地
2,安全性,臺北市汽車竊盜點位資訊,汽車竊盜點位,Taipei_carBurglary.json,heat,buffer,crime_car,1,發生時段,point,,發生時段,發生時段,,,發生(現)地,發生地
3,安全性,臺北市事故點位座標,交通事故點位,Taipei_accident_lite.json,heat,,accident,1,102y_csv_E,point,,102y_csv_E,發生時段,,,,
4,安全性,臺北市歷年積水紀錄圖,歷年積水紀錄,Taipei_flooded.json,flooded,color,flooding,1,FD_DEPTH,polygon,,FD_DEPTH,淹水深淺,mm,mm,FDATE,發生時間
5,安全性,臺北市土壤液化潛勢圖,土壤液化潛勢,,soil,,soil_liq,1,,polygon,,,潛勢高低,,,,
6,健康性,公害陳情案件分佈位置圖,公害案件分佈,Taipei_pollution.json,category,circle,pollution,1,污染主,point,,污染細,汙染細項,,,,
7,健康性,公害陳情警示區域範圍圖,,Taipei_pollution_region.json,choropleth,,,0,,polygon,,,,,,,
8,健康性,醫院基本資料,,同下,category,,,0,,point,,,,,,,
9,健康性,診所基本資料,醫療院所位置,Taipei_hospital.json,category,,hospital,1,TYPE,point,,機構名稱,機構名稱,,,機構地址,機構地址
10,健康性,臺北市加油站及加氣站分布圖,加油加氣點位,Taipei_oil.json,buffer,icon,oilgas,1,S_NAME,point,images/oil.svg,ADDRESS,所在地址,加油加氣站,,NAME,
11,寧適性,臺北市各級學校分布圖,各級學校點位,Taipei_school.json,category,tile,school,1,school,point,,school_nam,學校名稱,,,,
12,寧適性,臺北市公園,公園綠地範圍,,tile,,park,1,,,,,,公園,,,
13,寧適性,村里戶數、單一年齡人口,村里人口總數,Taipei_age.json,choropleth,,population,1,total,polygon,,total,人口數量,人,人,VILLNAME,
14,寧適性,所得,村里平均薪資,Taipei_salary.json,choropleth,,salary,1,薪資所,polygon,,薪資所,薪資所得,元,元,VILLNAME,
15,便利性,臺北市公車站牌位置圖,,Taipei_busstop.json,heat,buffer,bus_stop,0,bsm_chines,point,,bsm_chines,站牌名稱,,,,
16,便利性,臺北都會區大眾捷運系統車站點位圖,台北捷運站點,Taipei_MRTstation.json,buffer,,mrt_stop,1,NAME,point,images/MRTStation.png,NAME,站體名稱,捷運站,,,
17,便利性,臺北都會區大眾捷運系統路網圖,台北捷運路線,Taipei_MRTroute.json,color,,mrt_route,1,RouteName,line,,RouteName,路線名稱,捷運路線,,,
18,便利性,Youbike臺北市公共自行車即時資訊,微笑單車站點,,youbike,,youbike,1,StationPosition,point,images/bike.png,StationName,站點名稱,微笑單車站,,,
19,all,臺北市住宅竊盜點位資訊,住宅竊盜點位,Taipei_homeBurglary.json,heat,buffer,crime_home,1,發生時段,point,,發生時段,發生時段,,,發生(現)地,發生地
20,all,臺北市汽車竊盜點位資訊,汽車竊盜點位,Taipei_carBurglary.json,heat,buffer,crime_car,1,發生時段,point,,發生時段,發生時段,,,發生(現)地,發生地
21,all,臺北市事故點位座標,交通事故點位,Taipei_accident_lite.json,heat,,accident,1,102y_csv_E,point,,102y_csv_E,發生時段,,,,
22,all,臺北市歷年積水紀錄圖,歷年積水紀錄,Taipei_flooded.json,flooded,color,flooding,1,FD_DEPTH,polygon,,FD_DEPTH,淹水深淺,mm,mm,FDATE,發生時間
23,all,臺北市土壤液化潛勢圖,土壤液化潛勢,,soil,,soil_liq,1,,polygon,,,潛勢高低,,,,
24,all,公害陳情案件分佈位置圖,公害案件分佈,Taipei_pollution.json,category,circle,pollution,1,污染主,point,,污染細,汙染細項,,,,
25,all,公害陳情警示區域範圍圖,,Taipei_pollution_region.json,choropleth,,,0,,polygon,,,,,,,
26,all,醫院基本資料,,同下,category,,,0,,point,,,,,,,
27,all,診所基本資料,醫療院所位置,Taipei_hospital.json,category,,hospital,1,TYPE,point,,機構名稱,機構名稱,,,機構地址,機構地址
28,all,臺北市加油站及加氣站分布圖,加油加氣點位,Taipei_oil.json,buffer,icon,oilgas,1,S_NAME,point,images/oil.svg,ADDRESS,所在地址,加油加氣站,,NAME,
29,all,臺北市各級學校分布圖,各級學校點位,Taipei_school.json,category,tile,school,1,school,point,,school_nam,學校名稱,,,,
30,all,臺北市公園,公園綠地範圍,,tile,,park,1,,,,,,公園,,,
31,all,村里戶數、單一年齡人口,村里人口總數,Taipei_age.json,choropleth,,population,1,total,polygon,,total,人口數量,人,人,VILLNAME,
32,all,所得,村里平均薪資,Taipei_salary.json,choropleth,,salary,1,薪資所,polygon,,薪資所,薪資所得,元,元,VILLNAME,
33,all,臺北市公車站牌位置圖,,Taipei_busstop.json,heat,buffer,bus_stop,0,bsm_chines,point,,bsm_chines,站牌名稱,,,,
34,all,臺北都會區大眾捷運系統車站點位圖,台北捷運站點,Taipei_MRTstation.json,buffer,,mrt_stop,1,NAME,point,images/MRTStation.png,NAME,站體名稱,捷運站,,,
35,all,臺北都會區大眾捷運系統路網圖,台北捷運路線,Taipei_MRTroute.json,color,,mrt_route,1,RouteName,line,,RouteName,路線名稱,捷運路線,,,
36,all,Youbike臺北市公共自行車即時資訊,微笑單車站點,,youbike,,youbike,1,StationPosition,point,images/bike.png,StationName,站點名稱,微笑單車站,,,
37,,內政部實價登錄資訊,實價登錄坪價,Taipei_estate_Atype_lite.json,cluster,,estate,1,單價每坪,point,,單價每坪,每坪單價,坪,坪,總價元,成交總價
