col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20
TPLC,16,900,TULUA,com,comercial,4,776338,194084.5,124.742,16173.70833,1,1,0.6,small,293,1002,0.046226807,VALLE DEL CAUCA,3059,2000
TPLC,16,686,CARTAGO,com,comercial,2,436117,218058.5,70.075,18171.54167,1,1,0.6,small,293,651,0.046226807,VALLE DEL CAUCA,3051,2000
CASD,11,108,SAN LUIS DE GACENO,res,estrato_4,4,2444,611.0,0.379,50.91666667,1,1,0.6,small,126,445,0.154736376,BOYACA,8251,1000
CASD,11,108,SAN LUIS DE GACENO,res,estrato_2,408,258620,633.87,43.01,52.8225,1,1,0.6,small,42,445,0.154736376,BOYACA,8175,1000
CASD,11,108,SAN LUIS DE GACENO,res,estrato_1,76,65213,858.07,34.25,71.50583333,1,1,0.6,small,0,445,0.154736376,BOYACA,8134,1000
RQEC,1,50,FLORIDABLANCA,com,comercial,3,1081568,360522.67,173.786,30043.55583,1,1,0.6,small,290,475,0.111305714,SANTANDER,6917,2000
RQEC,1,517,SAN GIL,ind,industrial,1,739559,739559.0,162.372,61629.91667,1,1,0.6,small,332,815,0.111305714,SANTANDER,6907,1000
RQEC,1,272,GIRON,ind,industrial,2,2056376,1028188.0,451.481,85682.33333,1,1,0.6,small,332,354,0.111305714,SANTANDER,6905,1000
RQEC,1,821,BUCARAMANGA,com,comercial,7,7392995,1056142.14,1187.903,88011.845,1,1,0.6,small,290,546,0.111305714,SANTANDER,6916,2000
RQEC,1,821,BUCARAMANGA,ind,industrial,3,4964538,1654846.0,1089.974,137903.8333,1,1,0.6,small,332,546,0.111305714,SANTANDER,6906,1000
RQEC,1,44,TOCANCIPA,ind,industrial,1,856754,856754.0,188.102,71396.16667,1,1,0.6,small,332,1285,0.111305714,CUNDINAMARCA,6908,1000
RQEC,1,450, D.C.,ind,industrial,5,4332212,866442.4,951.145,72203.53333,1,1,0.6,small,332,808,0.111305714,BOGOTA,6909,1000
PEEC,21,888,SEVILLA,com,comercial,1,1418,1418.0,0.228,118.1666667,1,1,0.6,small,289,1013,0.13081557,VALLE DEL CAUCA,2562,2000
