col0,col1,col2,col3,col4
中国,ck6gr8ku4000rgh7c2gq29ll4,甘肃省,gss gansusheng,甘肃省
中国,ck6gr8l8r000sgh7c8giteelq,江西省,jxs jiangxisheng,江西省
中国,ck6gr8ler000tgh7ceqzjek0p,河南省,hns henansheng,河南省
中国,ck6gr8lji000ugh7c9h38ey1g,辽宁省,lns liaoningsheng,辽宁省
中国,ck6gr8lot000vgh7cglnvevh8,湖南省,hns hunansheng,湖南省
中国,ck6gr8lu1000wgh7c86ejgmi6,四川省,scs sichuansheng,四川省
中国,ck6gr8lys000xgh7caap3ab4o,天津市,tjs tianjinshi,天津市
中国,ck6gr8m4d000ygh7c817k24fr,广东省,gds guangdongsheng,广东省
中国,ck6gr8m9w000zgh7cdznx1s6s,浙江省,zjs zhejiangsheng,浙江省
中国,ck6gr8meq0010gh7c3fks3af2,山西省,sxs shanxisheng,山西省
中国,ck6gr8mjy0011gh7cgv8xhw2a,陕西省,sxs shanxisheng,陕西省
中国,ck6gr8myg0012gh7cdvb12p2t,重庆市,zqs zhongqingshi,重庆市
中国,ck6gr8n4o0013gh7c93zq2y3l,上海市,shs shanghaishi,上海市
中国,ck6gr8ncb0014gh7ca3pkctq0,海南省,hns hainansheng,海南省
中国,ck6gr8o4f0015gh7c6hkv7u5k,新疆维吾尔自治区,xjwwezzq xinjiangweiwuerzizhiqu,新疆维吾尔自治区
中国,ck6gr8ovi0016gh7c9ly7h7gi,青海省,qhs qinghaisheng,青海省
中国,ck6gr8p5k0017gh7ca8rk626u,福建省,fjs fujiansheng,福建省
中国,ck6gr8pbs0018gh7chbf2anuw,山东省,sds shandongsheng,山东省
中国,ck6gr8phj0019gh7c0uzn3x2j,江苏省,jss jiangsusheng,江苏省
中国,ck6gr8pyr001agh7c59zx7btm,贵州省,gzs guizhousheng,贵州省
中国,ck6gr8q4u001bgh7c8qgzfi4o,湖北省,hbs hubeisheng,湖北省
中国,ck6gr8qb2001cgh7c1axa9zg4,河北省,hbs hebeisheng,河北省
中国,ck6gr8qgu001dgh7cgcuydjf0,北京市,bjs beijingshi,北京市
中国,ck6gr8qno001egh7c0qh24qdp,西藏自治区,xczzq xicangzizhiqu,西藏自治区
中国,ck6gr8qtq001fgh7chsea631f,黑龙江省,hljs heilongjiangsheng,黑龙江省
