col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17
ALTSBY,Sainsburys,Lloyd Street,Altrincham,f,t,t,t,t,f,t,t,f,f,f,f,376764.99731898,387505.99681748
SALHNT,The Huntsman,Catterick Road,Sale,f,t,t,t,t,t,t,t,f,t,f,f,376141.00284979,390724.99538872
TRAASD,Asda,Barton Dock Road,Trafford Park,f,t,t,t,t,t,t,t,f,f,f,f,377163.00290846,396924.00094184
URMULS,Urmston Leisure Centre,Bowfell Road,Urmston,f,t,t,t,t,f,t,t,f,f,f,f,375446.0019144,394890.00316765
OLDBST,Community Centre Car Park,Blair Street,Old Trafford,f,t,t,t,t,t,t,t,f,f,f,f,382685.00065994,396150.00249659
OLDWCY,White City Retail Park,Chester Road,Old Trafford,f,t,t,t,t,t,t,t,f,f,f,f,381274.99627092,396160.99934877
TIMBAK,Baker Street Car Park,Baker Street,Timperley,f,t,t,t,t,t,t,t,t,t,f,f,379036.99811094,389137.99966152
TIMWYE,Wyevale Garden Centre,Green Lane,Timperley,f,t,t,t,t,f,t,t,t,f,f,f,378629.99715981,387508.99595898
TRA4AV,Fourth Ave Car Park,Fourth Ave,Trafford Park,f,t,t,t,t,t,f,f,f,f,f,f,379486.99705572,396600.00368509
URMFLI,Flixton Railway Station Car Park,Flixton Road,Flixton,f,t,t,t,t,t,t,t,f,t,f,f,374603.00213224,394230.00209099
HALBST,Brown Street Car Park,Brown Street,Hale,f,t,t,t,t,t,t,t,t,f,f,f,376964.99776611,386983.99623859
URMGHC,George Carnall Leisure Centre,Kingsway Park,Davyhulme,f,t,t,t,t,f,t,t,f,t,f,f,377336.00078048,395750.99671081
STRCHR,Chester Road Household Waste and Recycling Centre,Chester Road,Stretford,t,t,t,t,t,f,t,t,t,f,f,t,379289.99781083,393752.99863181
SALASC,Ascot Avenue Car Park,Ascot Avenue,Sale West,f,t,t,t,t,t,t,t,t,t,f,f,376373.00237905,391212.99570008
BOWJUB,Assembly Rooms Car Park,The Firs,Bowdon,f,t,t,t,t,f,t,t,f,t,f,f,375942.00005506,386993.00366024
ALTSIN,Sinderland Road Household Waste and Recycling Centre,Sinderland Road,Altrincham,t,t,t,t,t,f,t,t,f,f,t,f,375239.99906279,390319.00160323
OLDCPR,Cornbrook Park Road Car Park,At the end of Malvern Row,Old Trafford,f,t,t,t,t,t,t,t,f,t,f,f,382520.00049719,396649.99937397
OLDDCL,Seven Sisters,Dudley Close,Old Trafford,f,t,t,t,t,t,f,f,f,t,f,f,383194.99891435,396154.00135193
URMMNA,Manor Road Car Park,Manor Road,Urmston,f,t,t,t,t,f,t,t,f,f,f,f,376738.00298894,394259.00378934
URMWCP,Woodsend Circle,Woodsend Circle,Flixton,f,t,t,t,t,f,t,t,t,f,f,f,373971.00170872,395153.99760003
SALFIR,Manor Avenue Playing Fields Car Park,Manor Avenue,Ashton-on-Mersey,f,t,t,t,t,t,t,t,f,t,f,f,376471.0031753,391694.99772844
PARCOO,Car Park behind Co-op,Central Road,Partington,f,t,t,t,t,f,t,t,f,t,f,f,371766.00028326,391407.99988072
URMPRN,Park Road North Car Park,Park Road North,Urmston,f,t,t,t,t,f,t,t,f,f,f,f,376457.00306155,394895.00173682
OLDBCR,Bath Crescent,,Old Trafford,f,t,t,t,t,t,t,t,f,f,f,f,382186.00131704,396210.99503766
SALWTR,Sale Water Park,Rifle Road,Sale,f,t,t,t,t,t,t,t,t,f,f,f,380237.99844611,392734.00031704
SALNOR,Community Centre,Norris Road,Sale,f,t,t,t,t,t,t,t,t,t,f,f,379843.99995633,390968.9955444
STRWRD,Wardle Close Flats,Wardle Close,Stretford,f,t,t,t,t,t,t,t,f,f,f,f,380226.9995346,394808.9963556
STRCCT,Circle Court,Barton Road,Stretford,f,t,t,t,t,t,f,f,f,f,f,f,377690.00247886,395597.00079168
TRABQ,B & Q,Redclyffe Road,Trafford Park,f,t,t,t,t,t,t,t,f,t,f,f,376860.49161666,397369.88330934
URMPBL,Car Park,Pennybridge Lane,Flixton,f,t,t,t,t,f,t,f,t,f,f,f,375340.00340888,394536.00449871
URMTGH,Trafford General Hospital,Moorside Road,Davyhulme,f,t,t,t,t,f,f,f,f,f,f,f,375534.00145153,395446.00401406
URMTRP,Trafford Retail Park,Neary Way,Urmston,f,t,t,t,t,f,t,t,f,f,f,f,376279.99808983,396330.00097256
URMCHR,Christ Church,Lostock Road,Davyhulme,f,t,t,t,t,t,t,t,t,t,f,f,377175.2880495,395678.19754935
SALSAI,Sainsburys,Curzon Road,Sale,f,t,t,t,t,t,t,t,t,f,f,f,378621.94998017,392256.07712113
STRARN,Stretford Arndale Car Park,,Stretford,f,t,t,t,t,t,t,t,f,f,f,f,379478.55411315,394379.61926352
HALCEC,Cecil Road Car Park,Cecil Road,Hale,f,t,t,t,t,t,t,f,t,t,f,f,377139.57044481,386594.12783726
ASHGBR,Greenbank Road Car Park,Greenbank Road,Ashton-on-Mersey,f,t,t,t,t,t,t,t,f,f,f,f,377372.93865421,392491.14983227
