col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14
3647,102,Refft,0.07049684,0.08781459,0.1136606,0.1770005,0.277226,0.37781925,0.4550721,0.50412045,0.56776935,AK,2020-04-11,R[eff](t) < 1
3653,106,Refft,0.651101325,0.7161753,0.7820609,0.95660475,1.045225,1.0941275,1.133417,1.148629,1.15909975,AL,2020-04-15,R[eff](t) ~ 1
3651,105,Refft,0.719857325,0.79459275,0.8598717,0.987401,1.08387,1.166025,1.237673,1.2851325,1.31417,AR,2020-04-14,R[eff](t) ~ 1
3751,204,Refft,0.78425115,0.8037472,0.8374697,0.8782105,0.9220255,0.979038,1.036944,1.061694,1.08888925,AZ,2020-07-22,R[eff](t) < 1
3657,110,Refft,0.681928275,0.70040805,0.7191129,0.749726,0.7853645,0.81883475,0.8497826,0.86439685,0.880370125,CA,2020-04-19,R[eff](t) < 1
3666,123,Refft,0.591169575,0.61523355,0.641593,0.7010245,0.7479115,0.80073675,0.8384467,0.85548865,0.87241755,CO,2020-05-02,R[eff](t) < 1
3664,118,Refft,0.364613575,0.39421825,0.429193,0.4723655,0.5270715,0.5746455,0.6223178,0.64694855,0.6652531,CT,2020-04-27,R[eff](t) < 1
3687,141,Refft,0.616038675,0.6327682,0.6547393,0.683253,0.7100345,0.73675125,0.7610451,0.7723648,0.783898775,DC,2020-05-20,R[eff](t) < 1
3674,128,Refft,0.4247812,0.44683965,0.465883,0.497637,0.5400935,0.57724425,0.6122219,0.6314736,0.644096725,DE,2020-05-07,R[eff](t) < 1
3660,113,Refft,0.436802125,0.4508604,0.4798642,0.524743,0.5694465,0.61651125,0.6509,0.6732822,0.688876225,FL,2020-04-22,R[eff](t) < 1
3656,109,Refft,0.475204475,0.50154275,0.5417188,0.60264775,0.657775,0.714577,0.7573471,0.78439655,0.8097481,GA,2020-04-18,R[eff](t) < 1
3650,105,Refft,0.053467125,0.0809427,0.1195133,0.19478975,0.2663805,0.33941,0.4157278,0.4586758,0.4821448,HI,2020-04-14,R[eff](t) < 1
3681,134,Refft,0.689121225,0.7034416,0.7224561,0.7489085,0.7860115,0.82448675,0.8489102,0.86489805,0.880594475,IA,2020-05-13,R[eff](t) < 1
3649,103,Refft,0.084324495,0.11982665,0.1792352,0.2524585,0.3484995,0.45261225,0.5731165,0.62406455,0.6705573,ID,2020-04-12,R[eff](t) < 1
3701,154,Refft,0.6162907,0.62973415,0.6498763,0.67843725,0.7153145,0.74401375,0.7620551,0.77362805,0.78155695,IL,2020-06-02,R[eff](t) < 1
3674,127,Refft,0.60738645,0.61683225,0.6445805,0.690892,0.733462,0.77218425,0.8021729,0.8158873,0.838173975,IN,2020-05-06,R[eff](t) < 1
3658,112,Refft,0.506366475,0.55810235,0.5957815,0.667325,0.739436,0.8080335,0.8598605,0.89374785,0.916158025,KS,2020-04-21,R[eff](t) < 1
3666,119,Refft,0.554766375,0.60117315,0.6445661,0.70707625,0.7677175,0.82306775,0.8681585,0.8992024,0.92248035,KY,2020-04-28,R[eff](t) < 1
3660,114,Refft,0.424112875,0.44991965,0.4742767,0.5369045,0.6122725,0.69053,0.7335584,0.7523566,0.7704402,LA,2020-04-23,R[eff](t) < 1
3682,136,Refft,0.581784775,0.59787555,0.6152154,0.653275,0.6836695,0.7123175,0.7361778,0.75200225,0.771825125,MA,2020-05-15,R[eff](t) < 1
3705,158,Refft,0.69864335,0.70741915,0.7165948,0.736305,0.7530915,0.7696825,0.7813056,0.7874882,0.79112995,MD,2020-06-06,R[eff](t) < 1
