col0,col1,col2
1,2021-02-01,"""Berlomba-lomba dalam kerja keras agar menjadi yang terbaik. Demi kebahagian keluarga."" "
2,2021-02-02,"""Manusia itu memiliki potensi dan kesempatan yang sama pula. Maka jangan menyerah untuk terus berusaha mendapatkan yang terbaik."" "
3,2021-02-03,"""Sekarang bukan waktunya untuk mengeluh apalagi menyerah. Namun setiap momen adalah untuk bekerja."" "
4,2021-02-04,"""Melihat cahaya matahari merupakan tanda bahwa Tuhan masih memberikan kita kesempatan untuk bekerja "
5,2021-02-05,"""Jalan untuk mendapatkan kesuksesan memang banyak. Namun untuk mendapatkan harta yang berkah kamu perlu racikan khusus untuk itu yakni doa dan kerja keras."" "
6,2021-02-06,"""Jadilah unik saat dirimu bekerja agar kamu terlihat. Lebih baik menjadi aneh namun bermanfaat daripada ikut-ikutan kebanyakan orang tapi merugikan."" "
7,2021-02-07,"""Bekerjalah dengan baik agar kamu juga akan dipertemukan dengan orang yang baik pula."" "
8,2021-02-08,"""Hal yang berat dalam hidup ini adalah memulai sesuatu. Namun ada juga yang tidak kalah berat yakni berusaha kontinu melakukan usahanya."" "
9,2021-02-09,"""Tahapan untuk meraih kesuksesan itu panjang. Dari persiapan, percobaan, ujian dan kemenangan."" "
10,2021-02-10,"""Kerja itu sebuah kenikmatan yang tiada terkira rasanya. Tapi banyak orang yang malas bekerja karena dirinya tidak mau merasakan kenikmatan tersebut."" "
11,2021-02-11,"?""Apabila kita menginginkan hal besar terjadi di hidup kita, maka kita juga harus siap untuk melakukan perjuangan yang lebih besar juga."" "
12,2021-02-12,"""Lakukan segala sesuatunya dengan semaksimal mungkin, maka hasil yang akan didapatkan juga akan demikian."" "
13,2021-02-13,"""Segala sesuatunya akan terasa menyenangkan, apabila kita mau bersyukur dengan setiap hal-hal kecil yang sudah kita dapat."" "
14,2021-02-14,"""Orang yang paling kuat adalah mereka yang bisa melewati setiap cobaan yang diberikan Tuhan kepadanya."" "
15,2021-02-15,"?""Buruh itu bukan pekerjaan hina, karena buruh memberikan mencurahkan setiap keringatnya untuk kepentingan orang lain."" "
16,2021-02-16,"""Kecerdasan bukan satu-satunya yang menjamin seseorang untuk sukses, semua butuh kerja keras."" "
17,2021-02-17,"""Keberhasilan dalam kehidupan hanya bisa didapatkan ketika seseorang mau berjuang dengan keras."" "
18,2021-02-18,"""Keberhasilan seseorang sangat ditentukan dari seberapa perjuangan yang mereka sudah mereka lakukan."" "
19,2021-02-19,"""Saat kita masih diberi kesempatan bangun di pagi hari, itu berarti Tuhan masih memberi kesempatan kepada kita untuk melakukan pekerjaan yang harus kita lakukan."" "
20,2021-02-20,"""Semua manusia memiliki kesempatan yang sama, jadi tetap semangat untuk melakukan pekerjaan sebaik mungkin."" "
21,2021-02-21,"""Penghargaan paling tinggi bagi seorang pekerja keras bukanlah apa yang dia peroleh dari pekerjaan itu, tapi seberapa berkembang ia dengan kerja kerasnya itu."" (John Ruskin) "
22,2021-02-22,"""Tak ada rahasia untuk menggapai sukses. Sukses itu dapat terjadi karena persiapan, kerja keras, dan mau belajar dari kegagalan."" (Colin Powell) "
23,2021-02-23,"""Seseorang akan menjadi hebat jika dan hanya ia berusaha sesuai dengan apa yang ia minati."" (Benjamin Disraeli-Coningsby) "
24,2021-02-24,"""Pemimpin terbesar belum tentu orang yang melakukan hal-hal terbesar. Dia adalah orang yang membuat orang-orang melakukan hal-hal terbesar."" (Ronald Reagan) "
25,2021-02-25,"""Tanpa bekerja, semua kehidupan akan membusuk. Tetapi ketika bekerja tanpa jiwa, maka kehidupan akan tercekik dan mati."" (Albert Camus) "
26,2021-02-26,"?""Pemimpin berpikir dan berbicara tentang solusi. Pengikut berpikir dan berbicara tentang masalah."" (Brian Tracy) "
27,2021-02-27,"""Gagal itu makanan sehari-hari. Itu biasa, yang penting bagimana (kamu) menyikapinya. Evaluasi. Bangkit. Gagal lagi? Bangkit lagi!"" (Chairul Tanjung) "
28,2021-02-28,"""Terima tanggung jawab dalam hidupmu. Ketahuilah bahwa kamu lah yang akan membawa dirimu ke mana kamu ingin pergi, bukan orang lain."" (Les Brown) "
29,2021-02-29,"""Jangan pernah menyerah dan mengasihani diri sendiri."" (Ciputra) "
30,2021-02-30,"?""Kamu harus berjuang untuk mencapai impianmu. Kamu harus berkorban dan bekerja keras untuk impian tersebut."" (Lionel Messi) "
31,2021-02-31,"""Dalam kesuksesan, kemauan kamu untuk sukses harus lebih besar daripada ketakutan anda akan kegagalan."" (Bill Cosby) "
