col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17
0,1,60.0,0.607,0.875,0.0,-4.434,1.0,0.0605,0.00114,0.00765,0.467,0.457,131.058,264520.0,4.0,2301.0,
1,2,69.0,0.757,0.868,9.0,-9.326,1.0,0.062,0.411,0.00221,0.355,0.815,138.923,199200.0,4.0,2302.0,
2,3,88.0,0.7909999999999999,0.866,6.0,-4.236000000000001,1.0,0.0497,0.248,5.29e-06,0.0696,0.71,96.011,217080.0,4.0,2303.0,
3,4,70.0,0.589,0.484,7.0,-6.622000000000001,1.0,0.0266,0.489,0.0,0.113,0.0927,120.258,269973.0,4.0,2304.0,
4,5,61.0,0.617,0.7709999999999999,10.0,-5.586,0.0,0.1119999999999999,0.0384,3.32e-06,0.162,0.5529999999999999,180.002,267747.0,4.0,2305.0,
5,6,75.0,0.502,0.972,10.0,-3.96,0.0,0.0793,6.78e-05,0.0007019999999999,0.0627,0.7290000000000001,138.019,197280.0,4.0,2306.0,
6,7,60.0,0.828,0.642,1.0,-7.399,1.0,0.0821,0.306,0.000714,0.103,0.545,97.986,217966.0,4.0,2307.0,
7,8,71.0,0.77,0.79,10.0,-5.452999999999999,0.0,0.0814,0.139,0.0,0.0829,0.872,93.97,195453.0,4.0,2308.0,
8,9,73.0,0.547,0.691,4.0,-13.553,0.0,0.0369,0.015,0.105,0.144,0.667,137.148,261933.0,4.0,2309.0,
9,10,76.0,0.613,0.873,7.0,-6.376,0.0,0.0449,0.00397,0.0011099999999999,0.367,0.392,129.989,234813.0,4.0,2310.0,
10,11,78.0,0.7659999999999999,0.519,9.0,-7.355,0.0,0.0366,0.098,0.0,0.0855,0.612,129.972,267720.0,4.0,2311.0,
11,12,65.0,0.477,0.753,0.0,-6.112,1.0,0.0343,0.514,0.00381,0.17,0.521,178.013,225707.0,4.0,2312.0,
12,13,67.0,0.58,0.929,4.0,-4.849,0.0,0.0388,0.0629,0.000223,0.23,0.884,94.995,156198.0,4.0,2313.0,
13,14,31.0,0.725,0.8420000000000001,7.0,-6.683,0.0,0.0786,0.0859,8.15e-06,0.103,0.75,100.009,259000.0,4.0,2314.0,
14,15,75.0,0.475,0.322,7.0,-10.687,1.0,0.0283,0.367,0.00056,0.11,0.387,93.503,206267.0,4.0,2315.0,
15,16,61.0,0.637,0.945,5.0,-3.54,1.0,0.135,0.0373,0.0,0.1159999999999999,0.578,198.05,197053.0,4.0,2316.0,
16,17,66.0,0.868,0.764,4.0,-6.574,0.0,0.1669999999999999,0.119,0.00143,0.0918,0.397,96.994,263293.0,4.0,2317.0,
17,18,64.0,0.436,0.884,9.0,-7.22,1.0,0.0455,0.0022,0.0154,0.0579999999999999,0.72,175.113,276880.0,4.0,2318.0,
18,19,70.0,0.518,0.8109999999999999,1.0,-4.825,1.0,0.0589,0.0544,0.0,0.0806,0.568,100.04,249500.0,4.0,2319.0,
19,20,59.0,0.552,0.645,7.0,-6.595,1.0,0.0268,0.00187,1.38e-06,0.0424,0.588,89.51799999999999,299733.0,4.0,2320.0,
20,21,50.0,0.485,0.931,2.0,-3.407,0.0,0.0402,0.711,1.8100000000000003e-05,0.083,0.6920000000000001,94.482,312000.0,4.0,2321.0,
21,22,69.0,0.629,0.785,5.0,-10.761,1.0,0.0471,0.0249,9.45e-06,0.0522,0.8690000000000001,108.531,211027.0,4.0,2322.0,
22,23,80.0,0.662,0.71,1.0,-4.945,0.0,0.0364,0.0603,0.0,0.119,0.465,121.979,257267.0,4.0,2323.0,
23,24,92.0,0.743,0.855,5.0,-3.976,0.0,0.0436,0.141,0.0045,0.099,0.871,96.989,202453.0,4.0,2324.0,
24,25,44.0,0.217,0.0378,10.0,-25.256,1.0,0.0332,0.989,0.943,0.111,0.0925,79.774,564240.0,4.0,2325.0,
25,26,72.0,0.502,0.417,10.0,-7.665,1.0,0.0718,0.127,0.00419,0.106,0.218,180.301,281040.0,4.0,2326.0,
26,27,38.0,0.26,0.153,2.0,-21.459,0.0,0.0475,0.821,0.693,0.131,0.0885,99.749,318547.0,4.0,2327.0,
27,28,54.0,0.779,0.91,5.0,-3.422,0.0,0.0423,0.0814,0.0001149999999999,0.0666,0.6609999999999999,91.025,191920.0,4.0,2328.0,
28,29,79.0,0.746,0.922,10.0,-5.013999999999999,1.0,0.236,0.246,0.0,0.515,0.638,86.961,263373.0,4.0,2329.0,
29,30,76.0,0.607,0.789,9.0,-8.87,0.0,0.0278,0.46,0.907,0.128,0.16,100.351,127920.0,4.0,2330.0,
30,31,72.0,0.667,0.755,9.0,-7.246,1.0,0.069,0.0966,6.94e-05,0.0523,0.883,109.535,286220.0,4.0,2331.0,
31,32,79.0,0.715,0.655,0.0,-6.425,1.0,0.1369999999999999,0.0525,0.0,0.115,0.531,95.078,207333.0,4.0,2332.0,
32,33,65.0,0.713,0.931,6.0,-2.965,1.0,0.0394,0.2189999999999999,0.0,0.0694,0.963,124.127,194147.0,4.0,2333.0,
33,34,83.0,0.551,0.851,1.0,-3.277,1.0,0.1969999999999999,0.0748,0.0,0.0784,0.1,171.41099999999997,297893.0,4.0,2334.0,
34,35,44.0,0.721,0.351,9.0,-13.526,1.0,0.0562,0.925,0.918,0.0578,0.188,119.909,161120.0,4.0,2335.0,
35,36,87.0,0.7709999999999999,0.835,0.0,-3.388,1.0,0.0507,0.13,0.0,0.0601,0.8170000000000001,91.012,238160.0,4.0,2336.0,
36,37,70.0,0.7490000000000001,0.745,6.0,-7.367000000000001,0.0,0.0479,0.0041,0.395,0.0748,0.347,115.048,262957.0,4.0,2337.0,
37,38,54.0,0.743,0.6559999999999999,8.0,-5.827999999999999,0.0,0.138,0.0578,0.0,0.0799,0.802,172.053,271080.0,4.0,2338.0,
38,39,43.0,0.143,0.155,10.0,-18.407,1.0,0.0457,0.989,0.877,0.105,0.0659,57.832,363775.0,4.0,2339.0,
39,40,61.0,0.428,0.868,9.0,-3.745,0.0,0.0648,0.0931,0.0,0.136,0.375,169.885,293468.0,4.0,2340.0,
40,41,79.0,0.377,0.682,7.0,-8.039,1.0,0.0299,0.0008939999999999,0.00217,0.0504,0.288,108.736,285133.0,4.0,2341.0,
41,42,91.0,0.7859999999999999,0.846,1.0,-3.468,1.0,0.0505,0.174,0.0,0.413,0.8190000000000001,95.005,200480.0,4.0,2342.0,
42,43,44.0,0.321,0.0118,2.0,-28.011,1.0,0.0413,0.984,0.775,0.122,0.316,113.205,250694.0,3.0,2343.0,
43,44,75.0,0.47,0.7959999999999999,8.0,-3.277,0.0,0.0336,0.362,1.11e-06,0.133,0.215,113.108,167907.0,3.0,2344.0,
44,45,89.0,0.635,0.713,11.0,-6.909,1.0,0.0937,0.228,0.0,0.0506,0.7490000000000001,179.864,204701.0,4.0,2345.0,
45,46,70.0,0.523,0.78,8.0,-3.378,1.0,0.0748,0.0376,0.0,0.0751,0.187,128.003,271427.0,4.0,2346.0,
46,47,35.0,0.637,0.7,0.0,-5.877000000000001,0.0,0.157,0.0213,1.07e-06,0.384,0.807,183.67,227760.0,4.0,2347.0,
47,48,49.0,0.765,0.71,5.0,-5.254,1.0,0.051,0.372,0.00041,0.0706,0.928,107.834,204160.0,4.0,2348.0,
48,49,85.0,0.733,0.71,5.0,-5.849,0.0,0.0292,0.145,0.115,0.0956,0.965,127.975,239600.0,4.0,2349.0,
49,50,76.0,0.3939999999999999,0.944,10.0,-6.506,0.0,0.0761,0.00178,4.54e-06,0.298,0.265,105.338,292581.0,4.0,2350.0,
