col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15
1,,Kings Theatre One,2013-06-01,09:00:00,18:00:00,,1 week,6,,1,0,1,1,1901-01-01 00:00:00,0
2,1.0,Kings Theatre One,2013-06-03,09:00:00,13:00:00,,1 week,1,,0,0,1,0,1901-01-01 00:00:00,0
3,2.0,Kings Theatre One,2013-06-04,09:00:00,13:00:00,,1 week,2,,0,0,1,1,1901-01-01 00:00:00,0
4,3.0,Kings Theatre One,2013-06-05,09:00:00,13:00:00,,1 week,3,,0,0,0,0,1901-01-01 00:00:00,0
5,1.0,Kings Theatre One,2013-06-06,09:00:00,13:00:00,,1 week,4,,0,0,0,0,1901-01-01 00:00:00,0
6,2.0,Kings Theatre One,2013-06-07,09:00:00,13:00:00,,1 week,5,,0,1,1,0,1901-01-01 00:00:00,0
7,3.0,Kings Theatre One,2013-06-03,13:30:00,18:00:00,,1 week,1,,0,1,1,1,1901-01-01 00:00:00,0
8,1.0,Kings Theatre One,2013-06-04,13:30:00,18:00:00,,1 week,2,,0,1,0,0,1901-01-01 00:00:00,0
9,2.0,Kings Theatre One,2013-06-05,13:30:00,18:00:00,,1 week,3,,0,1,0,0,1901-01-01 00:00:00,0
10,3.0,Kings Theatre One,2013-06-06,13:30:00,18:00:00,,1 week,4,,1,0,1,0,1901-01-01 00:00:00,0
11,1.0,Kings Theatre One,2013-06-07,13:30:00,18:00:00,,1 week,5,,1,0,1,1,1901-01-01 00:00:00,0
12,2.0,Kings Theatre Two,2013-06-03,09:00:00,13:00:00,,1 week,1,,1,0,0,0,1901-01-01 00:00:00,0
13,3.0,Kings Theatre Two,2013-06-04,09:00:00,13:00:00,,1 week,2,,1,0,0,0,1901-01-01 00:00:00,0
14,1.0,Kings Theatre Two,2013-06-05,09:00:00,13:00:00,,1 week,3,,1,1,1,0,1901-01-01 00:00:00,0
15,2.0,Kings Theatre Two,2013-06-06,09:00:00,13:00:00,,1 week,4,,1,1,1,1,1901-01-01 00:00:00,0
16,3.0,Kings Theatre Two,2013-06-07,09:00:00,13:00:00,,1 week,5,,1,1,0,0,1901-01-01 00:00:00,0
17,1.0,Kings Theatre Two,2013-06-03,13:30:00,18:00:00,,1 week,1,,1,1,0,0,1901-01-01 00:00:00,0
18,2.0,Kings Theatre Two,2013-06-04,13:30:00,18:00:00,,1 week,2,,0,0,1,0,1901-01-01 00:00:00,0
19,3.0,Kings Theatre Two,2013-06-05,13:30:00,18:00:00,,1 week,3,,0,0,1,1,1901-01-01 00:00:00,0
20,1.0,Kings Theatre Two,2013-06-06,13:30:00,18:00:00,,1 week,4,,0,0,0,0,1901-01-01 00:00:00,0
21,2.0,Kings Theatre Two,2013-06-07,13:30:00,18:00:00,,1 week,5,,0,0,0,0,1901-01-01 00:00:00,0
32,,Kings Theatre Two,2013-06-02,09:00:00,18:00:00,,1 week,7,,0,0,1,0,1901-01-01 00:00:00,0
22,3.0,Queens Theatre One,2013-06-03,09:00:00,13:00:00,,1 week,1,,0,1,1,0,1901-01-01 00:00:00,0
23,1.0,Queens Theatre One,2013-06-04,09:00:00,13:00:00,,1 week,2,,0,1,1,1,1901-01-01 00:00:00,0
24,2.0,Queens Theatre One,2013-06-05,09:00:00,13:00:00,,1 week,3,,0,1,0,0,1901-01-01 00:00:00,0
25,3.0,Queens Theatre One,2013-06-06,09:00:00,13:00:00,,1 week,4,,0,1,0,0,1901-01-01 00:00:00,0
26,1.0,Queens Theatre One,2013-06-07,09:00:00,13:00:00,,1 week,5,,1,0,1,0,1901-01-01 00:00:00,0
27,2.0,Queens Theatre One,2013-06-03,13:30:00,18:00:00,,1 week,1,,1,0,1,1,1901-01-01 00:00:00,0
28,3.0,Queens Theatre One,2013-06-04,13:30:00,18:00:00,,1 week,2,,1,0,0,0,1901-01-01 00:00:00,0
29,1.0,Queens Theatre One,2013-06-05,13:30:00,18:00:00,,1 week,3,,1,0,0,0,1901-01-01 00:00:00,0
30,2.0,Queens Theatre One,2013-06-06,13:30:00,18:00:00,,1 week,4,,1,1,1,0,1901-01-01 00:00:00,0
31,3.0,Queens Theatre One,2013-06-07,13:30:00,18:00:00,,1 week,5,,1,1,1,1,1901-01-01 00:00:00,0
33,1.0,Queens Theatre Two,2013-06-03,09:00:00,13:30:00,,2 weeks,1,,1,0,0,0,1901-01-01 00:00:00,0
34,3.0,Queens Theatre Two,2013-06-03,13:30:00,18:00:00,,3 weeks,1,,1,0,0,0,1901-01-01 00:00:00,0
35,2.0,Queens Theatre Two,2013-06-04,09:00:00,13:00:00,,4 weeks,2,,1,0,0,0,1901-01-01 00:00:00,0
36,1.0,Queens Theatre Two,2013-06-04,13:30:00,18:00:00,,Monthly,2,21.0,1,0,0,0,1901-01-01 00:00:00,0
37,2.0,Queens Theatre Two,2013-06-04,13:30:00,18:00:00,,Monthly,2,10.0,1,0,0,0,1901-01-01 00:00:00,0
